place_id,facility_name,facility_type,address,longitude,latitude,operation_status,public_access_verified,study_access_verified,reading_seats,source_name,source_url,source_record_id,source_reference_date,coordinate_status,source_tier,aggregation_eligible,notes,snapshot_date,coordinate_in_seoul,primary_purpose,activity_mode,economic_activity_required,study_suitability_evidence,evidence_strength,mandatory_purchase,large_cafe_floor_area_m2,wifi_verified,classification_rule,inside_reachable_area_count,reachable_area_count_400m,nearest_area_code,nearest_area_name,nearest_area_distance_m,reachable_by_user_input,reachability_rule
library:poi:01117,화랑도서관,public_library,서울특별시 노원구 노원로1나길 10,127.083006,37.62151981,listed_in_standard_data,1,1,156.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01117,2026-04-08,valid_wgs84,official_standard_data,1,공공도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,0,3,3120086,태릉입구역,341.032,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01045,화양동새마을작은도서관,public_library,서울특별시 광진구 능동로17길 39(화양동),127.0713179,37.54653756,listed_in_standard_data,1,1,30.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01045,2025-11-05,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,1,11,3110144,어린이대공원역 4번,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01405,황학동 작은도서관,public_library,서울특별시 중구 난계로11길 52,127.021382,37.567423,listed_in_standard_data,1,1,46.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01405,2025-11-13,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,1,9,3130055,"황학시장(서울중앙시장, 신중앙시장)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01299,회나무 작은도서관,public_library,서울특별시 용산구 회나무로13길 58,126.9901964,37.54190232,listed_in_standard_data,1,1,8.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01299,2025-08-05,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,1,3,3110084,경리단길북측,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01406,회현동 작은도서관,public_library,서울특별시 중구 퇴계로8길 46,126.979356,37.557286,listed_in_standard_data,1,1,18.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01406,2025-11-13,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,1,11,3120024,회현역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01300,효창동 작은도서관,public_library,서울특별시 용산구 효창원로161,126.9618379,37.54250925,listed_in_standard_data,1,1,40.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01300,2025-08-05,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,0,6,3110064,효창공원앞역 2번,24.28,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
library:poi:01301,후암동작은도서관 북앤캠프,public_library,서울특별시 용산구 후암로 32-6,126.9781505,37.54869785,listed_in_standard_data,1,1,33.0,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,poi:01301,2025-08-05,valid_wgs84,official_standard_data,1,작은도서관,2026-09-21,1,study_stay,stay,0,public reading space or recorded reading seats,high,0,,,public_or_explicit_study_facility,1,5,3110079,후암동주민센터,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:11,KB청춘마루,youth_space,서울 마포구 홍익로 18 (서교동),126.9229661,37.5542516,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=11,11,2026-09-21,nominatim,official_portal_geocoded,1,"통합지원형; 월-토 12:00-21:00, 일/공휴일 12:00-18:00",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,3,3120103,홍대입구역(홍대),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:12,LH강남권마이홈센터,youth_space,"서울 강남구 선릉로 514 (삼성동, 성원빌딩) 1층",127.0491822,37.5056091,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=12,12,2026-09-21,nominatim,official_portal_geocoded,1,"순수공간; 월-금 09:00-18:00 2,4째주 토 10:00-17:00",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,0,2,3110971,선정릉역 4번,229.246,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:181,P&T스퀘어,youth_space,"서울 종로구 수표로 105 (종로2가, 육의전빌딩)",126.989202,37.5715068,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=181,181,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 월-토/공휴일 09:00-22:00 일 09:00-20:00,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,10,3120009,종로3가역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:283,노원 청년공유센터 청년공감,youth_space,"서울 노원구 동일로 1676 (상계동, 한사랑메디컬빌딩)",127.0650019,37.6433406,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=283,283,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 화~토 10:00~19:00 (점심시간 12:00~13:00),2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,4,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:302,문화살롱 5120,youth_space,"서울 노원구 공릉로51길 20 (공릉동, 공릉행복주택)",127.0759717,37.6287558,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=302,302,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 화~토 10:00~19:00 (점심시간 12:00~13:00),2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,0,4,3110435,서울과학기술대,19.852,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:151,서울숲 언더스탠드 에비뉴,youth_space,"서울 성동구 왕십리로 63 (성수동1가, 언더 스탠드 에비뉴)",127.0436415,37.5436066,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=151,151,2026-09-21,nominatim,official_portal_geocoded,1,통합지원형; 월-금 09:00-18:00(공휴일 제외),2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,0,4,3120050,서울숲역,94.945,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:147,서울시립청소년문화교류센터(미지센터),youth_space,"서울 중구 퇴계로26가길 6 (예장동, 서울유스호스텔)",126.9920246,37.5617814,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=147,147,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 월-일 10:00-21:00,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,7,3120032,충무로역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:148,서울창업허브,youth_space,"서울 마포구 백범로31길 21 (공덕동, 서울창업허브, 서울복지타운)",126.9496796,37.5466274,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=148,148,2026-09-21,nominatim,official_portal_geocoded,1,"창업지원형; 월-금 09:00-21:00, 토, 일, 공휴일 09:00-18:00",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,0,8,3120107,공덕역(공덕오거리),137.015,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:162,소셜 캠퍼스 온(溫)서울 사회적기업성장지원센터,youth_space,"서울 성동구 광나루로 286 (성수동2가, 아인빌딩)",127.0460011,37.5511232,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=162,162,2026-09-21,nominatim,official_portal_geocoded,1,창업지원형; 월-금 09:00-18:00 공휴일 제외,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,4,3110124,뚝섬역교차로,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:215,"신촌, 파랑고래",youth_space,"서울 서대문구 연세로5나길 19 (창천동, 신촌 파랑고래)",126.9355981,37.5571971,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=215,215,2026-09-21,nominatim,official_portal_geocoded,1,"순수공간; 평일 09:00-21:00, 토요일 10:00-18:00 일요일, 공휴일 휴무",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,7,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:208,신촌문화발전소,youth_space,서울 서대문구 연세로2나길 57 (창천동),126.9398021,37.557996,active_page_with_hours,1,0,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=208,208,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 월-금 09:00-18:00,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,8,3110520,경의중앙 신촌역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:180,자동차산업종합정보센터,youth_space,"서울 성동구 자동차시장1길 64 (용답동, 장안평 자동차 종합정보센터)",127.0645245,37.5603333,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=180,180,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; 화-일 09:00-18:00 월/공휴일 제외,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,2,3120066,장한평역(장한평),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:186,종로여성인력개발센터 청년일자리카페,youth_space,"서울 종로구 대학로11길 23 (명륜4가, 대학로스타시티빌딩)",127.0003792,37.5821092,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=186,186,2026-09-21,nominatim,official_portal_geocoded,1,"취업지원형; 월,금 10:00-18:00 (무료이용시간)",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,5,3120012,대학로(혜화역),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:192,청년문화공간 JU동교동,youth_space,서울 마포구 월드컵북로2길 49 (동교동),126.9230797,37.5572343,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=192,192,2026-09-21,nominatim,official_portal_geocoded,1,통합지원형; 월-금 09:00-03:00(익일),2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,0,3,3120103,홍대입구역(홍대),71.471,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:193,청년재단,youth_space,"서울 종로구 청계천로 35 (서린동, 관정빌딩)",126.981377,37.569338,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=193,193,2026-09-21,nominatim,official_portal_geocoded,1,순수공간; (월-금) 09:00 - 18:00,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,2,10,3001494,종로·청계 관광특구,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:194,청년창업꿈터,youth_space,서울 서대문구 연세로2다길 11-3 (창천동),126.9389017,37.5569528,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=194,194,2026-09-21,nominatim,official_portal_geocoded,1,창업지원형; 월-금 09:00-18:00,2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,7,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
youth:133,한겨레교육문화센터 신촌,youth_space,"서울 마포구 백범로 18 (노고산동, 미화빌딩)",126.9369309,37.5532058,active_page_with_hours,1,1,,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=133,133,2026-09-21,nominatim,official_portal_geocoded,1,"순수공간; 월-금 09:30-18:30, 토 10:00-18:00 일/공휴일 제외",2026-09-21,1,study_stay,stay_service_mixed,0,official youth-space page; study suitability retained separately,medium,0,,,public_or_explicit_study_facility,1,6,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:7557515496,Make it독서실,reading_room,,127.0152237,37.6039749,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/7557515496,node/7557515496,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,1,3,3110298,솔숲어린이공원,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13227209171,공학관 독서실 (공B 1층),reading_room,,126.9354021,37.5618561,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13227209171,node/13227209171,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,2,3110514,서대문우체국,217.073,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:10580841456,구립망우청소년독서실,reading_room,,127.0987797,37.5955235,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/10580841456,node/10580841456,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,6,3130115,우림골목시장,61.999,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:12372983797,노량진1동 청소년독서실,reading_room,,126.9471359,37.5078583,mapped_current_state,0,1,10.0,OpenStreetMap named study POI,https://www.openstreetmap.org/node/12372983797,node/12372983797,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=bicycle_rental; access=customers,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,1,3110832,노량진초등학교,381.924,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:8721382246,답십리청소년독서실,reading_room,,127.0492197,37.5711287,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/8721382246,node/8721382246,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,5,3110204,간데메공원,14.417,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:10928081032,미래독서실,reading_room,,127.0636492,37.6238969,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/10928081032,node/10928081032,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,2,3110423,석계역 2번,202.777,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:6451244629,스마트쓰리독서실,reading_room,,126.9431205,37.5128505,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/6451244629,node/6451244629,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=prep_school; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a reading room,medium,1,,,explicit_reading_room_name,1,2,3120153,노량진역(노량진),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:4635113732,스터디 플래닛 독서실,reading_room,,127.0327844,37.6593159,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/4635113732,node/4635113732,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a reading room,medium,1,,,explicit_reading_room_name,0,2,3110400,도봉구보건소,329.822,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13682246631,아이파크 작은독서실,reading_room,,126.9559723,37.577089,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13682246631,node/13682246631,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,1,3110002,독립문역 1번,42.571,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:9921786713,어썸팩토리 장안휘경플레이스 독서실,reading_room,,127.0707422,37.5809503,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/9921786713,node/9921786713,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,5,3110231,장안교,191.47,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:7557515543,에이블독서실,reading_room,,127.0152092,37.6059796,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/7557515543,node/7557515543,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,1,3,3110298,솔숲어린이공원,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:368653888,옥수 청소년 독서실문고,reading_room,,127.0147772,37.5440359,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/368653888,node/368653888,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,3,3110102,옥수역 6번,27.23,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:10794793577,"창의열람실(3F), 집중열람실(4F)",reading_room,,127.0109456,37.5825427,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/10794793577,node/10794793577,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a reading room,medium,0,,,explicit_reading_room_name,0,4,3110291,한성대입구역 3번,70.611,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:6451244630,한빛독서실,reading_room,,126.9424101,37.5133437,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/6451244630,node/6451244630,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=prep_school; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a reading room,medium,1,,,explicit_reading_room_name,1,2,3120153,노량진역(노량진),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13681761141,그린스터디카페,study_cafe,,126.9570774,37.5758733,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13681761141,node/13681761141,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,2,3110002,독립문역 1번,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:11652559441,달빛정원스터디카페,study_cafe,,127.0736386,37.5705491,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/11652559441,node/11652559441,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,5,3120067,장안동사거리,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:9494701882,라엔리  스터디카페,study_cafe,,127.1043758,37.6007925,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/9494701882,node/9494701882,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,4,3110278,망우본동주민센터,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13525477946,멘토즈스터디카페,study_cafe,,127.0547615,37.5833773,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13525477946,node/13525477946,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,5,3110210,서울시립대,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13663853134,모티브 스터디카페,study_cafe,,126.9389336,37.5578736,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13663853134,node/13663853134,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,7,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:12443019413,스터디카페,study_cafe,,127.0230183,37.6083861,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/12443019413,node/12443019413,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,4,3110306,미아초등학교,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:12060465067,에스랩 스터디카페 & 스터디룸,study_cafe,,127.0231844,37.5028017,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/12060465067,node/12060465067,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,2,3120187,신논현역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:10836223582,작심스터디카페,study_cafe,,127.0571123,37.5017735,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/10836223582,node/10836223582,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,0,1,3120215,포스코사거리,240.335,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:12107957084,퀸스터디카페,study_cafe,,126.936207,37.555672,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/12107957084,node/12107957084,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,8,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:13229977754,페즈 라이브러리 스터디카페 신촌,study_cafe,,126.9377133,37.5580997,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13229977754,node/13229977754,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=cafe; access=unknown,2026-09-21,1,study_stay,stay_purchase_mixed,1,name explicitly identifies a study cafe,high,1,,,explicit_study_cafe_name,1,6,3120094,"신촌역(신촌역, 신촌로터리)",0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:4632543779,서울여자대학교 중앙도서관,university_learning_facility,,127.0912413,37.6284073,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/4632543779,node/4632543779,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a university library or academic-information facility,medium,0,,,explicit_university_library_name,0,1,3110442,화랑대철도공원,372.505,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
