emdcd,emdnm,sggnm,ratio_08,ratio_14,ratio_19,periods_above_threshold,minimum_period_ratio,mean_period_ratio,time_stability
1117058000,효창동,용산구,0.5329341317365269,0.4610778443113772,0.5089820359281437,2,0.4610778443113772,0.500998003992016,two_periods
1174066000,성내3동,강동구,0.5029940119760479,0.4610778443113772,0.5059880239520959,2,0.4610778443113772,0.4900199600798403,two_periods
1174064000,성내1동,강동구,0.5149700598802395,0.4491017964071856,0.5239520958083832,2,0.4491017964071856,0.4960079840319361,two_periods
1117055500,청파동,용산구,0.5449101796407185,0.4461077844311377,0.5059880239520959,2,0.4461077844311377,0.49900199600798406,two_periods
1174058000,암사2동,강동구,0.5089820359281437,0.4281437125748503,0.5059880239520959,2,0.4281437125748503,0.48103792415169666,two_periods
1171065000,잠실본동,송파구,0.4790419161676646,0.4760479041916167,0.5269461077844312,1,0.4760479041916167,0.4940119760479041,one_period
1174053000,명일1동,강동구,0.497005988023952,0.4580838323353293,0.5,1,0.4580838323353293,0.4850299401197604,one_period
1130555500,송천동,강북구,0.5239520958083832,0.437125748502994,0.4790419161676646,1,0.437125748502994,0.4800399201596806,one_period
1135072000,상계10동,노원구,0.5359281437125748,0.4281437125748503,0.467065868263473,1,0.4281437125748503,0.4770459081836327,one_period
1165058100,반포4동,서초구,0.5508982035928144,0.4221556886227545,0.4730538922155688,1,0.4221556886227545,0.4820359281437126,one_period
1141055500,북아현동,서대문구,0.5209580838323353,0.4221556886227545,0.4880239520958084,1,0.4221556886227545,0.4770459081836327,one_period
1144060000,대흥동,마포구,0.5119760479041916,0.4191616766467065,0.4940119760479042,1,0.4191616766467065,0.47504990019960075,one_period
1129059000,돈암2동,성북구,0.5089820359281437,0.4161676646706587,0.4610778443113772,1,0.4161676646706587,0.46207584830339316,one_period
1111057000,무악동,종로구,0.5089820359281437,0.3952095808383233,0.4610778443113772,1,0.3952095808383233,0.4550898203592814,one_period
1120067000,성수2가1동,성동구,0.3772455089820359,0.4790419161676646,0.5209580838323353,1,0.3772455089820359,0.4590818363273453,one_period
1174060000,천호1동,강동구,0.4820359281437126,0.4431137724550898,0.4790419161676646,0,0.4431137724550898,0.468063872255489,below_threshold
1130560800,번3동,강북구,0.4580838323353293,0.4221556886227545,0.4161676646706587,0,0.4161676646706587,0.43213572854291415,below_threshold
1171056600,오륜동,송파구,0.4281437125748503,0.4131736526946107,0.4341317365269461,0,0.4131736526946107,0.42514970059880236,below_threshold
1135062400,중계4동,노원구,0.497005988023952,0.4011976047904191,0.4610778443113772,0,0.4011976047904191,0.4530938123752494,below_threshold
1135066500,상계3·4동,노원구,0.4850299401197604,0.3862275449101796,0.4520958083832335,0,0.3862275449101796,0.44111776447105777,below_threshold
1174057000,암사1동,강동구,0.4700598802395209,0.3832335329341317,0.4401197604790419,0,0.3832335329341317,0.4311377245508982,below_threshold
1174070000,둔촌2동,강동구,0.3802395209580838,0.3832335329341317,0.4041916167664671,0,0.3802395209580838,0.38922155688622756,below_threshold
1171067000,잠실2동,송파구,0.4071856287425149,0.374251497005988,0.4281437125748503,0,0.374251497005988,0.4031936127744511,below_threshold
1132051200,창2동,도봉구,0.4580838323353293,0.3712574850299401,0.4251497005988024,0,0.3712574850299401,0.4181636726546906,below_threshold
1171056200,방이2동,송파구,0.3862275449101796,0.3592814371257485,0.4101796407185629,0,0.3592814371257485,0.38522954091816364,below_threshold
1144061000,염리동,마포구,0.4281437125748503,0.3562874251497006,0.3982035928143712,0,0.3562874251497006,0.3942115768463073,below_threshold
1141064000,홍제3동,서대문구,0.4760479041916167,0.3502994011976048,0.4191616766467065,0,0.3502994011976048,0.41516966067864264,below_threshold
1141058500,신촌동,서대문구,0.4550898203592814,0.3502994011976048,0.4041916167664671,0,0.3502994011976048,0.4031936127744511,below_threshold
1171072000,잠실7동,송파구,0.3682634730538922,0.3473053892215569,0.3802395209580838,0,0.3473053892215569,0.36526946107784425,below_threshold
1144058500,도화동,마포구,0.4401197604790419,0.3413173652694611,0.3892215568862275,0,0.3413173652694611,0.3902195608782435,below_threshold
1117070000,보광동,용산구,0.4461077844311377,0.3383233532934132,0.4131736526946107,0,0.3383233532934132,0.39920159680638717,below_threshold
1165056000,반포1동,서초구,0.4251497005988024,0.3383233532934132,0.3892215568862275,0,0.3383233532934132,0.38423153692614775,below_threshold
1144059000,용강동,마포구,0.4131736526946107,0.3353293413173652,0.3772455089820359,0,0.3353293413173652,0.3752495009980039,below_threshold
1171056100,방이1동,송파구,0.3293413173652694,0.3323353293413174,0.3473053892215569,0,0.3293413173652694,0.3363273453093812,below_threshold
1174059000,암사3동,강동구,0.3473053892215569,0.3203592814371258,0.3652694610778443,0,0.3203592814371258,0.34431137724550903,below_threshold
1129062000,정릉1동,성북구,0.3802395209580838,0.3143712574850299,0.3413173652694611,0,0.3143712574850299,0.34530938123752497,below_threshold
1171057000,오금동,송파구,0.3053892215568862,0.311377245508982,0.3173652694610778,0,0.3053892215568862,0.311377245508982,below_threshold
1174054000,명일2동,강동구,0.2934131736526946,0.2994011976047904,0.3053892215568862,0,0.2934131736526946,0.2994011976047904,below_threshold
1171052000,풍납2동,송파구,0.311377245508982,0.2904191616766467,0.3263473053892216,0,0.2904191616766467,0.3093812375249501,below_threshold
1171062000,가락본동,송파구,0.2844311377245509,0.2844311377245509,0.2964071856287425,0,0.2844311377245509,0.2884231536926148,below_threshold
1144066000,서교동,마포구,0.344311377245509,0.2694610778443114,0.3143712574850299,0,0.2694610778443114,0.3093812375249501,below_threshold
1117051000,후암동,용산구,0.3892215568862275,0.2634730538922156,0.3353293413173652,0,0.2634730538922156,0.32934131736526945,below_threshold
1171060000,석촌동,송파구,0.2694610778443114,0.2604790419161676,0.2754491017964072,0,0.2604790419161676,0.26846307385229534,below_threshold
1117066000,이태원2동,용산구,0.3952095808383233,0.2514970059880239,0.3383233532934132,0,0.2514970059880239,0.32834331337325345,below_threshold
1159051000,노량진1동,동작구,0.3203592814371258,0.248502994011976,0.3083832335329341,0,0.248502994011976,0.29241516966067865,below_threshold
1174055000,고덕1동,강동구,0.248502994011976,0.278443113772455,0.2724550898203592,0,0.248502994011976,0.26646706586826346,below_threshold
1117063000,이촌1동,용산구,0.3323353293413174,0.2335329341317365,0.2964071856287425,0,0.2335329341317365,0.2874251497005988,below_threshold
1144065500,서강동,마포구,0.3323353293413174,0.2275449101796407,0.2904191616766467,0,0.2275449101796407,0.2834331337325349,below_threshold
