rank,area_code,area_name,study_public_buffer400_count,study_public_inside_count,place_id,facility_name,facility_type,longitude,latitude,spatial_relation,distance_m,operation_status,public_access_verified,study_access_verified,public_feature_included,map_check_status,access_check_status,exception_reason,reviewed_at,source_name,source_url,map_url,rank_basis
14,3120081,노원역,5,2,library:poi:01087,가온작은도서관,public_library,127.0602619,37.66128661,buffer400_only,290.5,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.66128661&mlon=127.0602619#map=19/37.66128661/127.0602619,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
14,3120081,노원역,5,2,library:poi:01091,나무작은도서관,public_library,127.0601779,37.65383103,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.65383103&mlon=127.0601779#map=19/37.65383103/127.0601779,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
14,3120081,노원역,5,2,library:poi:01094,노원중앙도서관,public_library,127.0650081,37.66109975,buffer400_only,290.8,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.66109975&mlon=127.0650081#map=19/37.66109975/127.0650081,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
14,3120081,노원역,5,2,library:poi:01097,메아리작은도서관,public_library,127.057987,37.65299,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.65299&mlon=127.057987#map=19/37.65299/127.057987,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
14,3120081,노원역,5,2,library:poi:01110,파랑새작은도서관,public_library,127.0678654,37.65748394,buffer400_only,25.7,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.65748394&mlon=127.0678654#map=19/37.65748394/127.0678654,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
15,3110052,장충초등학교,5,1,library:poi:01389,가온도서관,public_library,127.010838,37.556385,buffer400_only,195.5,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.556385&mlon=127.010838#map=19/37.556385/127.010838,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
15,3110052,장충초등학교,5,1,library:poi:01392,다산동 작은도서관,public_library,127.012036,37.55923048,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.55923048&mlon=127.012036#map=19/37.55923048/127.012036,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
15,3110052,장충초등학교,5,1,library:poi:01397,신당누리도서관,public_library,127.0145942,37.56230079,buffer400_only,237.5,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.56230079&mlon=127.0145942#map=19/37.56230079/127.0145942,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
15,3110052,장충초등학교,5,1,library:poi:01398,신당동 작은도서관,public_library,127.013533,37.561092,buffer400_only,76.5,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.561092&mlon=127.013533#map=19/37.561092/127.013533,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
15,3110052,장충초등학교,5,1,library:poi:01403,청구동 작은도서관,public_library,127.015977,37.556314,buffer400_only,361.6,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.556314&mlon=127.015977#map=19/37.556314/127.015977,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
16,3120038,약수역,5,1,library:poi:01389,가온도서관,public_library,127.010838,37.556385,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.556385&mlon=127.010838#map=19/37.556385/127.010838,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
16,3120038,약수역,5,1,library:poi:01392,다산동 작은도서관,public_library,127.012036,37.55923048,buffer400_only,297.6,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.55923048&mlon=127.012036#map=19/37.55923048/127.012036,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
16,3120038,약수역,5,1,library:poi:01393,다산성곽도서관,public_library,127.0043894,37.551604,buffer400_only,253.3,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.551604&mlon=127.0043894#map=19/37.551604/127.0043894,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
16,3120038,약수역,5,1,library:poi:01399,약수동 작은도서관,public_library,127.012567,37.551855,buffer400_only,182.8,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.551855&mlon=127.012567#map=19/37.551855/127.012567,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
16,3120038,약수역,5,1,library:poi:01403,청구동 작은도서관,public_library,127.015977,37.556314,buffer400_only,277.4,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.556314&mlon=127.015977#map=19/37.556314/127.015977,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
17,3120084,공릉역,5,1,library:poi:01089,공릉행복도서관,public_library,127.07277575,37.62204782,buffer400_only,122.3,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.62204782&mlon=127.07277575#map=19/37.62204782/127.07277575,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
17,3120084,공릉역,5,1,library:poi:01092,노원문화원,public_library,127.0698014,37.62879908,buffer400_only,208.1,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.62879908&mlon=127.0698014#map=19/37.62879908/127.0698014,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
17,3120084,공릉역,5,1,library:poi:01096,도란도란작은도서관,public_library,127.0737488,37.62477828,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.62477828&mlon=127.0737488#map=19/37.62477828/127.0737488,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
17,3120084,공릉역,5,1,library:poi:01104,월계어린이도서관 / 한내지혜의숲도서관 / 향기나무도서관,public_library,127.0687815,37.62358838,buffer400_only,346.9,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.62358838&mlon=127.0687815#map=19/37.62358838/127.0687815,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
17,3120084,공릉역,5,1,youth:302,문화살롱 5120,youth_space,127.0759717,37.6287558,buffer400_only,192.8,active_page_with_hours,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,청년몽땅정보통 청년공간,https://youth.seoul.go.kr/infoData/spacInfo/view.do?key=2309200006&infoDataStngId=302,https://www.openstreetmap.org/?mlat=37.6287558&mlon=127.0759717#map=19/37.6287558/127.0759717,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
18,3120055,군자역,5,1,library:poi:01018,군자동도서관,public_library,127.0754659,37.55553622,buffer400_only,109.7,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.55553622&mlon=127.0754659#map=19/37.55553622/127.0754659,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
18,3120055,군자역,5,1,library:poi:01019,능동새마을작은도서관,public_library,127.0805504,37.55376123,buffer400_only,153.9,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.55376123&mlon=127.0805504#map=19/37.55376123/127.0805504,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
18,3120055,군자역,5,1,library:poi:01030,이룸도서관,public_library,127.0875991,37.5579873,buffer400_only,334.7,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.5579873&mlon=127.0875991#map=19/37.5579873/127.0875991,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
18,3120055,군자역,5,1,library:poi:01037,중곡1동새마을작은도서관,public_library,127.0800508,37.56066681,buffer400_only,78.6,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.56066681&mlon=127.0800508#map=19/37.56066681/127.0800508,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
18,3120055,군자역,5,1,library:poi:01038,중곡2동새마을작은도서관,public_library,127.0814764,37.56015047,inside,0.0,listed_in_standard_data,1,1,1,PASS_VISUAL_INSIDE,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.56015047&mlon=127.0814764#map=19/37.56015047/127.0814764,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
19,3120039,신당역,5,0,library:poi:01396,신당5동 작은도서관,public_library,127.021636,37.563437,buffer400_only,254.2,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.563437&mlon=127.021636#map=19/37.563437/127.021636,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
19,3120039,신당역,5,0,library:poi:01397,신당누리도서관,public_library,127.0145942,37.56230079,buffer400_only,30.6,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.56230079&mlon=127.0145942#map=19/37.56230079/127.0145942,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
19,3120039,신당역,5,0,library:poi:01398,신당동 작은도서관,public_library,127.013533,37.561092,buffer400_only,162.2,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.561092&mlon=127.013533#map=19/37.561092/127.013533,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
19,3120039,신당역,5,0,library:poi:01400,어울림도서관,public_library,127.0189303,37.561723,buffer400_only,209.6,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.561723&mlon=127.0189303#map=19/37.561723/127.0189303,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
19,3120039,신당역,5,0,library:poi:01405,황학동 작은도서관,public_library,127.021382,37.567423,buffer400_only,304.7,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.567423&mlon=127.021382#map=19/37.567423/127.021382,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
20,3130051,동화동 골목형상점가,5,0,library:poi:01394,동화동 작은도서관,public_library,127.019422,37.559982,buffer400_only,100.2,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.559982&mlon=127.019422#map=19/37.559982/127.019422,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
20,3130051,동화동 골목형상점가,5,0,library:poi:01396,신당5동 작은도서관,public_library,127.021636,37.563437,buffer400_only,234.7,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.563437&mlon=127.021636#map=19/37.563437/127.021636,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
20,3130051,동화동 골목형상점가,5,0,library:poi:01397,신당누리도서관,public_library,127.0145942,37.56230079,buffer400_only,88.1,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.56230079&mlon=127.0145942#map=19/37.56230079/127.0145942,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
20,3130051,동화동 골목형상점가,5,0,library:poi:01398,신당동 작은도서관,public_library,127.013533,37.561092,buffer400_only,191.0,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.561092&mlon=127.013533#map=19/37.561092/127.013533,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
20,3130051,동화동 골목형상점가,5,0,library:poi:01400,어울림도서관,public_library,127.0189303,37.561723,buffer400_only,11.1,listed_in_standard_data,1,1,1,PASS_VISUAL_BUFFER400,VERIFIED,,2026-09-21,전국도서관표준데이터,https://www.data.go.kr/data/15013109/standard.do,https://www.openstreetmap.org/?mlat=37.561723&mlon=127.0189303#map=19/37.561723/127.0189303,score-eligible buffer400 desc; inside desc; minimum-period ratio desc; area_code asc
