area_code,time_slot,purpose,inflow_count,source_row_count,time_slot_inflow_total,purpose_share,source_period
3110211,evening,commute,943.2339054458315,62,84936.34169922784,0.011105186385186714,20260801-20260831
3110211,evening,other,38176.41029613716,62,84936.34169922784,0.4494708570251999,20260801-20260831
3110211,evening,return_home,44498.13644461988,62,84936.34169922784,0.5238998472784991,20260801-20260831
3110211,evening,school,143.84702071231231,62,84936.34169922784,0.0016935862533577902,20260801-20260831
3110211,evening,shopping,1174.7140323126537,31,84936.34169922784,0.01383052305775648,20260801-20260831
3110211,morning,commute,17832.47333698038,62,44770.42911739719,0.3983091895371385,20260801-20260831
3110211,morning,other,20000.834861894098,62,44770.42911739719,0.4467420852600683,20260801-20260831
3110211,morning,return_home,4663.481208466759,62,44770.42911739719,0.10416431784109464,20260801-20260831
3110211,morning,school,990.8311451202778,62,44770.42911739719,0.02213137476351001,20260801-20260831
3110211,morning,shopping,1282.8085649356683,31,44770.42911739719,0.02865303259818848,20260801-20260831
3110211,night,commute,552.7496191232747,62,25888.998850618325,0.021350752970892613,20260801-20260831
3110211,night,other,9497.848098650145,62,25888.998850618325,0.3668681107930638,20260801-20260831
3110211,night,return_home,15725.410289159827,62,25888.998850618325,0.6074167015842038,20260801-20260831
3110211,night,school,45.276696421822336,52,25888.998850618325,0.0017488778412434037,20260801-20260831
3110211,night,shopping,67.71414726325459,31,25888.998850618325,0.0026155568105963017,20260801-20260831
3110212,daytime,commute,9442.800926780332,31,89912.13032259539,0.1050225469344408,20260801-20260831
3110212,daytime,other,45482.86601887413,31,89912.13032259539,0.5058590632397022,20260801-20260831
3110212,daytime,return_home,33887.026283299536,31,89912.13032259539,0.3768904836501638,20260801-20260831
3110212,daytime,school,1099.4370936413936,31,89912.13032259539,0.012227906175693174,20260801-20260831
3110212,evening,commute,986.7691011492342,31,87899.90692897595,0.011226053992827934,20260801-20260831
3110212,evening,other,25600.554861600453,31,87899.90692897595,0.291246666305187,20260801-20260831
3110212,evening,return_home,61123.59754372694,31,87899.90692897595,0.6953772726189056,20260801-20260831
3110212,evening,school,188.98542249933078,31,87899.90692897595,0.0021500070830795417,20260801-20260831
3110212,morning,commute,17277.467063541855,31,41983.43048184713,0.4115306173232394,20260801-20260831
3110212,morning,other,17644.21190863018,31,41983.43048184713,0.4202660836936423,20260801-20260831
3110212,morning,return_home,5607.685738249482,31,41983.43048184713,0.1335690217280873,20260801-20260831
3110212,morning,school,1454.0657714256147,31,41983.43048184713,0.034634277255031036,20260801-20260831
3110212,night,commute,636.6757438133699,31,31109.106448659368,0.020465896211583637,20260801-20260831
3110212,night,other,10099.097443564739,31,31109.106448659368,0.3246347644292417,20260801-20260831
3110212,night,return_home,20299.692515173414,31,31109.106448659368,0.6525321628467481,20260801-20260831
3110212,night,school,73.64074610784586,29,31109.106448659368,0.0023671765124266167,20260801-20260831
3110213,daytime,commute,10826.972647937171,62,142081.68138027025,0.0762024530027882,20260801-20260831
3110213,daytime,hospital,546.634332317291,31,142081.68138027025,0.0038473244897367725,20260801-20260831
3110213,daytime,other,76488.58443434829,62,142081.68138027025,0.5383423372477745,20260801-20260831
3110213,daytime,return_home,45155.66777540394,62,142081.68138027025,0.3178148466201523,20260801-20260831
3110213,daytime,school,9063.822190263563,62,142081.68138027025,0.06379303863954824,20260801-20260831
3110213,evening,commute,1178.5918346396124,62,133882.35281920794,0.008803190337050315,20260801-20260831
3110213,evening,hospital,175.8655820426503,31,133882.35281920794,0.001313582995364114,20260801-20260831
3110213,evening,other,48786.53630528549,62,133882.35281920794,0.3643985579725048,20260801-20260831
3110213,evening,return_home,81209.90539265188,62,133882.35281920794,0.6065766225539532,20260801-20260831
3110213,evening,school,2531.453704588307,62,133882.35281920794,0.01890804614112759,20260801-20260831
3110213,morning,commute,18124.50187105454,62,62543.75217138083,0.28978916745177413,20260801-20260831
3110213,morning,hospital,320.889779332791,31,62543.75217138083,0.005130644839687533,20260801-20260831
3110213,morning,other,26970.265155329645,62,62543.75217138083,0.43122237184341605,20260801-20260831
3110213,morning,return_home,7637.452017922771,62,62543.75217138083,0.12211374842038283,20260801-20260831
3110213,morning,school,9490.643347741083,62,62543.75217138083,0.15174406744473945,20260801-20260831
3110213,night,commute,556.593515704686,62,46986.28460600277,0.011845872053343368,20260801-20260831
3110213,night,hospital,62.58513623662044,31,46986.28460600277,0.0013319873397400915,20260801-20260831
3110213,night,other,14992.520418945585,62,46986.28460600277,0.31908290993134203,20260801-20260831
3110213,night,return_home,30384.280980842945,62,46986.28460600277,0.6466627705430699,20260801-20260831
3110213,night,school,990.3045542729393,62,46986.28460600277,0.021076460132504755,20260801-20260831
3110214,daytime,commute,11685.134694849736,31,158556.816223804,0.07369682977460956,20260801-20260831
3110214,daytime,other,82757.38884003965,31,158556.816223804,0.5219415400169681,20260801-20260831
3110214,daytime,return_home,53461.70133068447,31,158556.816223804,0.3371769350818884,20260801-20260831
3110214,daytime,school,10652.59135823014,31,158556.816223804,0.06718469512653392,20260801-20260831
3110214,evening,commute,1271.3147403011778,31,155750.78387136562,0.00816249336729602,20260801-20260831
3110214,evening,other,54568.85290068833,31,155750.78387136562,0.3503600530560198,20260801-20260831
3110214,evening,return_home,96923.64135761661,31,155750.78387136562,0.6222995412829878,20260801-20260831
3110214,evening,school,2986.9748727595083,31,155750.78387136562,0.019177912293696364,20260801-20260831
3110214,morning,commute,18085.63655407557,31,66062.85625996545,0.273764072248199,20260801-20260831
3110214,morning,other,28819.58110059624,31,66062.85625996545,0.4362448542519513,20260801-20260831
3110214,morning,return_home,8942.740919112233,31,66062.85625996545,0.1353671552425988,20260801-20260831
3110214,morning,school,10214.897686181406,31,66062.85625996545,0.15462391825725078,20260801-20260831
3110214,night,commute,583.9062301743559,31,55081.612239348244,0.010600746899656562,20260801-20260831
3110214,night,other,17471.589261911904,31,55081.612239348244,0.3171945872969719,20260801-20260831
3110214,night,return_home,35835.852182158356,31,55081.612239348244,0.6505955567611102,20260801-20260831
3110214,night,school,1190.2645651036296,31,55081.612239348244,0.02160910904226128,20260801-20260831
3110215,daytime,commute,4442.649712114869,93,55111.35963538359,0.08061223206082034,20260801-20260831
3110215,daytime,hospital,1.4575147367282201e-05,31,55111.35963538359,2.6446720719124484e-10,20260801-20260831
3110215,daytime,other,28683.001766030407,93,55111.35963538359,0.5204553463350744,20260801-20260831
3110215,daytime,return_home,21757.653014529802,93,55111.35963538359,0.39479434291729143,20260801-20260831
3110215,daytime,school,228.0551281333677,93,55111.35963538359,0.004138078422346664,20260801-20260831
3110215,evening,commute,626.6142233970698,93,60526.30962528074,0.010352757788744227,20260801-20260831
3110215,evening,hospital,4.689179993942737e-06,31,60526.30962528074,7.747341648571536e-11,20260801-20260831
3110215,evening,other,19056.476356066585,93,60526.30962528074,0.31484616316516745,20260801-20260831
3110215,evening,return_home,40777.09567030995,93,60526.30962528074,0.6737086057742747,20260801-20260831
3110215,evening,school,66.12337081795334,90,60526.30962528074,0.0010924731943401818,20260801-20260831
3110215,morning,commute,6532.921914537977,93,21079.3486023566,0.3099204836817214,20260801-20260831
3110215,morning,hospital,8.556022821697463e-06,31,21079.3486023566,4.0589597824388785e-10,20260801-20260831
3110215,morning,other,10363.786866012959,93,21079.3486023566,0.49165593593600526,20260801-20260831
3110215,morning,return_home,3712.6768170332716,93,21079.3486023566,0.1761286312527801,20260801-20260831
3110215,morning,school,469.9629962163699,92,21079.3486023566,0.022294948723597163,20260801-20260831
3110215,night,commute,362.3456051390207,93,23137.671214910406,0.015660418102298797,20260801-20260831
3110215,night,hospital,1.6687345263939661e-06,31,23137.671214910406,7.212197419931347e-11,20260801-20260831
3110215,night,other,7449.960053700036,93,23137.671214910406,0.3219840054127454,20260801-20260831
3110215,night,return_home,15306.495717645377,93,23137.671214910406,0.6615400303459039,20260801-20260831
3110215,night,school,18.869836757236715,75,23137.671214910406,0.0008155460669298729,20260801-20260831
3110216,daytime,commute,15729.952320740136,31,201988.25022823334,0.07787558089624684,20260801-20260831
3110216,daytime,other,91472.17757359287,31,201988.25022823334,0.4528589037740332,20260801-20260831
3110216,daytime,return_home,83325.6816470566,31,201988.25022823334,0.4125273700470403,20260801-20260831
3110216,daytime,school,11460.438686843752,31,201988.25022823334,0.05673814528267964,20260801-20260831
3110216,evening,commute,1653.4787159266887,31,189656.95431950566,0.00871826040790023,20260801-20260831
3110216,evening,other,49892.95848463747,31,189656.95431950566,0.2630694912488433,20260801-20260831
3110216,evening,return_home,135522.98234106452,31,189656.95431950566,0.7145690113358864,20260801-20260831
3110216,evening,school,2587.534777876968,31,189656.95431950566,0.013643237007370034,20260801-20260831
3110216,morning,commute,27076.816919897545,31,97155.99963012489,0.2786942342519207,20260801-20260831
3110216,morning,other,41225.577644744946,31,97155.99963012489,0.42432353947971985,20260801-20260831
3110216,morning,return_home,13846.972476698324,31,97155.99963012489,0.14252308173879188,20260801-20260831
3110216,morning,school,15006.63258878407,31,97155.99963012489,0.15445914452956752,20260801-20260831
3110216,night,commute,1371.1758576758912,31,67405.33868456697,0.020342244166927294,20260801-20260831
3110216,night,other,21474.71585330118,31,67405.33868456697,0.31859072697186813,20260801-20260831
3110216,night,return_home,43306.13198937798,31,67405.33868456697,0.642473323842126,20260801-20260831
3110216,night,school,1253.3149842119253,31,67405.33868456697,0.01859370501907859,20260801-20260831
3110217,daytime,commute,7181.101262939982,93,75820.5521085403,0.09471180390060908,20260801-20260831
3110217,daytime,other,34889.29716220794,93,75820.5521085403,0.460156200290687,20260801-20260831
3110217,daytime,return_home,33060.130069952735,93,75820.5521085403,0.43603124945101657,20260801-20260831
3110217,daytime,school,690.0236134396465,93,75820.5521085403,0.009100746357687409,20260801-20260831
3110217,evening,commute,752.8083776646058,93,78596.95636856374,0.009578085621209945,20260801-20260831
3110217,evening,other,21627.223251548156,93,78596.95636856374,0.27516616737844,20260801-20260831
3110217,evening,return_home,56130.57831737235,93,78596.95636856374,0.7141571494723017,20260801-20260831
3110217,evening,school,86.34642197863106,90,78596.95636856374,0.0010985975280483871,20260801-20260831
3110217,morning,commute,12308.75193361089,93,31895.308936664067,0.38591104284498157,20260801-20260831
3110217,morning,other,13273.786944501608,93,31895.308936664067,0.4161673734171993,20260801-20260831
3110217,morning,return_home,5418.569185126093,93,31895.308936664067,0.1698860856273876,20260801-20260831
3110217,morning,school,894.2008734254748,93,31895.308936664067,0.028035498110431514,20260801-20260831
3110217,night,commute,439.6345279740261,93,26381.104539695003,0.016664750610139115,20260801-20260831
3110217,night,other,8370.189119571127,93,26381.104539695003,0.3172797070333696,20260801-20260831
3110217,night,return_home,17542.766944558894,93,26381.104539695003,0.6649746949815055,20260801-20260831
3110217,night,school,28.513947590954675,79,26381.104539695003,0.0010808473749857757,20260801-20260831
3110218,daytime,commute,7175.914378386184,62,75857.29128688845,0.09459755623552703,20260801-20260831
3110218,daytime,other,34946.41446378103,62,75857.29128688845,0.46068629489570695,20260801-20260831
3110218,daytime,return_home,33036.466317145445,62,75857.29128688845,0.435508120006595,20260801-20260831
3110218,daytime,school,698.4961275757843,62,75857.29128688845,0.009208028862171036,20260801-20260831
3110218,evening,commute,754.9960236357891,62,78605.63310028378,0.009604859014017196,20260801-20260831
3110218,evening,other,21615.53749779433,62,78605.63310028378,0.274987130632452,20260801-20260831
3110218,evening,return_home,56146.73406682847,62,78605.63310028378,0.7142838477644138,20260801-20260831
3110218,evening,school,88.36551202519773,60,78605.63310028378,0.0011241625891170223,20260801-20260831
3110218,morning,commute,12290.209180946478,62,31924.948096104938,0.3849719393105597,20260801-20260831
3110218,morning,other,13317.606367969784,62,31924.948096104938,0.41715357932233016,20260801-20260831
3110218,morning,return_home,5413.101635852163,62,31924.948096104938,0.16955710059596302,20260801-20260831
3110218,morning,school,904.030911336514,62,31924.948096104938,0.028317380771147187,20260801-20260831
3110218,night,commute,442.1162957373237,62,26413.546399113122,0.01673824063822677,20260801-20260831
3110218,night,other,8379.307343328786,62,26413.546399113122,0.31723522531643594,20260801-20260831
3110218,night,return_home,17562.814267105005,62,26413.546399113122,0.6649169332178243,20260801-20260831
3110218,night,school,29.308492942006747,51,26413.546399113122,0.001109600827512917,20260801-20260831
3110219,daytime,commute,14554.673724872198,93,234335.70934885787,0.06211035341269526,20260801-20260831
3110219,daytime,other,116837.09804267157,93,234335.70934885787,0.49858853508636636,20260801-20260831
3110219,daytime,return_home,96397.80931355,93,234335.70934885787,0.4113662812270819,20260801-20260831
3110219,daytime,school,6546.1282677641075,93,234335.70934885787,0.02793483027385648,20260801-20260831
3110219,evening,commute,1473.801913313972,93,240083.48122743616,0.006138706027499693,20260801-20260831
3110219,evening,other,67274.78304990764,93,240083.48122743616,0.2802141267944079,20260801-20260831
3110219,evening,return_home,170019.3600662218,93,240083.48122743616,0.7081676723321038,20260801-20260831
3110219,evening,school,1315.5361979927513,90,240083.48122743616,0.005479494845988659,20260801-20260831
3110219,morning,commute,31237.47340709903,93,119753.4938989876,0.26084811716180845,20260801-20260831
3110219,morning,other,54908.834417675556,93,119753.4938989876,0.45851551073734276,20260801-20260831
3110219,morning,return_home,17001.460904437892,93,119753.4938989876,0.1419704791141933,20260801-20260831
3110219,morning,school,16605.725169775113,92,119753.4938989876,0.13866589298665546,20260801-20260831
3110219,night,commute,1046.4037912876834,93,95560.99515252601,0.010950114004333109,20260801-20260831
3110219,night,other,27888.349915194965,93,95560.99515252601,0.29183821150755124,20260801-20260831
3110219,night,return_home,65553.09642429158,93,95560.99515252601,0.6859817263273736,20260801-20260831
3110219,night,school,1073.145021751783,75,95560.99515252601,0.011229948160741982,20260801-20260831
3110220,daytime,commute,11681.253226654784,62,158501.37665434947,0.0736981184215742,20260801-20260831
3110220,daytime,other,82728.40872974547,62,158501.37665434947,0.5219412630727791,20260801-20260831
3110220,daytime,return_home,53444.710166047895,62,158501.37665434947,0.3371876717676528,20260801-20260831
3110220,daytime,school,10647.00453190132,62,158501.37665434947,0.06717294673799386,20260801-20260831
3110220,evening,commute,1270.969225666918,62,155699.75017672175,0.008162949678624064,20260801-20260831
3110220,evening,other,54549.82073696957,62,155699.75017672175,0.35035265422747713,20260801-20260831
3110220,evening,return_home,96893.5507145675,62,155699.75017672175,0.6223102516516034,20260801-20260831
3110220,evening,school,2985.4094995177747,59,155699.75017672175,0.01917414444229542,20260801-20260831
3110220,morning,commute,18079.445102565307,62,66038.74822869248,0.273770257424567,20260801-20260831
3110220,morning,other,28809.690078586555,62,66038.74822869248,0.4362543332714071,20260801-20260831
3110220,morning,return_home,8939.937968543856,62,66038.74822869248,0.13537412819493203,20260801-20260831
3110220,morning,school,10209.675078996763,61,66038.74822869248,0.1546012811090939,20260801-20260831
3110220,night,commute,583.7874890901466,62,55064.492508902506,0.010601886306239237,20260801-20260831
3110220,night,other,17466.218365735753,62,55064.492508902506,0.3171956658442265,20260801-20260831
3110220,night,return_home,35824.84987506937,62,55064.492508902506,0.6505980213887819,20260801-20260831
3110220,night,school,1189.636779007239,44,55064.492508902506,0.021604426460752463,20260801-20260831
3110221,daytime,commute,7699.005106722458,93,94964.29993157097,0.08107262531572579,20260801-20260831
3110221,daytime,other,40093.80037737226,93,94964.29993157097,0.4221986620894684,20260801-20260831
3110221,daytime,return_home,45251.02417416148,93,94964.29993157097,0.4765056363998713,20260801-20260831
3110221,daytime,school,1920.470273314776,93,94964.29993157097,0.020223076194934533,20260801-20260831
3110221,evening,commute,1031.860676678282,93,101228.80051722375,0.010193350819194133,20260801-20260831
3110221,evening,other,25884.55598943823,93,101228.80051722375,0.25570347427987217,20260801-20260831
3110221,evening,return_home,73900.81187829087,93,101228.80051722375,0.7300374152484094,20260801-20260831
3110221,evening,school,411.5719728163684,90,101228.80051722375,0.00406575965252439,20260801-20260831
3110221,morning,commute,10965.942760377513,93,36503.06997863247,0.3004115206418683,20260801-20260831
3110221,morning,other,16780.98701120732,93,36503.06997863247,0.45971440267983704,20260801-20260831
3110221,morning,return_home,6805.166960531527,93,36503.06997863247,0.18642725021525633,20260801-20260831
3110221,morning,school,1950.9732465161137,93,36503.06997863247,0.053446826463038326,20260801-20260831
3110221,night,commute,558.2619601157774,93,35075.1059379463,0.01591618742658784,20260801-20260831
3110221,night,other,10239.799022880328,93,35075.1059379463,0.29193921868678707,20260801-20260831
3110221,night,return_home,24119.129461764252,93,35075.1059379463,0.68764238387291,20260801-20260831
3110221,night,school,157.91549318594153,69,35075.1059379463,0.00450221001371515,20260801-20260831
3110222,daytime,commute,4411.505047539562,31,54666.51601652209,0.08069848545325725,20260801-20260831
3110222,daytime,other,28450.467121028745,31,54666.51601652209,0.5204368083824849,20260801-20260831
3110222,daytime,return_home,21621.317064848794,31,54666.51601652209,0.3955129874805648,20260801-20260831
3110222,daytime,school,183.22678310498355,31,54666.51601652209,0.00335171868369307,20260801-20260831
3110222,evening,commute,623.8418354348057,31,60116.81864754104,0.010377159827640392,20260801-20260831
3110222,evening,other,18903.763474639683,31,60116.81864754104,0.31445049654857116,20260801-20260831
3110222,evening,return_home,40535.650423355975,31,60116.81864754104,0.6742813631075936,20260801-20260831
3110222,evening,school,53.56291411057231,28,60116.81864754104,0.0008909805161947503,20260801-20260830
3110222,morning,commute,6483.24204688777,31,20885.907178317706,0.31041227903273555,20260801-20260831
3110222,morning,other,10284.421898362478,31,20885.907178317706,0.49240963346993366,20260801-20260831
3110222,morning,return_home,3690.1861305363245,31,20885.907178317706,0.1766830666741265,20260801-20260831
3110222,morning,school,428.0571025311334,30,20885.907178317706,0.020495020823204292,20260802-20260831
3110222,night,commute,361.3928339340136,31,23000.303654624975,0.015712524467534305,20260801-20260831
3110222,night,other,7406.864344086839,31,23000.303654624975,0.32203332857292266,20260801-20260831
3110222,night,return_home,15218.213955647327,31,23000.303654624975,0.6616527409448875,20260801-20260831
3110222,night,school,13.832520956796593,13,23000.303654624975,0.000601406014655598,20260804-20260828
3110223,daytime,commute,21869.73831666536,31,148114.5627287547,0.1476542070796635,20260801-20260831
3110223,daytime,other,81025.78500665104,31,148114.5627287547,0.5470480654561649,20260801-20260831
3110223,daytime,return_home,44490.04086209459,31,148114.5627287547,0.30037587150407435,20260801-20260831
3110223,daytime,school,728.9985433437096,31,148114.5627287547,0.004921855960097184,20260801-20260831
3110223,evening,commute,1513.903768731773,31,130660.3991141804,0.011586553990308996,20260801-20260831
3110223,evening,other,48148.484884244994,31,130660.3991141804,0.36850097818979877,20260801-20260831
3110223,evening,return_home,80872.6772125585,31,130660.3991141804,0.6189532387842025,20260801-20260831
3110223,evening,school,125.3332486451272,30,130660.3991141804,0.0009592290356897046,20260801-20260831
3110223,morning,commute,46567.92220643939,31,82721.24221064172,0.5629499867501825,20260801-20260831
3110223,morning,other,26668.883410192488,31,82721.24221064172,0.32239461953778126,20260801-20260831
3110223,morning,return_home,8048.112959938323,31,82721.24221064172,0.09729197416359602,20260801-20260831
3110223,morning,school,1436.3236340715212,31,82721.24221064172,0.017363419548440298,20260801-20260831
3110223,night,commute,902.6482344968963,31,45037.49821645163,0.02004214865929587,20260801-20260831
3110223,night,other,15956.486156564697,31,45037.49821645163,0.35429335084016705,20260801-20260831
3110223,night,return_home,28106.769668602232,31,45037.49821645163,0.6240748438894232,20260801-20260831
3110223,night,school,71.59415678780805,28,45037.49821645163,0.001589656611113794,20260802-20260831
3110224,daytime,commute,7919.99523072397,62,104778.78679183207,0.07558777375862273,20260801-20260831
3110224,daytime,other,54645.82088097374,62,104778.78679183207,0.5215351556755532,20260801-20260831
3110224,daytime,return_home,36979.76684058288,62,104778.78679183207,0.3529318096997245,20260801-20260831
3110224,daytime,school,5233.203839551471,62,104778.78679183207,0.049945260866099475,20260801-20260831
3110224,evening,commute,936.1552801317904,62,106246.58390041842,0.008811156516892998,20260801-20260831
3110224,evening,other,36107.088664554976,62,106246.58390041842,0.33984234917516987,20260801-20260831
3110224,evening,return_home,67734.82363332354,62,106246.58390041842,0.6375247198235499,20260801-20260831
3110224,evening,school,1468.5163224081136,59,106246.58390041842,0.01382177448438726,20260801-20260831
3110224,morning,commute,12079.744646515554,62,42677.34969667555,0.2830481445631225,20260801-20260831
3110224,morning,other,19224.995897596258,62,42677.34969667555,0.45047305032378415,20260801-20260831
3110224,morning,return_home,6223.795594577678,62,42677.34969667555,0.14583369489465964,20260801-20260831
3110224,morning,school,5148.813557986062,61,42677.34969667555,0.12064511021843376,20260801-20260831
3110224,night,commute,468.7238507977827,62,38474.965094781655,0.012182567278309384,20260801-20260831
3110224,night,other,12261.660406421312,62,38474.965094781655,0.31869191762007226,20260801-20260831
3110224,night,return_home,25163.287436933522,62,38474.965094781655,0.6540171608978642,20260801-20260831
3110224,night,school,581.2934006290404,44,38474.965094781655,0.015108354203754197,20260801-20260831
3110225,daytime,commute,9026.739160884727,62,84816.5775121639,0.10642659048097247,20260801-20260831
3110225,daytime,other,40582.90663403749,62,84816.5775121639,0.4784784746615993,20260801-20260831
3110225,daytime,return_home,34523.972690767405,62,84816.5775121639,0.40704274687122544,20260801-20260831
3110225,daytime,school,682.9590264742758,62,84816.5775121639,0.008052187986202695,20260801-20260831
3110225,evening,commute,844.9781436768604,62,85100.62123318303,0.0099291653977654,20260801-20260831
3110225,evening,other,24962.90987377093,62,85100.62123318303,0.29333404988161493,20260801-20260831
3110225,evening,return_home,59204.35348053899,62,85100.62123318303,0.6956982525229042,20260801-20260831
3110225,evening,school,88.37973519624651,59,85100.62123318303,0.0010385321977154365,20260801-20260831
3110225,morning,commute,16622.52616922432,62,38214.54825125426,0.43497900485265434,20260801-20260831
3110225,morning,other,14888.457634618006,62,38214.54825125426,0.3896018222360994,20260801-20260831
3110225,morning,return_home,5755.371204309315,62,38214.54825125426,0.15060680991094574,20260801-20260831
3110225,morning,school,948.1932431026218,62,38214.54825125426,0.024812363000300562,20260801-20260831
3110225,night,commute,494.08390336485616,62,28670.2794902781,0.017233313108523992,20260801-20260831
3110225,night,other,9306.784244880773,62,28670.2794902781,0.3246143536213744,20260801-20260831
3110225,night,return_home,18836.62572761829,62,28670.2794902781,0.6570087931652591,20260801-20260831
3110225,night,school,32.78561441417611,50,28670.2794902781,0.0011435401048424901,20260801-20260831
3110226,daytime,commute,21828.636857938487,93,147933.9949826507,0.14755659684914538,20260801-20260831
3110226,daytime,other,80923.84430623887,93,147933.9949826507,0.547026694680485,20260801-20260831
3110226,daytime,return_home,44447.30903102894,93,147933.9949826507,0.30045365188874673,20260801-20260831
3110226,daytime,school,734.2047874444215,93,147933.9949826507,0.004963056581622953,20260801-20260831
3110226,evening,commute,1512.0874347998981,93,130514.97278347536,0.011585547639108462,20260801-20260831
3110226,evening,other,48095.55442013857,93,130514.97278347536,0.3685060295720186,20260801-20260831
3110226,evening,return_home,80780.90072942979,93,130514.97278347536,0.6189397201457145,20260801-20260831
3110226,evening,school,126.43019910709889,90,130514.97278347536,0.0009687026431583974,20260801-20260831
3110226,morning,commute,46460.23547313674,93,82570.17313013603,0.5626757667070935,20260801-20260831
3110226,morning,other,26632.999742495376,93,82570.17313013603,0.3225498837276266,20260801-20260831
3110226,morning,return_home,8039.022309685347,93,82570.17313013603,0.09735988196385781,20260801-20260831
3110226,morning,school,1437.9156048185653,93,82570.17313013603,0.017414467601422075,20260801-20260831
3110226,night,commute,901.613874458577,93,44982.678179827635,0.02004357923852794,20260801-20260831
3110226,night,other,15935.430428465872,93,44982.678179827635,0.3542570401157678,20260801-20260831
3110226,night,return_home,28074.057441659297,93,44982.678179827635,0.6241081806962983,20260801-20260831
3110226,night,school,71.57643524388571,80,44982.678179827635,0.0015911999494059466,20260801-20260831
3110227,daytime,commute,10327.84738032869,93,108953.06365010864,0.09479171153456953,20260801-20260831
3110227,daytime,other,54195.90829396241,93,108953.06365010864,0.4974243631001226,20260801-20260831
3110227,daytime,return_home,41058.140829540724,93,108953.06365010864,0.3768424627451932,20260801-20260831
3110227,daytime,school,3371.1671462768104,93,108953.06365010864,0.030941462620114664,20260801-20260831
3110227,evening,commute,1043.1374316552083,93,103318.16530372125,0.010096360389179666,20260801-20260831
3110227,evening,other,32962.74704224773,93,103318.16530372125,0.31904115743197864,20260801-20260831
3110227,evening,return_home,68604.49194424339,93,103318.16530372125,0.6640119067403961,20260801-20260831
3110227,evening,school,707.7888855749329,91,103318.16530372125,0.006850575438445578,20260801-20260831
3110227,morning,commute,16838.140524309216,93,47288.370349022814,0.35607360541358063,20260801-20260831
3110227,morning,other,19764.93318028305,93,47288.370349022814,0.41796604607863125,20260801-20260831
3110227,morning,return_home,6854.819850727116,93,47288.370349022814,0.14495783635878176,20260801-20260831
3110227,morning,school,3830.476793703434,93,47288.370349022814,0.08100251214900639,20260801-20260831
3110227,night,commute,691.7048309475472,93,34987.61761896772,0.019769989442566548,20260801-20260831
3110227,night,other,11475.34211228571,93,34987.61761896772,0.32798295206200667,20260801-20260831
3110227,night,return_home,22565.143145875183,93,34987.61761896772,0.6449465462787617,20260801-20260831
3110227,night,school,255.42752985927723,83,34987.61761896772,0.0073005122166649936,20260801-20260831
3110228,daytime,commute,10196.672105604574,31,96832.22278713332,0.10530246866293631,20260801-20260831
3110228,daytime,other,52074.00966983781,31,96832.22278713332,0.5377756305802494,20260801-20260831
3110228,daytime,return_home,32353.935590348854,31,96832.22278713332,0.3341236487101267,20260801-20260831
3110228,daytime,school,2207.6054213420734,31,96832.22278713332,0.022798252046687617,20260801-20260831
3110228,evening,commute,998.0538982854208,31,89358.42991500732,0.011169107371679574,20260801-20260831
3110228,evening,other,33115.91516126262,31,89358.42991500732,0.37059643049637964,20260801-20260831
3110228,evening,return_home,54807.5865792034,31,89358.42991500732,0.6133454519213607,20260801-20260831
3110228,evening,school,436.8742762558703,31,89358.42991500732,0.004889010210580025,20260801-20260831
3110228,morning,commute,15984.226245094997,31,39816.694717023645,0.4014453323836781,20260801-20260831
3110228,morning,other,16477.702391411873,31,39816.694717023645,0.4138390318060937,20260801-20260831
3110228,morning,return_home,5466.312029101647,31,39816.694717023645,0.1372869362449747,20260801-20260831
3110228,morning,school,1888.4540514151317,31,39816.694717023645,0.04742869956525353,20260801-20260831
3110228,night,commute,608.8837272348264,31,29468.27104599689,0.020662349897773866,20260801-20260831
3110228,night,other,9976.530383869813,31,29468.27104599689,0.3385516024437773,20260801-20260831
3110228,night,return_home,18816.29577255401,31,29468.27104599689,0.6385273076653781,20260801-20260831
3110228,night,school,66.56116233824044,30,29468.27104599689,0.002258739993070697,20260801-20260831
3110229,daytime,commute,21869.737749498534,62,148114.56023706653,0.14765420573436308,20260801-20260831
3110229,daytime,other,81025.78359995242,62,148114.56023706653,0.5470480651616265,20260801-20260831
3110229,daytime,return_home,44490.04027242981,62,148114.56023706653,0.30037587257607046,20260801-20260831
3110229,daytime,school,728.9986151857443,62,148114.56023706653,0.004921856527939838,20260801-20260831
3110229,evening,commute,1513.903743667842,62,130660.39710741494,0.011586553976437658,20260801-20260831
3110229,evening,other,48148.48415384782,62,130660.39710741494,0.36850097825942857,20260801-20260831
3110229,evening,return_home,80872.6759461171,62,130660.39710741494,0.6189532385978612,20260801-20260831
3110229,evening,school,125.33326378217384,61,130660.39710741494,0.0009592291662724574,20260801-20260831
3110229,morning,commute,46567.92072044954,62,82721.2401260107,0.5629499829730771,20260801-20260831
3110229,morning,other,26668.88291502699,62,82721.2401260107,0.3223946216763895,20260801-20260831
3110229,morning,return_home,8048.112834494694,62,82721.2401260107,0.09729197509895722,20260801-20260831
3110229,morning,school,1436.3236560394778,62,82721.2401260107,0.01736342025157627,20260801-20260831
3110229,night,commute,902.6482202235704,62,45037.49745997954,0.020042148679012783,20260801-20260831
3110229,night,other,15956.48586601272,62,45037.49745997954,0.35429335033971865,20260801-20260831
3110229,night,return_home,28106.769217199977,62,45037.49745997954,0.6240748443488837,20260801-20260831
