area_code,area_name,area_type_name,evaluated_quarters,above_expected_quarters,below_expected_quarters,mean_residual_z,mean_actual_to_expected_log_gap,persistent_gap
3120096,"이화여대(이대역, 이대)",발달상권,4,0,0,-0.1663078402134853,-0.3710785230193361,not_persistent
3111078,굽은다리역 4번,골목상권,4,0,0,-0.16885571956051817,-0.37672823446520187,not_persistent
3120191,학동역,발달상권,4,0,0,-0.1690719875660363,-0.3750050511878893,not_persistent
3110267,망우역 2번,골목상권,4,0,0,-0.17011035418167061,-0.3803713022735735,not_persistent
3110207,시립대앞사거리,골목상권,4,0,0,-0.1728000939971512,-0.384066362802427,not_persistent
3110133,서울교통공사,골목상권,4,0,0,-0.18057424528642715,-0.4048135873070695,not_persistent
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,4,0,0,-0.18076376010938386,-0.4081597054430395,not_persistent
3130154,상계주공1단지(가)상가,전통시장,4,0,0,-0.18140360716778994,-0.39174694716415104,not_persistent
3110423,석계역 2번,골목상권,4,0,0,-0.18358555153762135,-0.41003008435026445,not_persistent
3120097,충정로역,발달상권,4,0,0,-0.19028586800642416,-0.42557194957279787,not_persistent
3110169,성동초등학교,골목상권,4,0,0,-0.1943700407241024,-0.4299277684797227,not_persistent
3110297,경동고등학교,골목상권,4,0,0,-0.1958192631949487,-0.4314501455141073,not_persistent
3110019,창덕궁,골목상권,4,0,0,-0.19915382686915364,-0.4402908648019155,not_persistent
3110329,우리은행체육관,골목상권,4,0,0,-0.19931665645698854,-0.444264201303743,not_persistent
3110258,면동초등학교,골목상권,4,0,0,-0.20319966144979562,-0.44468841582144236,not_persistent
3110021,성균관대학교,골목상권,4,0,0,-0.20486538338607613,-0.45255200322992284,not_persistent
3110022,경신고등학교,골목상권,4,0,0,-0.2136046198525645,-0.4745806452420176,not_persistent
3110261,사가정역 4번,골목상권,4,0,0,-0.21379214105145744,-0.477855456151854,not_persistent
3130153,창동역상점가,전통시장,4,0,0,-0.21521046473127586,-0.47602915137649227,not_persistent
3110322,장위1동주민센터,골목상권,4,0,0,-0.21538778272997122,-0.4790677890946897,not_persistent
3110061,효창동주민센터,골목상권,4,0,0,-0.2154678646228268,-0.4767143795482305,not_persistent
3110135,성동세무서,골목상권,4,0,0,-0.21576651632477997,-0.4805155783191477,not_persistent
3110040,중구회현체육센터(정화예술대남산캠퍼스),골목상권,4,0,0,-0.21841750362875156,-0.48571955584505844,not_persistent
3110055,황학동벼룩시장,골목상권,4,0,0,-0.21924762199731374,-0.5036193850186477,not_persistent
3110212,답십리초등학교,골목상권,4,0,0,-0.2203540052671471,-0.490069042399929,not_persistent
3110949,한남IC,골목상권,4,0,0,-0.2210642057222848,-0.48800831230843933,not_persistent
3110321,동덕여대,골목상권,4,0,0,-0.22208537646116683,-0.4739301856576702,not_persistent
3110955,논현초등학교,골목상권,4,0,0,-0.2221968220354066,-0.4919797063668909,not_persistent
3110361,삼양사거리역 1번,골목상권,4,0,0,-0.22246488765930472,-0.4987711526818499,not_persistent
3130071,성수역 골목형상점가,전통시장,4,0,0,-0.22266622596422614,-0.49724458616446743,not_persistent
3110105,금동어린이공원,골목상권,4,0,0,-0.22317998041730044,-0.49673188316183037,not_persistent
3110586,서울서부지방법원,골목상권,4,0,0,-0.2235385227062355,-0.4977550258414194,not_persistent
3120049,왕십리역(왕십리),발달상권,4,0,0,-0.2237349144652099,-0.49497773855703286,not_persistent
3110323,상월곡역 1번,골목상권,4,0,0,-0.2249115956195365,-0.49378676809849065,not_persistent
3110303,성신여대입구역 1번,골목상권,4,0,0,-0.22521377972063003,-0.4997112319116397,not_persistent
3110126,서울숲역 1번,골목상권,4,0,0,-0.22644831017893863,-0.49718438234384177,not_persistent
3130020,동묘시장(동묘벼룩시장),전통시장,4,0,0,-0.23044857007690167,-0.5038037406782498,not_persistent
3110263,면목역 1번,골목상권,4,0,0,-0.2311766308251192,-0.513934840555665,not_persistent
3110161,중곡역 3번,골목상권,4,0,0,-0.2331456525817203,-0.516638936521268,not_persistent
3110110,상왕십리역 6번,골목상권,4,0,0,-0.23362964512745066,-0.5187072070733105,not_persistent
3111035,오금공원(오주중학교),골목상권,4,0,0,-0.24012259244564887,-0.5394510671033919,not_persistent
3120016,동대문역,발달상권,4,0,0,-0.24096749133649323,-0.5322397866498552,not_persistent
3110330,돌곶이역 1번,골목상권,4,0,0,-0.24216769197331367,-0.534556305342285,not_persistent
3110300,삼선동주민센터,골목상권,4,0,0,-0.24252051468783686,-0.5370023553969974,not_persistent
3120054,어린이대공원역,발달상권,4,0,0,-0.24261493263945497,-0.5381060069010095,not_persistent
3120207,선정릉역,발달상권,4,0,0,-0.24636876542278907,-0.5483592228283882,not_persistent
3111067,강동구립성내도서관,골목상권,4,0,0,-0.24695743843213197,-0.5480090254880103,not_persistent
3110215,회기역 1번,골목상권,4,0,0,-0.25030924168994073,-0.5546637761368514,not_persistent
3120062,신설동역,발달상권,4,0,0,-0.25169540747700037,-0.5564081237704261,not_persistent
3130022,숭례문수입상가(남대문시장),전통시장,4,0,0,-0.25315580677987537,-0.5593542716739526,not_persistent
3110157,자양동우체국,골목상권,4,0,0,-0.2555906610172471,-0.5658992785685761,not_persistent
3110418,광운대학교 남단,골목상권,4,0,0,-0.2571616872580779,-0.5677800274936748,not_persistent
3110139,자양4동주민센터,골목상권,4,0,0,-0.26400452819194653,-0.5831348710820512,not_persistent
3110035,동묘앞역 2번,골목상권,4,0,0,-0.2659339846342854,-0.5927579216317369,not_persistent
3110121,한양대역 4번,골목상권,4,0,0,-0.2672512942436259,-0.5896310873258308,not_persistent
3110146,신자초등학교,골목상권,4,0,0,-0.273372487239329,-0.6048778946991913,not_persistent
3130135,수유중앙골목시장(수유중앙시장),전통시장,4,0,0,-0.2742930405592719,-0.6036728743744986,not_persistent
3110266,면목동우체국,골목상권,4,0,0,-0.2780259983279167,-0.618118770662818,not_persistent
3120242,강동구청역,발달상권,4,0,0,-0.2783674062711217,-0.6173754907176363,not_persistent
3120035,퇴계로5가,발달상권,4,0,0,-0.2803512253406301,-0.6250272527907876,not_persistent
3110144,어린이대공원역 4번,골목상권,4,0,0,-0.2846314678894869,-0.6279065310425285,not_persistent
3110966,논현2동주민센터,골목상권,4,0,0,-0.2897353266053982,-0.6431924903794801,not_persistent
3110145,장안초등학교,골목상권,4,0,0,-0.29363512721215723,-0.6709215455734769,not_persistent
3130098,회기시장,전통시장,4,0,0,-0.2956012358359492,-0.6536309238972722,not_persistent
3110111,대현산장미원,골목상권,4,0,0,-0.2968054907714359,-0.6628664877656212,not_persistent
3110155,광진구청,골목상권,4,0,0,-0.2971195540521638,-0.6589690818779657,not_persistent
3120102,서교동(홍대),발달상권,4,0,0,-0.29758260079374654,-0.6547577789933126,not_persistent
3120030,중부경찰서(영화인의거리),발달상권,4,0,0,-0.3035891367357477,-0.6707244436946942,not_persistent
3110162,군자역 4번,골목상권,4,0,0,-0.30440994915257746,-0.6733393658781228,not_persistent
3110231,장안교,골목상권,4,0,0,-0.3070496498229673,-0.6660352457932844,not_persistent
3120044,삼각지역,발달상권,4,0,0,-0.3078309054896569,-0.6805991661680064,not_persistent
3110832,노량진초등학교,골목상권,4,0,0,-0.3084351413074281,-0.6820602345518747,not_persistent
3110203,떡전교사거리,골목상권,4,0,0,-0.30883361887174365,-0.682628595786885,not_persistent
3110117,성동구보건소,골목상권,4,0,0,-0.3093772672472562,-0.6880061926961307,not_persistent
3110124,뚝섬역교차로,골목상권,4,0,0,-0.3207477746865166,-0.7100573215611874,not_persistent
3110952,논현목련공원,골목상권,4,0,0,-0.3221765166988704,-0.7029695291310638,not_persistent
3120196,서울세관,발달상권,4,0,0,-0.323025850739405,-0.7161338539880999,not_persistent
3130179,"이화여대 3,5,7길 상점가",전통시장,4,0,0,-0.32558513582988463,-0.716350421285215,not_persistent
3130065,무학봉상점가,전통시장,4,0,0,-0.32653136828496065,-0.7234316268000063,not_persistent
3120216,경기고교사거리(경기고교앞사거리),발달상권,4,0,0,-0.32939834757983866,-0.7304443686405779,not_persistent
3110957,언북중학교,골목상권,4,0,0,-0.33191635987972373,-0.7345275127167277,not_persistent
3130178,이대 앞 스타트업 상점가,전통시장,4,0,0,-0.3332520477718483,-0.735729733817597,not_persistent
3120071,성북구청,발달상권,4,0,0,-0.33572681029192974,-0.7429083251843087,not_persistent
3110193,고려대역 4번,골목상권,4,0,0,-0.3400996551922261,-0.7535028199423879,not_persistent
3130181,아현가구거리상점가,전통시장,4,0,0,-0.3417184324741811,-0.751212424655054,not_persistent
3120065,회기역,발달상권,4,0,0,-0.34208346115959787,-0.7555197429383202,not_persistent
3110176,해오름공원,골목상권,4,0,0,-0.3429683971696257,-0.7574011656284609,not_persistent
3110251,장안중학교,골목상권,4,0,0,-0.34849315552386095,-0.7695714412294485,not_persistent
3110206,텃골근린공원,골목상권,4,0,0,-0.3486230137466161,-0.7676618429362145,not_persistent
3120239,오금역,발달상권,4,0,0,-0.3493345400510437,-0.7730302139831373,not_persistent
3110951,신사은행나무공원,골목상권,4,0,0,-0.3522998006154426,-0.7736855314144009,not_persistent
3111063,강동구립 천호도서관,골목상권,4,0,0,-0.3542361106024084,-0.784398608659016,not_persistent
3110437,당고개역 2번,골목상권,4,0,0,-0.35456284281255757,-0.7904905842945835,not_persistent
3111064,둔촌동역 4번,골목상권,4,0,0,-0.3617641704616379,-0.8015399593858143,not_persistent
3130076,능동로골목시장,전통시장,4,0,0,-0.3659364068701362,-0.8080523971666134,not_persistent
3110973,강남구청역 4번,골목상권,4,0,0,-0.3697665396475066,-0.8143848813583947,not_persistent
3110982,강남구보훈회관,골목상권,4,0,0,-0.37098995525215306,-0.8159103056894343,not_persistent
3111066,암사동성당(효정하나플러스아파트),골목상권,4,0,0,-0.3752190590610431,-0.8263486519376331,not_persistent
3110043,충무초등학교,골목상권,4,0,0,-0.3835747074371201,-0.8435353652718351,not_persistent
3120034,중구청(퇴계로4가),발달상권,4,0,0,-0.3863485769481267,-0.8563123156613814,not_persistent
3110358,인수동 우편취급국,골목상권,4,0,0,-0.38936576788752786,-0.8734845321726734,not_persistent
3110129,성원어린이공원,골목상권,4,0,0,-0.39576687845987213,-0.8741928311556979,not_persistent
3110373,수유역 2번,골목상권,4,0,0,-0.39618446825506676,-0.8718044218448773,not_persistent
3110037,신설동역 12번,골목상권,4,0,0,-0.39683443777029864,-0.8731184565365018,not_persistent
3111012,석촌역 6번,골목상권,4,0,0,-0.40491004271158954,-0.8884544745379941,not_persistent
3110580,양원초등학교,골목상권,4,0,0,-0.4084219368313951,-0.8904427471390255,not_persistent
3120005,삼청동,발달상권,4,0,0,-0.41410248797894256,-0.9091172284498912,not_persistent
3110575,대흥동주민센터,골목상권,4,0,0,-0.41548311742028127,-0.9205065016113467,not_persistent
3110242,면목5동주민센터,골목상권,4,0,0,-0.4294365294462683,-0.950118566605922,not_persistent
3110109,금호삼성래미안아파트,골목상권,4,0,0,-0.4319797135625961,-0.9469530215333126,not_persistent
3110522,홍제역 3번,골목상권,4,0,0,-0.4355562135711247,-0.9432013309109966,not_persistent
3111019,한성백제역 3번,골목상권,4,0,0,-0.4363724471743308,-0.9582228614306381,not_persistent
3130054,황학동주방가구거리상점가,전통시장,4,0,0,-0.4369798353487168,-0.9672990443847658,not_persistent
3110175,푸른동산공원,골목상권,4,0,0,-0.4389809109721354,-0.9680990179141737,not_persistent
3110025,충신시장옆,골목상권,4,0,0,-0.4418904501279064,-0.9777685647624166,not_persistent
3110178,장로회신학대학교,골목상권,4,0,0,-0.4453779215272494,-0.9966707286549426,not_persistent
3110170,동대부여고,골목상권,4,0,0,-0.4459278960840394,-0.98008036640692,not_persistent
3110426,상계2동주민센터,골목상권,4,0,0,-0.44626411432485996,-0.9820410998882734,not_persistent
3110246,월드순복음교회,골목상권,4,0,0,-0.45306372206607387,-0.9997059826902159,not_persistent
3111069,천호1동주민센터,골목상권,4,0,0,-0.45394244798113503,-1.0085883211491362,not_persistent
3110976,언북초등학교,골목상권,4,0,0,-0.45563450374045467,-1.0103618955785274,not_persistent
3110236,신묵초등학교,골목상권,4,0,0,-0.4571468550099021,-1.007835769238075,not_persistent
3110150,중곡1동 마을마당,골목상권,4,0,0,-0.4585145049278605,-1.010411510225258,not_persistent
3110130,답십리역 6번,골목상권,4,0,0,-0.46512186107699893,-1.0347719945823224,not_persistent
3110306,미아초등학교,골목상권,4,0,0,-0.46680029845014503,-1.0274568922766614,not_persistent
3130122,밤나무골시장,전통시장,4,0,0,-0.4854235485534172,-1.0784795398782592,not_persistent
3130064,금남시장,전통시장,4,0,0,-0.49848183536352764,-1.1035705000199538,not_persistent
3110031,창신역 1번,골목상권,4,0,0,-0.5106021567305115,-1.1430933497591536,not_persistent
3130050,청평화시장,전통시장,4,0,0,-0.5139755614813031,-1.1364909335550823,not_persistent
3130082,면곡골목시장,전통시장,4,0,1,-0.5140326042778975,-1.1436191856265365,not_persistent
3120010,원남동사거리,발달상권,4,0,0,-0.5146165010985373,-1.1252926795025946,not_persistent
3110182,용두희망어린이공원,골목상권,4,0,0,-0.5225054653446075,-1.1404863390015496,not_persistent
3130051,동화동 골목형상점가,전통시장,4,0,0,-0.5318705927946399,-1.1865455438992711,not_persistent
3120073,미아사거리,발달상권,4,0,0,-0.5331255577748744,-1.1671785974847184,not_persistent
3110132,성수2가3동주민센터,골목상권,4,0,0,-0.5369957599430575,-1.1783829518256272,not_persistent
3110411,도봉역 3번,골목상권,4,0,0,-0.5373044376945353,-1.1801846694627338,not_persistent
3110127,성수1가1동주민센터,골목상권,4,0,0,-0.5543117027316405,-1.2220702705124715,not_persistent
3110096,한남힐사이드아파트,골목상권,4,0,0,-0.5624112540532539,-1.2406919398092944,not_persistent
3110168,대원고등학교,골목상권,4,0,0,-0.5669573276985326,-1.2480325730932922,not_persistent
3110336,석관고등학교,골목상권,4,0,0,-0.5702659224938034,-1.2563549940195626,not_persistent
3110183,한국의류시험연구원,골목상권,4,0,0,-0.5803308801082445,-1.2794527745099922,not_persistent
3110985,청담근린공원,골목상권,4,0,1,-0.5908598215084342,-1.3159289665353207,not_persistent
3110571,신수동주민센터,골목상권,4,0,0,-0.6026143099399981,-1.3282851096411274,not_persistent
3130080,자양종합시장(기능상실),전통시장,4,0,0,-0.6124649795388042,-1.3723911216916331,not_persistent
3110434,태릉입구역 4번,골목상권,4,0,0,-0.624478163346186,-1.373760459918861,not_persistent
3110087,이태원엔틱가구거리,골목상권,4,0,0,-0.6273277470785452,-1.3815613871162329,not_persistent
3110374,송중초등학교,골목상권,4,0,0,-0.6865707717803293,-1.5116996235924614,not_persistent
3110120,서울숲카페거리,골목상권,4,0,0,-0.6889944022377268,-1.51063894215625,not_persistent
3110181,신설동역 9번,골목상권,4,0,0,-0.7035850068345616,-1.5454687265095517,not_persistent
3111058,성내중학교,골목상권,4,0,0,-0.7094875985927898,-1.5629338373625545,not_persistent
3110309,대광초등학교,골목상권,4,0,1,-0.7242633584176041,-1.5710683729691857,not_persistent
3110307,길음역 7번,골목상권,4,0,0,-0.7378539804898645,-1.621975993727026,not_persistent
3110223,군자초등학교,골목상권,4,0,0,-0.7463412820968988,-1.6479439283584574,not_persistent
3110573,신촌역 6번,골목상권,4,0,1,-0.7489795093287854,-1.63687774774517,not_persistent
3110587,공덕동주민센터,골목상권,4,0,0,-0.7502880289460707,-1.6507689869401423,not_persistent
3130061,이태원시장,전통시장,4,0,1,-0.7849008994371034,-1.7296373016662665,not_persistent
3110257,상봉역 7번,골목상권,4,0,0,-0.788829072404134,-1.7382799282478194,not_persistent
3120177,신논현역 1번,발달상권,4,0,0,-0.791127425982662,-1.7396218403170849,not_persistent
3110974,언주중학교,골목상권,4,0,1,-0.8059785608022244,-1.7758314455894437,not_persistent
3110160,광진경찰서,골목상권,4,0,2,-0.8079922013379572,-1.772067278944327,not_persistent
3110433,공릉역 2번,골목상권,4,0,0,-0.817710953119112,-1.7966998967979029,not_persistent
3120050,서울숲역,발달상권,4,0,0,-0.8253900338552302,-1.8104014463176616,not_persistent
3110311,종암아이파크2차후문,골목상권,4,0,1,-0.8495355618515619,-1.8588983382896584,not_persistent
3110298,솔숲어린이공원,골목상권,4,0,2,-0.8637019938825757,-1.9209743340081564,not_persistent
3130321,장신구 특화거리 상점가,전통시장,4,0,1,-0.8758887228033478,-1.9216866182064445,not_persistent
3130034,필동 골목형상점가,전통시장,4,0,2,-0.9466824285206138,-2.084262733140053,not_persistent
3110073,삼각지역 3번,골목상권,4,0,2,-1.0030446913406417,-2.2086065302908553,not_persistent
3110097,한남초등학교,골목상권,4,0,2,-1.0170872943870954,-2.239012525785118,not_persistent
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,4,0,2,-1.0642758151070375,-2.3410948266560254,not_persistent
3110276,신내IC북측,골목상권,4,0,2,-1.152152500869513,-2.5476323998334256,not_persistent
3110440,상계3동4동주민센터,골목상권,4,0,1,-1.3698746140211204,-2.916721762537236,not_persistent
3130142,강북북부시장,전통시장,4,1,2,-2.1563086147318757,-4.726927779953872,not_persistent
3130077,조양시장,전통시장,4,1,2,-2.228964123985753,-4.797269279213395,not_persistent
3130038,"평화시장(통일상가, 동화상가)",전통시장,4,0,2,-4.101176256821561,-9.124523827945326,not_persistent
3130127,석관시장,전통시장,4,4,0,4.703153209312768,10.23915424415224,persistently_above_expected
3110271,신내역 1번,골목상권,4,4,0,3.5509066817760595,7.787560045579239,persistently_above_expected
3110171,중곡4동주민센터,골목상권,4,4,0,3.1236222410155308,6.843298431092814,persistently_above_expected
3110200,동대문경찰서,골목상권,4,4,0,3.0484495742460487,6.648336137242791,persistently_above_expected
3110015,청와대사랑채,골목상권,4,4,0,2.679434099417675,5.854931113456187,persistently_above_expected
3110534,경기대학교,골목상권,4,4,0,2.6577627652167086,5.827962856957822,persistently_above_expected
3110412,창동중학교,골목상권,4,4,0,2.608860661179271,5.72358320312104,persistently_above_expected
3130014,동문시장,전통시장,4,4,0,2.2330596789690125,4.927065891236061,persistently_above_expected
3110238,배꽃어린이공원,골목상권,4,4,0,2.2267726856793626,4.821620461114816,persistently_above_expected
3130103,이경시장,전통시장,4,3,0,2.20031687815458,4.848990779945785,persistently_above_expected
3110533,충정로역 7번,골목상권,4,4,0,2.0391100545160095,4.5206630215589705,persistently_above_expected
3110280,북정마을,골목상권,4,4,0,2.0265618393406792,4.440892277569554,persistently_above_expected
3110198,동대문중앙새마을금고본점,골목상권,4,4,0,2.006065601969803,4.407104148049379,persistently_above_expected
3130089,청량리수산시장,전통시장,4,4,0,1.9979772861286664,4.366569300837999,persistently_above_expected
3130151,신도봉시장,전통시장,4,4,0,1.952988075664454,4.291749429330839,persistently_above_expected
3110149,세종대학교,골목상권,4,4,0,1.8837551511047135,4.0687568047537,persistently_above_expected
3130074,영동교골목시장,전통시장,4,4,0,1.8107410955996306,4.007195510188424,persistently_above_expected
3130093,동서시장,전통시장,4,4,0,1.7193189477882025,3.7601222274142536,persistently_above_expected
3110065,남정초등학교,골목상권,4,4,0,1.6943108475467445,3.6945390921611327,persistently_above_expected
3110108,성동구립금호도서관,골목상권,4,4,0,1.6691985031147465,3.6551450001386656,persistently_above_expected
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,4,3,0,1.568683917383568,3.4201089912530556,persistently_above_expected
3110044,관성묘,골목상권,4,3,0,1.5568239585253976,3.3685557299153563,persistently_above_expected
3130096,동부시장,전통시장,4,3,0,1.4818612599374856,3.2244682494068053,persistently_above_expected
3110185,용두초등학교,골목상권,4,4,0,1.4610286679367923,3.1796587497203204,persistently_above_expected
3110248,먹골파출소,골목상권,4,4,0,1.380837578295779,3.0264794359609857,persistently_above_expected
3110027,혜화역 1번,골목상권,4,4,0,1.3615097755070344,2.9788746656422926,persistently_above_expected
3110959,신구중학교,골목상권,4,4,0,1.2943252866525994,2.833306552008793,persistently_above_expected
3111068,강동성심병원,골목상권,4,4,0,1.2908462728160486,2.812163775511622,persistently_above_expected
3111054,암사역 4번(삼성광나루아파트),골목상권,4,4,0,1.2700970461758507,2.788615782215948,persistently_above_expected
3110401,도봉구민회관,골목상권,4,4,0,1.242949496646146,2.713397134289951,persistently_above_expected
3110202,전농1동주민센터(전농시장),골목상권,4,3,0,1.1941488375699039,2.608986259517277,persistently_above_expected
3120223,휘문고교사거리,발달상권,4,4,0,1.0751085980728856,2.348829481274991,persistently_above_expected
3130048,동평화시장,전통시장,4,3,0,1.0675717193669392,2.3388738385987073,persistently_above_expected
3110442,화랑대철도공원,골목상권,4,3,0,1.0596283322561741,2.30860700969869,persistently_above_expected
3110017,정독도서관,골목상권,4,0,3,-1.0186593225417804,-2.2406895076366045,persistently_below_expected
3110990,청담역 12번,골목상권,4,0,3,-1.0481173940579325,-2.3121505242041716,persistently_below_expected
3120176,논현역 4번,발달상권,4,0,3,-1.050212357102252,-2.3060194022072222,persistently_below_expected
3110153,중곡1동주민센터,골목상권,4,0,3,-1.076491969534005,-2.3539900254697175,persistently_below_expected
3110310,길음역 10번,골목상권,4,0,3,-1.1889836764611457,-2.6205567984055396,persistently_below_expected
3110953,학동근린공원,골목상권,4,0,3,-1.2925873187937025,-2.8179156761508977,persistently_below_expected
3110324,월곡역 4번,골목상권,4,0,3,-1.431108374526872,-3.1470758393019134,persistently_below_expected
3110103,옥수터널,골목상권,4,0,3,-1.701676583145726,-3.6948611057212384,persistently_below_expected
3110196,홍릉근린공원,골목상권,4,0,4,-1.9102947788033675,-4.202175578423306,persistently_below_expected
3130062,보광시장,전통시장,4,0,4,-1.9287938242960325,-4.255542560722677,persistently_below_expected
3110414,장석교회,골목상권,4,0,4,-1.9999122455155225,-4.383162728313495,persistently_below_expected
3110046,버티고개,골목상권,4,0,4,-2.0270566933304215,-4.452784828737343,persistently_below_expected
3110326,장위동성당,골목상권,4,0,4,-2.348075796969567,-5.1060780477055605,persistently_below_expected
3110574,서강대학교,골목상권,4,0,4,-3.141946848280832,-6.9209352179630494,persistently_below_expected
3130019,동대문상가D동,전통시장,4,0,4,-3.1906100456099535,-7.076333472821069,persistently_below_expected
3110950,논현역 7번,골목상권,4,0,4,-3.308493900947614,-7.321472660338099,persistently_below_expected
3110101,옥정중학교,골목상권,4,0,4,-3.392959547819805,-7.687049655548499,persistently_below_expected
3110119,마장지하차도,골목상권,4,0,4,-3.553926748141376,-7.813032726161742,persistently_below_expected
3110235,세화어린이공원,골목상권,4,0,4,-3.5775301580768604,-7.8451593788729275,persistently_below_expected
3110581,염리초등학교,골목상권,4,0,4,-4.186150969915462,-9.142908338732003,persistently_below_expected
3130158,상계역전종합상가,전통시장,4,0,4,-4.324002850504257,-9.451454823425674,persistently_below_expected
3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),전통시장,4,0,4,-4.469916472410701,-9.808832158861247,persistently_below_expected
3130011,충신시장,전통시장,4,0,4,-4.531028620071822,-9.90701118570481,persistently_below_expected
3110100,옥수동우편취급국,골목상권,4,0,4,-4.807795520609203,-10.565032465656298,persistently_below_expected
3110427,노원 을지대학교병원,골목상권,4,0,4,-5.060150143110446,-11.104410380451052,persistently_below_expected
3110086,이태원역 북측,골목상권,4,0,4,-5.315971158249733,-11.652300909206668,persistently_below_expected
3111018,풍납초등학교(풍납백제문화공원),골목상권,4,0,4,-5.322404495749636,-11.727346266811212,persistently_below_expected
3110279,신내역 2번,골목상권,4,0,4,-5.427181484207976,-11.898682802985794,persistently_below_expected
3130155,시영B상가(중계 그린아파트 B 상가),전통시장,4,0,4,-6.110700329998968,-13.395587506657865,persistently_below_expected
3130017,동대문상가C동,전통시장,4,0,4,-6.462082858372947,-14.183736738829673,persistently_below_expected
