quarter,area_code,area_name,area_type_name,area_m2,store_count,industry_entropy,sales_amount,log_store_count,log_area_m2,log_sales,expected_log_sales,log_residual,residual_z,gap_direction
20251,3110037,신설동역 12번,골목상권,55231.50448921842,105,3.1338192010839614,738232967.0,4.663439094112067,10.919306908403746,20.41977000754669,21.4118366783754,-0.9920666708287129,-0.40627639512041064,within_expected
20251,3110038,경향신문사,골목상권,36893.27950663766,55,3.074242395628968,3232728463.0,4.02535169073515,10.515811791090314,21.896592343297613,20.958808631220347,0.9377837120772661,0.4490954865123016,within_expected
20251,3110039,회현역 1번,골목상권,9927.791206417947,21,2.2685350920163803,231059973.0,3.091042453358316,9.203194018150786,19.258187862494253,16.18288473395605,3.075303128538202,1.3965129762202202,above_expected
20251,3110040,중구회현체육센터(정화예술대남산캠퍼스),골목상권,76241.57194117476,68,2.840374359873632,616870131.0,4.23410650459726,11.241675272559377,20.240169076732837,20.862396591466155,-0.6222275147333178,-0.2423517625929859,within_expected
20251,3110041,남산케이블카,골목상권,130560.42485121764,180,2.774696178145197,4865996159.0,5.198497031265826,11.779599083520871,22.30553729215823,22.291264849311116,0.014272442847115485,0.0397655306424046,within_expected
20251,3110042,남산골공원옆,골목상권,72606.99175346908,59,2.968238977465182,2762691273.0,4.0943445622221,11.192830274003496,21.739471140850355,19.803242967231057,1.9362281736192983,0.8916382480340256,within_expected
20251,3110043,충무초등학교,골목상권,110057.83539495601,188,3.621649090957736,1620544195.0,5.241747015059643,11.608770369010935,21.206027853237842,22.16739462311298,-0.9613667698751378,-0.39266920967370506,within_expected
20251,3110044,관성묘,골목상권,29574.814551511703,36,2.743049400210947,421862987.0,3.6109179126442243,10.294712230361203,19.86019114629682,18.632051689885028,1.2281394564117925,0.5777905094913915,within_expected
20251,3110045,동대문역사문화공원역 5번,골목상권,44820.25075996355,113,2.960030095917267,5296860762.0,4.736198448394496,10.710437653256566,22.39038017315237,21.48427666184296,0.9061035113094107,0.43505380059647547,within_expected
20251,3110046,버티고개,골목상권,58013.28848586903,26,2.717850627199457,0.0,3.295836866004329,10.968444612393228,0.0,4.609971829704026,-4.609971829704026,-2.0098485532148254,below_expected
20251,3110047,다산성곽길,골목상권,85386.09030729544,54,2.886159323776916,294891808.0,4.007333185232471,11.354950200987844,19.502119097882634,19.80617461247279,-0.3040555145901571,-0.10132767862462878,within_expected
20251,3110048,장충동주민센터,골목상권,135606.49734648142,123,2.7349149507056474,3181071702.0,4.820281565605037,11.81751994312578,21.88048399048421,20.569316524346018,1.3111674661381905,0.6145911990873104,within_expected
20251,3110049,장충단 고개,골목상권,70692.54501330499,150,3.31099260547662,6321730977.0,5.017279836814924,11.166109546631672,22.567258896528504,21.679677200687195,0.887581695841309,0.42684433509151365,within_expected
20251,3110050,약수역 7번,골목상권,34553.03249044655,43,2.7812191611791914,1046914300.0,3.784189633918261,10.450279537014616,20.769112913526783,18.496785745868102,2.2723271676586805,1.0406081534177913,above_expected
20251,3110051,한양공고앞 교차로,골목상권,44892.666441998765,71,2.8081768966371468,1738515381.0,4.276666119016055,10.712052004582315,21.276297357230398,20.862396591466155,0.41390076576424306,0.21689368189971497,within_expected
20251,3110052,장충초등학교,골목상권,68893.11625216038,169,3.447941655689072,8671637536.0,5.135798437050262,11.140326057885979,22.88332348383753,21.85551241933644,1.0278110645010905,0.48899851035460623,within_expected
20251,3110053,청구역 1번,골목상권,85549.69248808785,171,3.1224183096670632,2552329320.0,5.147494476813453,11.35686437382981,21.660272238382454,21.961227885912784,-0.3009556475303299,-0.09995371764648137,within_expected
20251,3110054,청구역 3번,골목상권,69155.1832208439,218,3.331557388708123,4646740779.0,5.389071729816501,11.144122750605794,22.259431903268275,22.241268079814724,0.01816382345355194,0.04149031593195871,within_expected
20251,3110055,황학동벼룩시장,골목상권,27575.467295077622,93,2.9244636124693635,241789890.0,4.543294782270004,10.224718053769603,19.303579687992276,21.166682822229266,-1.8631031342369901,-0.7923478259814527,within_expected
20251,3110056,신당역 3번,골목상권,129607.34496736858,272,3.2580388595462595,5220705866.0,5.60947179518496,11.772272451007666,22.375898453262295,22.659522453693544,-0.28362400043124936,-0.09227177311738731,within_expected
20251,3110057,황학코아루아파트,골목상권,30230.297014051397,103,2.9260460673898754,2297644435.0,4.6443908991413725,10.316632991717535,21.55515027681222,21.590630100145223,-0.03547982333300226,0.017713722940142843,within_expected
20251,3110058,성심여자고등학교,골목상권,135620.25700165622,260,3.428833566654024,10872169386.0,5.564520407322694,11.817621404751556,23.10947209378794,22.659522453693544,0.4499496400943954,0.23287170472451643,within_expected
20251,3110060,효창공원앞역 6번,골목상권,94718.94494982764,165,3.574278768273993,4367918018.0,5.111987788356544,11.458679868929188,22.19755230666893,21.85551241933644,0.3420398873324899,0.18504262476885605,within_expected
20251,3110061,효창동주민센터,골목상권,100248.76087928122,110,3.454034986790052,1068871682.0,4.709530201312334,11.515419959921893,20.789869427172803,21.442649767179887,-0.6527803400070837,-0.25589375935869574,within_expected
20251,3110062,한강로동땡땡거리(은행나무길),골목상권,132684.1403562133,322,3.3531826297203597,9072657566.0,5.777652323222656,11.795734234820415,22.92853106443995,22.702393707635338,0.2261373568046139,0.1336708881296991,within_expected
20251,3110063,효창공원앞역 5번,골목상권,110329.10654077357,242,3.3993094510056,5689422878.0,5.493061443340548,11.611232119409406,22.461874652699787,22.659522453693544,-0.19764780099375656,-0.05416435083227825,within_expected
20251,3110064,효창공원앞역 2번,골목상권,131549.72578776235,170,3.581335994963318,9743966734.0,5.14166355650266,11.787147803653998,22.999914134012393,21.85551241933644,1.1444017146759542,0.5406752437968553,within_expected
20251,3110065,남정초등학교,골목상권,18065.07042385444,73,1.8504875654617172,42583682085.0,4.30406509320417,9.801790895845357,24.474736967215076,21.059929772218883,3.414807194996193,1.5469921194327836,above_expected
20251,3110066,서울역 15번,골목상권,133737.41193408825,219,3.3237826529098147,3774644505.0,5.393627546352362,11.80364102125968,22.051572044617043,22.205911203328746,-0.15433915871170356,-0.03496856489576686,within_expected
20251,3110067,배문고등학교,골목상권,204936.3051503268,185,3.409767212196214,3034586597.0,5.225746673713202,12.230459382810471,21.833341040648115,21.191600218813814,0.6417408218343006,0.31787973719094664,within_expected
20251,3110068,남영역 1번,골목상권,145312.41409841325,261,3.568824762118745,7301393672.0,5.568344503761097,11.886648165313753,22.711331080988565,22.659522453693544,0.05180862729502067,0.05640277724188954,within_expected
20251,3110069,숙대입구,골목상권,173542.16405092514,430,3.5632597693057146,14047300939.0,6.066108090103747,12.064181631582592,23.365696110357256,22.9821724887658,0.38352362159145414,0.20342955265950924,within_expected
20251,3110071,한강미주맨션아파트,골목상권,27783.164077075955,61,3.0972840662102077,926804170.0,4.127134385045092,10.232221499858387,20.64725285094396,20.252571106003924,0.39468174494003705,0.20837519251258185,within_expected
20251,3110072,열정도,골목상권,18090.38286880151,70,2.6011925970773295,3086586621.0,4.2626798770413155,9.803191019293061,21.85033166420273,21.018297340016034,0.8320343241866972,0.40222394988817445,within_expected
20251,3110073,삼각지역 3번,골목상권,41421.4043658854,105,3.3544803631248454,230511855.0,4.663439094112067,10.631577181692773,19.25581285508687,21.402219042492614,-2.146406187405745,-0.9179168689537629,within_expected
20251,3110074,서울역 12번,골목상권,105922.14309231208,271,3.3945016245824418,9477660793.0,5.605802066295998,11.57046904494046,22.97220337107737,22.659522453693544,0.3126809173838261,0.172029783156766,within_expected
20251,3110075,숙대입구역 1번,골목상권,128904.85489716863,160,3.583006595218191,2534235387.0,5.081404364984463,11.766837609906348,21.653157806401737,21.85551241933644,-0.2023546129347018,-0.05625056156761783,within_expected
20251,3110076,삼각지역 14번,골목상권,8988.836433715827,27,2.4638966677128074,1027794689.0,3.332204510175204,9.103849933052743,20.750681266134276,19.420990624619396,1.3296906415148797,0.6228012673475831,within_expected
20251,3110077,삼광초등학교,골목상권,45796.799187771554,76,3.120617490512562,1202601272.0,4.343805421853684,10.731991316278966,20.907752775109014,20.85946494622442,0.048287828884593154,0.05484224592409796,within_expected
20251,3110079,후암동주민센터,골목상권,293040.978600063,415,3.682292298064404,7636974827.0,6.030685260261263,12.588071149409368,22.756267396788566,22.88706367306621,-0.13079627627764268,-0.024533600701103952,within_expected
20251,3110081,해방촌 남동측,골목상권,105010.44409008589,253,3.2783012861995373,7132703785.0,5.537334267018537,11.561824614534688,22.6879562121124,22.659522453693544,0.028433758418856314,0.046042282070540945,within_expected
20251,3110082,용산구청,골목상권,71139.52008296193,170,3.0796933857812303,5620060624.0,5.14166355650266,11.172412356172405,22.449608288160377,21.894207668757776,0.5554006194026009,0.279610977048337,within_expected
20251,3110084,경리단길북측,골목상권,225725.2811564454,378,3.511258742227641,6690651308.0,5.937536205082426,12.327078398899722,22.62397706195318,23.1074920113399,-0.4835149493867199,-0.18086988343924812,within_expected
20251,3110085,경리단길남측,골목상권,181830.31585316214,346,3.5199580174591567,6286784609.0,5.849324779946859,12.11083470030926,22.561715586177197,22.9821724887658,-0.42045690258860446,-0.15292052497107123,within_expected
20251,3110086,이태원역 북측,골목상권,133757.33050622477,42,2.7559761017435394,0.0,3.7612001156935624,11.803789946977366,0.0,12.079040206195238,-12.079040206195238,-5.32038035808062,below_expected
20251,3110087,이태원엔틱가구거리,골목상권,52542.151347103936,130,2.7135560884075747,734657703.0,4.875197323201151,10.86939004140091,20.414915239857528,21.80354742688533,-1.3886321870278024,-0.582047011737372,within_expected
20251,3110088,오산고등학교,골목상권,96560.43111786347,105,3.2250555568815265,1401936507.0,4.663439094112067,11.477934676683367,21.061120337800098,21.402219042492614,-0.34109870469251646,-0.11774641424278633,within_expected
20251,3110090,한국폴리텍대학서울정수캠퍼스,골목상권,97059.45940478465,99,3.153944425108855,1409880619.0,4.605170185988092,11.483089356152052,21.066770871085396,21.065156607528344,0.0016142635570517427,0.03415501765482158,within_expected
20251,3110091,리움미술관,골목상권,55141.430626524,88,2.9189721126939245,1605348389.0,4.48863636973214,10.917674764609586,21.19660663539366,21.053294233197203,0.14331240219645736,0.09696019910589904,within_expected
20251,3110092,NH농협은행 보광동지점,골목상권,105152.68202700779,92,3.127393806161949,178698505.0,4.532599493153256,11.56317819741751,19.001210619714183,18.98302776251209,0.018182857202091895,0.041498752302698824,within_expected
20251,3110093,우사단길,골목상권,234768.11655505723,332,3.628928732932035,6518883679.0,5.808142489980444,12.366357827429333,22.59796898350213,22.57694609134664,0.02102289215548936,0.04275754731785032,within_expected
20251,3110095,한강진역 3번,골목상권,149192.03696763972,279,2.87066283659532,8343906323.0,5.634789603169249,11.912996296545064,22.8447973278321,22.685450763859517,0.1593465639725835,0.10406705632671423,within_expected
20251,3110096,한남힐사이드아파트,골목상권,50068.39450454066,93,3.1037714015773257,386117365.0,4.543294782270004,10.821165212271854,19.771651938207963,21.215292748021607,-1.443640809813644,-0.606428606080192,within_expected
20251,3110097,한남초등학교,골목상권,7814.447879167328,11,2.0198149924929463,0.0,2.4849066497880004,8.963857551407566,0.0,2.8547130717688214,-2.8547130717688214,-1.231861306210465,below_expected
20251,3110098,서울독일학교,골목상권,41414.403527590555,86,3.1464458075383006,2981972025.0,4.465908118654584,10.631408156497889,21.815850672292576,21.010226266993268,0.8056244052993087,0.3905182227434327,within_expected
20251,3110099,유엔빌리지길,골목상권,263187.0018948083,134,3.049517086597801,669053898.0,4.90527477843843,12.4806238918882,20.321375181364385,19.534294697139355,0.7870804842250294,0.38229895932143115,within_expected
20251,3110100,옥수동우편취급국,골목상권,26059.803934676784,34,2.7870443901946387,0.0,3.5553480614894135,10.168187699576633,0.0,12.319628796893886,-12.319628796893886,-5.427016974757287,below_expected
20251,3110101,옥정중학교,골목상권,23818.221422921746,60,2.996934093534767,7508113.0,4.110873864173311,10.078248156519587,15.831494860377207,20.133564307088747,-4.30206944671154,-1.8733762945193644,below_expected
20251,3110102,옥수역 6번,골목상권,34682.209127307346,150,3.4304260164068143,3106208043.0,5.017279836814924,10.454010962002828,21.85666854075622,21.713350971001923,0.14331756975429855,0.0969624895340655,within_expected
20251,3110103,옥수터널,골목상권,19056.921911881134,39,2.6535409625698945,36933599.0,3.6888794541139363,9.855238142506577,17.42463226379989,18.80258917941317,-1.3779569156132823,-0.5773153874220052,within_expected
20251,3110104,신금호역 4번,골목상권,66838.16212966526,91,3.0940286241786876,992236809.0,4.5217885770490405,11.110044447167942,20.715472356518184,21.215292748021607,-0.49982039150342317,-0.18809698084936752,within_expected
20251,3110105,금동어린이공원,골목상권,69009.47257749674,115,3.2137857511793038,1246746656.0,4.7535901911063645,11.14201354854797,20.943803321015345,21.64307566659409,-0.6992723455787448,-0.2765005144931676,within_expected
20251,3110106,금북초등학교,골목상권,21366.252006736097,35,2.8501274359005797,974567135.0,3.58351893845611,9.969614748876465,20.697503967304414,19.175346302091995,1.5221576652124185,0.7081088547495191,within_expected
20251,3110107,금호사거리,골목상권,22190.586278087558,56,2.8546375790836045,1624318704.0,4.04305126783455,10.00746849954051,21.208354306353172,20.362479002677038,0.8458753036761344,0.40835871804138857,within_expected
20251,3110108,성동구립금호도서관,골목상권,11777.815408925626,24,2.8892425051146358,373904514.0,3.2188758248682006,9.374057892635177,19.73951101529567,16.28470059053986,3.4548104247558094,1.56472284001815,above_expected
20251,3110109,금호삼성래미안아파트,골목상권,29788.470403274616,173,3.4834971995251762,2081927767.0,5.159055299214529,10.301910267881448,21.45656011297347,22.099741145829572,-0.6431810328561021,-0.2516390370792715,within_expected
20251,3110110,상왕십리역 6번,골목상권,51941.64878291767,113,3.5535061727332775,1098964442.0,4.736198448394496,10.857895480892134,20.817634157886353,21.442649767179887,-0.6250156092935342,-0.24358753595203309,within_expected
20251,3110111,대현산장미원,골목상권,19485.146334915935,14,2.3046193848206715,0.0,2.70805020110221,9.877459047703365,0.0,0.23238441952703906,-0.23238441952703906,-0.06956073959876387,within_expected
20251,3110112,행당역 2번,골목상권,68591.22287582004,115,3.450259787425242,4175654091.0,4.7535901911063645,11.135934438130066,22.15253685172048,21.64307566659409,0.5094611851263906,0.2592491393193348,within_expected
20251,3110113,응봉산,골목상권,89114.66525352134,61,3.386200560035287,261211032.0,4.127134385045092,11.397690414542822,19.380839194137575,19.25297553459064,0.1278636595469358,0.09011281850788477,within_expected
20251,3110114,왕십리파출소,골목상권,27057.55582569398,50,2.9094769612282665,1008567569.0,3.9318256327243257,10.205758530961855,20.731796913609895,19.88349190610905,0.8483050075008443,0.4094356410768535,within_expected
20251,3110115,상왕십리역 3번,골목상권,80877.94177597825,181,3.5905949643356205,4198704756.0,5.204006687076795,11.30070876973114,22.158041923482916,22.16739462311298,-0.00935269963006391,0.02929410614569511,within_expected
20251,3110116,청계천박물관,골목상권,98082.70895798315,231,1.080788322544457,249261065.0,5.44673737166631,11.493576566095166,19.33401136301227,19.820787422966642,-0.4867760599543729,-0.18231531273634485,within_expected
20251,3110117,성동구보건소,골목상권,49735.34983836722,89,2.7151904037807393,620753341.0,4.499809670330265,10.814491329830807,20.246444366147966,21.172797538244254,-0.9263531720962881,-0.377150054779569,within_expected
20251,3110118,왕십리역 9번,골목상권,63575.22801367786,156,3.4867396157429615,5976858252.0,5.056245805348308,11.059994906087692,22.511160891098246,21.85551241933644,0.6556484717618076,0.32404405583085455,within_expected
20251,3110119,마장지하차도,골목상권,22523.703971967825,84,1.461581995260917,0.0,4.442651256490317,10.022367940191193,0.0,8.268936769865268,-8.268936769865268,-3.6316197295798105,below_expected
20251,3110120,서울숲카페거리,골목상권,34851.96702183946,176,2.8648750787527573,423507448.0,5.176149732573829,10.45889354948982,19.86408166103983,21.997833301469246,-2.1337516404294163,-0.9123079659246833,within_expected
20251,3110121,한양대역 4번,골목상권,29266.821799121728,53,2.9222145931635497,186261125.0,3.9889840465642745,10.284243959394491,19.042660150352518,20.886563796423985,-1.8439036460714675,-0.7838379940981133,within_expected
20251,3110122,마장역 2번,골목상권,80334.64814230065,204,2.9612417667222757,6011859284.0,5.3230099791384085,11.293968738438922,22.5169999028746,22.237140726276202,0.27985917659839643,0.15748212991754498,within_expected
20251,3110123,마장역 3번,골목상권,169552.97663881828,145,3.2732174646649517,2039621408.0,4.983606621708336,12.040926601356114,21.436030043756197,20.27634569458511,1.159684349171087,0.5474489999077939,within_expected
20251,3110124,뚝섬역교차로,골목상권,79595.97285666162,201,3.7576706810503233,2082632050.0,5.308267697401205,11.284731341670412,21.45689833983889,22.198445476854864,-0.7415471370159743,-0.2952380644180703,within_expected
20251,3110125,사근동살곶이상점가,골목상권,128922.70405561845,110,3.176655637179672,2029338581.0,4.709530201312334,11.76697606694402,21.430975755233817,19.872557640914128,1.5584181143196894,0.7241806543338108,within_expected
20251,3110126,서울숲역 1번,골목상권,18530.526745327345,50,2.7574586636275944,276820457.0,3.9318256327243257,9.82722870904919,19.438879687936193,20.166730974340396,-0.7278512864042028,-0.2891676220604038,within_expected
20251,3110127,성수1가1동주민센터,골목상권,38774.40881734351,143,3.3586002634655037,1162027877.0,4.969813299576001,10.56554153131201,20.87343248648249,21.679677200687195,-0.8062447142047056,-0.3239141155913591,within_expected
20251,3110128,성원중학교,골목상권,247339.7006588654,506,3.782877892864394,12868939114.0,6.2285110035911835,12.418522020068236,23.278082424309908,23.57077803640137,-0.2926956120914639,-0.09629260374963275,within_expected
20251,3110129,성원어린이공원,골목상권,70692.74601226149,218,3.451070192576503,1590742203.0,5.389071729816501,11.166112389871046,21.187466539232226,22.241268079814724,-1.0538015405824979,-0.43363927888144577,within_expected
20251,3110130,답십리역 6번,골목상권,43065.35896204252,51,2.991846573944058,226189680.0,3.9512437185814275,10.67049743679279,19.23688450168441,20.928872784054104,-1.6919882823696923,-0.7165042092360793,within_expected
20251,3110131,성수동카페거리,골목상권,131865.14548996082,550,3.4098386643991923,41383279380.0,6.311734809152915,11.789542637754174,24.446142756510323,23.44693289088651,0.9992098656238113,0.47632153730150834,within_expected
20251,3110132,성수2가3동주민센터,골목상권,76450.14802838188,122,3.2839133456289478,626639453.0,4.812184355372417,11.244407227966262,20.255881899709205,21.67263510925411,-1.416753209544904,-0.594511155153334,within_expected
20251,3110133,서울교통공사,골목상권,80187.32020961653,74,2.8522341972106537,615078294.0,4.31748811353631,11.292133149952496,20.237260126610785,20.862396591466155,-0.6251364648553697,-0.24364110303176562,within_expected
20251,3110134,성수119안전센터,골목상권,222826.41880702367,310,3.771377652172501,5134702620.0,5.739792912179234,12.314152844126912,22.359287766478584,22.094826107156393,0.26446165932219046,0.15065745405578823,within_expected
20251,3110135,성동세무서,골목상권,136761.75426299835,169,2.9938945477137704,1160530935.0,5.135798437050262,11.826002982940603,20.872143440798688,21.567791171592624,-0.6956477307939366,-0.27489396841263336,within_expected
20251,3110136,경수초등학교,골목상권,260628.29557082144,497,3.5544475350985114,10749994584.0,6.210600077024653,12.470854353205889,23.098171087799027,23.39899280266027,-0.3008217148612431,-0.09989435437138831,within_expected
20251,3110137,성수초등학교,골목상권,330982.76670965634,637,3.6479580259447317,30035767085.0,6.45833828334479,12.7098246099833,24.125654744659375,23.63335114461774,0.49230360004163387,0.251644344684363,within_expected
20251,3110138,송정체육공원,골목상권,102073.82399042553,174,3.69466232049315,2120838259.0,5.1647859739235145,11.533461391870105,21.47507725313849,21.922532636491447,-0.4474553833529562,-0.1648871217068521,within_expected
20251,3110139,자양4동주민센터,골목상권,155860.74381146344,301,3.6785257364689445,4019151568.0,5.71042701737487,11.956724635654375,22.114336664815067,22.659522453693544,-0.5451857888784772,-0.20820438692469445,within_expected
20251,3110140,건대입구역 6번,골목상권,179746.31926890218,388,3.5867198833343203,8378116902.0,5.963579343618446,12.099307361808117,22.848889012942774,22.9821724887658,-0.1332834758230277,-0.0256360076928462,within_expected
20251,3110141,건대입구역 1번,골목상권,67458.26762798843,142,3.1904233368724064,3348787501.0,4.962844630259907,11.119279252167567,21.93186417756591,21.68929483656998,0.24256934099592797,0.1409540730652683,within_expected
20251,3110142,화양사거리,골목상권,116892.33931063843,249,3.298638204559282,5473763647.0,5.521460917862246,11.669017168169107,22.42323226943142,22.659522453693544,-0.23629018426212411,-0.07129190039768223,within_expected
20251,3110143,뚝섬유원지역 1번,골목상권,8061.338928093344,27,2.4161904138112957,1316869326.0,3.332204510175204,8.994958982993564,20.99852303458749,19.742622652323824,1.2559003822636647,0.5900950464607422,within_expected
20251,3110144,어린이대공원역 4번,골목상권,42829.511283287284,88,3.1874381605633837,729541993.0,4.48863636973214,10.665006008041955,20.407927489726077,21.010226266993268,-0.6022987772671904,-0.23351870391861496,within_expected
20251,3110145,장안초등학교,골목상권,14956.07009889822,31,2.640003319757171,325146234.0,3.4657359027997265,9.612939383343418,19.599785592941288,19.557786488756015,0.04199910418527253,0.05205488047505835,within_expected
20251,3110146,신자초등학교,골목상권,106885.18554331083,202,3.626084556152488,2099941164.0,5.313205979041787,11.57951986081695,21.465175164616646,22.198445476854864,-0.7332703122382185,-0.2915695089451676,within_expected
