area_code,area_name,area_type_name,admin_code,admin_name,district_name,overlap_m2,area_m2,overlap_share
3110268,망우3동주민센터,골목상권,11260565,면목본동,중랑구,1757.7296693375042,71236.868540522,0.024674437624074487
3110269,용마문화복지센터,골목상권,11260575,면목3·8동,중랑구,49880.701637536244,50065.75256832305,0.9963038420218637
3110269,용마문화복지센터,골목상권,11260565,면목본동,중랑구,170.34320620345707,50065.75256832305,0.0034023898067046016
3110269,용마문화복지센터,골목상권,11260660,망우3동,중랑구,14.707724583001536,50065.75256832305,0.0002937681714247758
3110270,혜원여고,골목상권,11260660,망우3동,중랑구,35643.83279359591,35643.83279359592,0.9999999999999998
3110271,신내역 1번,골목상권,11260680,신내1동,중랑구,112595.54937190712,112595.54937190707,1.0000000000000004
3110272,신내1동주민센터,골목상권,11260680,신내1동,중랑구,145452.8943519419,146351.97624333075,0.9938567150614079
3110272,신내1동주민센터,골목상권,11260690,신내2동,중랑구,899.0818913888354,146351.97624333075,0.006143284938592051
3110273,장스여성병원,골목상권,11260680,신내1동,중랑구,48621.23420811097,69229.52346835528,0.7023193541168266
3110273,장스여성병원,골목상권,11260655,망우본동,중랑구,20608.289260244368,69229.52346835528,0.2976806458831742
3110274,서일대학교,골목상권,11260575,면목3·8동,중랑구,104387.51700594595,164098.13518401625,0.6361286000531813
3110274,서일대학교,골목상권,11260660,망우3동,중랑구,59710.61817807031,164098.13518401625,0.3638713999468188
3110275,하나은행 망우동지점,골목상권,11260655,망우본동,중랑구,35477.32334659166,35477.32334659166,1.0
3110276,신내IC북측,골목상권,11260680,신내1동,중랑구,117826.15304761176,118914.21205560754,0.9908500507282765
3110276,신내IC북측,골목상권,11350600,공릉2동,노원구,1088.0590079975225,118914.21205560754,0.009149949271738154
3110277,러스크서울병원,골목상권,11260655,망우본동,중랑구,118172.89504315524,118172.89504315537,0.9999999999999989
3110278,망우본동주민센터,골목상권,11260655,망우본동,중랑구,130234.6873909877,137522.97797401543,0.9470031067506055
3110278,망우본동주민센터,골목상권,11260680,신내1동,중랑구,7288.290583027485,137522.97797401543,0.05299689324939274
3110279,신내역 2번,골목상권,11260680,신내1동,중랑구,470113.59270025813,481216.7054293271,0.9769270006552181
3110279,신내역 2번,골목상권,11260655,망우본동,중랑구,10171.56215218138,481216.7054293271,0.021137175907279895
3110280,북정마을,골목상권,11290525,성북동,성북구,144366.73814074672,151077.51144201486,0.9555805941121568
3110280,북정마을,골목상권,11110650,혜화동,종로구,6708.605074997887,151077.51144201486,0.04440505414052124
3110280,북정마을,골목상권,11110540,삼청동,종로구,2.16822627027838,151077.51144201486,1.4351747322172221e-05
3110281,길상사,골목상권,11290525,성북동,성북구,244582.8678065531,244582.86780655285,1.000000000000001
3110282,국민대학교앞,골목상권,11290640,정릉3동,성북구,69437.60198993004,69437.60198992999,1.0000000000000009
3110283,성북초등학교앞,골목상권,11290525,성북동,성북구,37375.13969374285,42241.711358513814,0.8847922702878347
3110283,성북초등학교앞,골목상권,11110650,혜화동,종로구,4866.571664771082,42241.711358513814,0.11520772971216814
3110284,정릉북한산국립공원입구,골목상권,11290650,정릉4동,성북구,57401.90705255236,57401.907052552306,1.0000000000000009
3110285,홍대부중,골목상권,11290525,성북동,성북구,90070.92709813463,90070.92709813474,0.9999999999999989
3110286,한성대입구역 5번,골목상권,11290525,성북동,성북구,82714.28430365365,112177.08087441698,0.7373545795531341
3110286,한성대입구역 5번,골목상권,11110650,혜화동,종로구,28899.106573747547,112177.08087441698,0.25762041897043386
3110286,한성대입구역 5번,골목상권,11290555,삼선동,성북구,563.6899970157399,112177.08087441698,0.005025001476431668
3110287,정릉3동주민센터,골목상권,11290640,정릉3동,성북구,59229.0866036031,60168.30945235901,0.9843900741552397
3110287,정릉3동주민센터,골목상권,11290630,정릉2동,성북구,939.2228487558324,60168.30945235901,0.015609925844758937
3110288,동구여중,골목상권,11290525,성북동,성북구,82759.77127304718,82759.77127304721,0.9999999999999997
3110289,북한산보국문역 2번,골목상권,11290640,정릉3동,성북구,126268.39879077974,162270.30772655617,0.7781361886831217
3110289,북한산보국문역 2번,골목상권,11290630,정릉2동,성북구,36001.90883795496,162270.30772655617,0.22186381071404787
3110289,북한산보국문역 2번,골목상권,11290650,정릉4동,성북구,9.782122484988955e-05,162270.30772655617,6.028288614250327e-10
3110290,북한산보국문역 1번,골목상권,11290650,정릉4동,성북구,45630.897725794544,45706.33625183947,0.9983494952290801
3110290,북한산보국문역 1번,골목상권,11290640,정릉3동,성북구,75.43852604478215,45706.33625183947,0.0016505047709166603
3110291,한성대입구역 3번,골목상권,11290555,삼선동,성북구,175354.1835509967,175682.4007363692,0.9981317583093311
3110291,한성대입구역 3번,골목상권,11110650,혜화동,종로구,328.2171853723173,175682.4007363692,0.0018682416906679422
3110292,정릉역 2번,골목상권,11290630,정릉2동,성북구,21672.275557575438,21672.27555757545,0.9999999999999994
3110293,삼선중학교,골목상권,11290525,성북동,성북구,77507.76664825974,79830.44287941411,0.9709048810531737
3110293,삼선중학교,골목상권,11290575,동선동,성북구,2118.4443715341063,79830.44287941411,0.026536798433325362
3110293,삼선중학교,골목상권,11290555,삼선동,성북구,204.23185962027674,79830.44287941411,0.0025583205135010223
3110294,서경대학교,골목상권,11290650,정릉4동,성북구,134481.49318041312,193247.19485725142,0.6959039859789552
3110294,서경대학교,골목상권,11290630,정릉2동,성북구,42466.4529404485,193247.19485725142,0.2197519760730177
3110294,서경대학교,골목상권,11290620,정릉1동,성북구,16299.24873638995,193247.19485725142,0.08434403794802788
3110295,정릉우체국,골목상권,11290630,정릉2동,성북구,136982.7014538385,153100.95421459107,0.8947214088675063
3110295,정릉우체국,골목상권,11290650,정릉4동,성북구,14431.966753472954,153100.95421459107,0.09426438148285254
3110295,정릉우체국,골목상권,11290620,정릉1동,성북구,1686.2860072795906,153100.95421459107,0.011014209649640979
3110296,성신여대입구역 4번,골목상권,11290575,동선동,성북구,35086.49405065099,59460.15967046638,0.5900840873133125
3110296,성신여대입구역 4번,골목상권,11290590,돈암2동,성북구,24373.66561981537,59460.15967046638,0.40991591268668703
3110297,경동고등학교,골목상권,11290555,삼선동,성북구,151988.45248019166,167262.7461996151,0.9086808385819831
3110297,경동고등학교,골목상권,11290610,보문동,성북구,15274.293719423886,167262.7461996151,0.09131916141801955
3110298,솔숲어린이공원,골목상권,11290620,정릉1동,성북구,37781.900090639596,37901.51310110017,0.9968441098870772
3110298,솔숲어린이공원,골목상권,11290630,정릉2동,성북구,119.61301046062992,37901.51310110017,0.0031558901129242227
3110299,정릉역 1번,골목상권,11290620,정릉1동,성북구,121669.97003119704,140910.35091788834,0.8634565824202431
3110299,정릉역 1번,골목상권,11290580,돈암1동,성북구,13982.93777298359,140910.35091788834,0.09923286459723435
3110299,정릉역 1번,골목상권,11290660,길음1동,성북구,5094.832579390646,140910.35091788834,0.036156553058046964
3110299,정릉역 1번,골목상권,11290630,정릉2동,성북구,162.61053431694174,140910.35091788834,0.0011539999244746654
3110300,삼선동주민센터,골목상권,11290600,안암동,성북구,59527.92611468098,155661.5094839088,0.3824190470209629
3110300,삼선동주민센터,골목상권,11290575,동선동,성북구,50137.57156621556,155661.5094839088,0.3220935717021197
3110300,삼선동주민센터,골목상권,11290555,삼선동,성북구,45996.011803012116,155661.5094839088,0.29548738127691654
3110301,성신여대입구역 7번,골목상권,11290575,동선동,성북구,106126.89655395877,107373.64902947129,0.9883886550677782
3110301,성신여대입구역 7번,골목상권,11290590,돈암2동,성북구,817.9806470617168,107373.64902947129,0.0076180762641046345
3110301,성신여대입구역 7번,골목상권,11290580,돈암1동,성북구,428.77182845063686,107373.64902947129,0.003993268668115676
3110302,보문역 8번,골목상권,11290610,보문동,성북구,67532.13897991444,67532.13897991448,0.9999999999999993
3110303,성신여대입구역 1번,골목상권,11290575,동선동,성북구,109165.92499214424,109299.16503825848,0.9987809600735047
3110303,성신여대입구역 1번,골목상권,11290580,돈암1동,성북구,133.24004611444047,109299.16503825848,0.0012190399264971682
3110304,보문역 4번,골목상권,11290610,보문동,성북구,48473.642200568866,93288.45426627625,0.5196103052818195
3110304,보문역 4번,골목상권,11290600,안암동,성북구,43982.87116809543,93288.45426627625,0.471471754077452
3110304,보문역 4번,골목상권,11290555,삼선동,성북구,831.9408976117548,93288.45426627625,0.008917940640726225
3110305,보문역 5번,골목상권,11290600,안암동,성북구,96530.76987248483,147424.40190918036,0.6547814922250921
3110305,보문역 5번,골목상권,11290610,보문동,성북구,50893.6320366958,147424.40190918036,0.34521850777490976
3110306,미아초등학교,골목상권,11290660,길음1동,성북구,32625.19345788144,32625.19345788147,0.9999999999999991
3110307,길음역 7번,골목상권,11290660,길음1동,성북구,55212.476045789386,55212.50463313459,0.9999994822306035
3110307,길음역 7번,골목상권,11290685,길음2동,성북구,0.028587345274672715,55212.50463313459,5.177693977953798e-07
3110308,길음역 8번,골목상권,11290685,길음2동,성북구,82917.80803528074,84968.73291903346,0.9758625930587075
3110308,길음역 8번,골목상권,11290660,길음1동,성북구,1635.9178154764943,84968.73291903346,0.019253174188620152
3110308,길음역 8번,골목상권,11305555,송천동,강북구,415.007068276,84968.73291903346,0.004884232752669849
3110309,대광초등학교,골목상권,11290600,안암동,성북구,65922.94495607908,72677.70610843763,0.9070586908414499
3110309,대광초등학교,골목상권,11290610,보문동,성북구,6580.18324623751,72677.70610843763,0.09053922583109118
3110309,대광초등학교,골목상권,11230515,신설동,동대문구,174.5779061208312,72677.70610843763,0.0024020833274560833
3110310,길음역 10번,골목상권,11290685,길음2동,성북구,21495.604651000136,21940.747280234784,0.9797116012709534
3110310,길음역 10번,골목상권,11290660,길음1동,성북구,445.14262923462866,21940.747280234784,0.020288398729045715
3110311,종암아이파크2차후문,골목상권,11290705,종암동,성북구,26270.12511313158,26270.12511313158,1.0
3110312,안암역 2번,골목상권,11290600,안암동,성북구,85117.80170206344,85117.80170206333,1.0000000000000013
3110313,안암역 3번,골목상권,11290600,안암동,성북구,80437.79835577015,82289.11078419126,0.9775023400936207
3110313,안암역 3번,골목상권,11230515,신설동,동대문구,1222.8151838876486,82289.11078419126,0.014859987818978428
3110313,안암역 3번,골목상권,11230545,제기동,동대문구,628.4972445335326,82289.11078419126,0.007637672087401807
3110314,종암경찰서,골목상권,11290705,종암동,성북구,84094.20579942652,84094.20579942645,1.0000000000000009
3110315,종암아이파크2차,골목상권,11290705,종암동,성북구,92801.13235555017,92801.1323555501,1.0000000000000009
3110316,숭곡초등학교,골목상권,11290715,월곡1동,성북구,180496.02323599713,180618.51494068257,0.9993218208846105
3110316,숭곡초등학교,골목상권,11290685,길음2동,성북구,122.491704685938,180618.51494068257,0.0006781791153922722
3110317,종암중학교,골목상권,11290705,종암동,성북구,80158.03664947304,91409.4517230421,0.8769119072318771
3110317,종암중학교,골목상권,11290600,안암동,성북구,11251.41507356897,91409.4517230421,0.12308809276812192
3110318,KT월곡지사,골목상권,11290715,월곡1동,성북구,65235.879369118666,76869.27322299061,0.8486600254418362
3110318,KT월곡지사,골목상권,11290705,종암동,성북구,11621.064902370537,76869.27322299061,0.15117958600517672
3110318,KT월곡지사,골목상권,11290725,월곡2동,성북구,12.328951501215677,76869.27322299061,0.0001603885529846306
3110319,종암동주민센터,골목상권,11290705,종암동,성북구,98375.729433324,98375.729433324,1.0
3110320,KB국민은행 종암동지점,골목상권,11290705,종암동,성북구,52906.9771530455,52906.977153045504,0.9999999999999999
3110321,동덕여대,골목상권,11290715,월곡1동,성북구,8176.081309128179,8749.50762099879,0.9344618764038345
3110321,동덕여대,골목상권,11290725,월곡2동,성북구,573.4263118704893,8749.50762099879,0.06553812359615163
3110322,장위1동주민센터,골목상권,11290760,장위1동,성북구,83672.29387118621,84262.11220224555,0.9930001952758594
3110322,장위1동주민센터,골목상권,11305608,번3동,강북구,589.8183310592597,84262.11220224555,0.0069998047241396025
3110323,상월곡역 1번,골목상권,11290725,월곡2동,성북구,83644.29140139575,83644.29140139573,1.0000000000000002
3110324,월곡역 4번,골목상권,11290725,월곡2동,성북구,26587.436412420502,26587.436412420495,1.0000000000000002
3110325,장곡초등학교,골목상권,11290760,장위1동,성북구,104532.7205340352,104685.38560936732,0.9985416772891127
3110325,장곡초등학교,골목상권,11290780,장위3동,성북구,152.6650753321083,104685.38560936732,0.001458322710887046
3110326,장위동성당,골목상권,11290760,장위1동,성북구,27292.598513633962,45509.26217040005,0.599715249424226
3110326,장위동성당,골목상권,11290770,장위2동,성북구,18216.663656766206,45509.26217040005,0.40028475057577656
3110327,상월곡역 2번,골목상권,11290770,장위2동,성북구,92984.96751394935,117349.81846306758,0.792374191385849
3110327,상월곡역 2번,골목상권,11290725,월곡2동,성북구,24173.434959758764,117349.81846306758,0.20599465151594287
3110327,상월곡역 2번,골목상권,11290810,석관동,성북구,191.41598935920072,117349.81846306758,0.001631157098205851
3110328,상월곡역 3번,골목상권,11290725,월곡2동,성북구,62251.7935362272,88297.34447643194,0.7050245271288227
3110328,상월곡역 3번,골목상권,11290810,석관동,성북구,26045.550940204994,88297.34447643194,0.2949754728711801
3110329,우리은행체육관,골목상권,11290780,장위3동,성북구,66605.6635868673,88609.75152948819,0.751674194286639
3110329,우리은행체육관,골목상권,11290770,장위2동,성북구,21979.39034874696,88609.75152948819,0.24804708250911303
3110329,우리은행체육관,골목상권,11290760,장위1동,성북구,24.69759387369171,88609.75152948819,0.00027872320424544546
3110330,돌곶이역 1번,골목상권,11290770,장위2동,성북구,71715.80269402884,72475.90122883659,0.9895123962321241
3110330,돌곶이역 1번,골목상권,11290810,석관동,성북구,760.0985348075768,72475.90122883659,0.010487603767873535
3110331,돌곶이역 8번,골목상권,11290810,석관동,성북구,105931.14827410693,105931.14827410688,1.0000000000000004
3110332,돌곶이역 3번,골목상권,11290770,장위2동,성북구,18046.087775311877,34427.86916698892,0.5241709176882583
3110332,돌곶이역 3번,골목상권,11290780,장위3동,성북구,15454.683252954726,34427.86916698892,0.4489003713239799
3110332,돌곶이역 3번,골목상권,11290810,석관동,성북구,927.0981387223698,34427.86916698892,0.026928710987763237
3110333,돌곶이역 5번,골목상권,11290810,석관동,성북구,67372.99875405536,67372.99875405527,1.0000000000000013
3110334,석관중앙교회,골목상권,11290810,석관동,성북구,84275.53258960975,84275.53258960976,0.9999999999999998
3110335,석계역 7번,골목상권,11290810,석관동,성북구,131291.68105091056,140760.9925538321,0.9327277299547306
3110335,석계역 7번,골목상권,11350560,월계1동,노원구,9469.31150292156,140760.9925538321,0.06727227004526949
3110336,석관고등학교,골목상권,11290810,석관동,성북구,62554.31400320217,62554.31400320219,0.9999999999999997
3110337,아카데미하우스,골목상권,11305645,우이동,강북구,75229.12298758571,120637.55877007634,0.6235961980212583
3110337,아카데미하우스,골목상권,11305660,인수동,강북구,45408.43578249046,120637.55877007634,0.3764038019787403
3110338,인수초등학교,골목상권,11305660,인수동,강북구,99103.12154250823,99103.12154250829,0.9999999999999994
3110339,국립4.19민주묘지,골목상권,11305645,우이동,강북구,12372.331515735812,12372.33151573581,1.0000000000000002
3110340,인수중학교,골목상권,11305660,인수동,강북구,42133.53633532133,50149.19381225973,0.8401637819553772
3110340,인수중학교,골목상권,11305645,우이동,강북구,8015.657476938559,50149.19381225973,0.15983621804462608
3110341,북한산우이역 2번,골목상권,11305645,우이동,강북구,140182.60348873766,140182.60348873766,1.0
3110342,국립재활원,골목상권,11305660,인수동,강북구,62498.76845298157,62498.76845298159,0.9999999999999997
3110343,무너미어린이공원,골목상권,11305645,우이동,강북구,56174.71019304324,105257.40246494094,0.5336889271208632
3110343,무너미어린이공원,골목상권,11305660,인수동,강북구,49082.69227189763,105257.40246494094,0.46631107287913603
3110344,화계중학교,골목상권,11305615,수유1동,강북구,38536.85750425419,38829.58284519899,0.9924612803049727
3110344,화계중학교,골목상권,11305660,인수동,강북구,292.7253409449488,38829.58284519899,0.007538719695031241
3110345,솔밭공원역 2번,골목상권,11305645,우이동,강북구,103854.90508009217,103854.90508009217,1.0
3110346,4.19민주묘지역 2번,골목상권,11305645,우이동,강북구,60741.506411608345,60794.30930764715,0.9991314500215539
3110346,4.19민주묘지역 2번,골목상권,11305625,수유2동,강북구,52.8028960385571,60794.30930764715,0.000868549978442064
3110347,구세군강북종합사회복지관,골목상권,11305534,삼양동,강북구,29418.366825815407,32980.262233740636,0.8919991787002466
3110347,구세군강북종합사회복지관,골목상권,11305615,수유1동,강북구,3561.8954079254327,32980.262233740636,0.1080008212997596
3110348,강북문화예술회관,골목상권,11305660,인수동,강북구,120684.73361860211,122432.78748229356,0.9857223387653062
3110348,강북문화예술회관,골목상권,11305625,수유2동,강북구,1748.0538636913702,122432.78748229356,0.014277661234693173
3110349,화계역 2번,골목상권,11305615,수유1동,강북구,26272.6912886818,26806.763735637014,0.980076951764035
3110349,화계역 2번,골목상권,11305660,인수동,강북구,534.0724469550819,26806.763735637014,0.019923048235960087
3110350,가오리역 2번,골목상권,11305660,인수동,강북구,75347.86399637492,75347.86399637496,0.9999999999999994
3110351,수유북부시장옆,골목상권,11305660,인수동,강북구,78822.39296386477,78838.81548002317,0.9997916950418596
3110351,수유북부시장옆,골목상권,11305615,수유1동,강북구,16.422516158467136,78838.81548002317,0.00020830495814118882
3110352,수유1동주민센터,골목상권,11305615,수유1동,강북구,125857.24190125306,134108.29542485927,0.9384746969047171
3110352,수유1동주민센터,골목상권,11305534,삼양동,강북구,8251.053523606128,134108.29542485927,0.061525303095282306
3110353,수유동우체국,골목상권,11305625,수유2동,강북구,75091.44688033553,75187.08003394546,0.9987280640029277
3110353,수유동우체국,골목상권,11305660,인수동,강북구,69.91343091396692,75187.08003394546,0.0009298596365546102
3110353,수유동우체국,골목상권,11305645,우이동,강북구,25.719722695922897,75187.08003394546,0.00034207636051713884
3110354,삼각산119안전센터,골목상권,11305575,삼각산동,강북구,9654.959069642156,17570.570497288645,0.5494960491540121
3110354,삼각산119안전센터,골목상권,11305534,삼양동,강북구,7915.611427646393,17570.570497288645,0.45050395084598244
3110355,삼양사거리역 2번,골목상권,11305534,삼양동,강북구,95134.7869782304,101491.82064721276,0.9373640789135165
3110355,삼양사거리역 2번,골목상권,11305555,송천동,강북구,6357.03366898221,101491.82064721276,0.06263592108648207
3110356,덕수교,골목상권,11305625,수유2동,강북구,84231.31282187668,102062.31167635541,0.8252930140263557
3110356,덕수교,골목상권,11320660,쌍문1동,도봉구,17830.998854479527,102062.31167635541,0.17470698597365203
3110357,가오리역 1번,골목상권,11305625,수유2동,강북구,47818.83054696492,47879.42184237139,0.9987345023587388
3110357,가오리역 1번,골목상권,11305660,인수동,강북구,60.591295406413366,47879.42184237139,0.001265497641259997
3110358,인수동 우편취급국,골목상권,11305660,인수동,강북구,70064.87710025272,111454.98649192599,0.6286383346816731
3110358,인수동 우편취급국,골목상권,11305635,수유3동,강북구,40576.207826472964,111454.98649192599,0.36405915162362323
3110358,인수동 우편취급국,골목상권,11305615,수유1동,강북구,813.9015652003028,111454.98649192599,0.007302513694703677
3110359,수유시장옆,골목상권,11305635,수유3동,강북구,135412.6228904784,135412.62289047838,1.0000000000000002
3110360,수유초등학교,골목상권,11305615,수유1동,강북구,106365.50269945616,106526.29849792994,0.9984905530301806
3110360,수유초등학교,골목상권,11305535,미아동,강북구,160.79579847384196,106526.29849792994,0.0015094469698200075
3110361,삼양사거리역 1번,골목상권,11305555,송천동,강북구,74825.00024064808,74851.80617040557,0.999641879987552
3110361,삼양사거리역 1번,골목상권,11305534,삼양동,강북구,26.162611512229493,74851.80617040557,0.0003495254537033937
3110361,삼양사거리역 1번,골목상권,11305575,삼각산동,강북구,0.6433182450040598,74851.80617040557,8.594558741034239e-06
3110362,우이천 계성교,골목상권,11305625,수유2동,강북구,138163.68797743527,142902.43624726322,0.9668392758425159
3110362,우이천 계성교,골목상권,11320660,쌍문1동,도봉구,4563.188469717166,142902.43624726322,0.03193219506644036
3110362,우이천 계성교,골목상권,11305635,수유3동,강북구,173.29408838749322,142902.43624726322,0.001212674135853384
3110362,우이천 계성교,골목상권,11320680,쌍문3동,도봉구,2.2657117228601797,142902.43624726322,1.5854955187326774e-05
3110363,송천동주민센터,골목상권,11305555,송천동,강북구,24865.22474341063,26097.568236586983,0.9527793746143484
3110363,송천동주민센터,골목상권,11305575,삼각산동,강북구,1232.3434931765046,26097.568236586983,0.04722062538565736
3110364,미아역 8번,골목상권,11305535,미아동,강북구,108529.57262587288,127150.06227252957,0.8535550096173284
3110364,미아역 8번,골목상권,11305534,삼양동,강북구,18125.74598117812,127150.06227252957,0.14255396857240973
3110364,미아역 8번,골목상권,11305555,송천동,강북구,494.74366547830243,127150.06227252957,0.003891021810259785
3110365,미아역 5번,골목상권,11305535,미아동,강북구,59171.01055326598,115228.42571294133,0.5135105351579968
3110365,미아역 5번,골목상권,11305555,송천동,강북구,56057.4151596757,115228.42571294133,0.4864894648420062
3110366,광산사거리,골목상권,11305635,수유3동,강북구,43513.81988072402,57562.594915416805,0.7559391640467872
3110366,광산사거리,골목상권,11305625,수유2동,강북구,14048.775034692964,57562.594915416805,0.24406083595321595
3110367,강북구청,골목상권,11305635,수유3동,강북구,63938.30693047784,63938.30693047784,1.0
3110368,송천초등학교,골목상권,11305555,송천동,강북구,102536.62622053371,105075.49320531051,0.9758376867209557
3110368,송천초등학교,골목상권,11305575,삼각산동,강북구,2538.866984776717,105075.49320531051,0.024162313279043477
3110369,성신여대운정그린캠퍼스,골목상권,11305535,미아동,강북구,126624.35162185798,133932.2694255512,0.9454357203455328
3110369,성신여대운정그린캠퍼스,골목상권,11305603,번2동,강북구,6847.561434791334,133932.2694255512,0.051127047007873495
3110369,성신여대운정그린캠퍼스,골목상권,11305595,번1동,강북구,460.3563689015727,133932.2694255512,0.003437232646591347
3110370,도봉세무서,골목상권,11305555,송천동,강북구,108984.0638946257,108984.06389462564,1.0000000000000004
3110371,삼양입구사거리,골목상권,11305555,송천동,강북구,62684.128426321106,62809.29996630356,0.9980071177349595
3110371,삼양입구사거리,골목상권,11305545,송중동,강북구,125.17153998231194,62809.29996630356,0.0019928822650382184
3110372,강북중학교,골목상권,11305635,수유3동,강북구,82245.94711425368,82483.45044745604,0.9971205941081035
3110372,강북중학교,골목상권,11320680,쌍문3동,도봉구,127.99223278164544,82483.45044745604,0.0015517322818979257
3110372,강북중학교,골목상권,11305595,번1동,강북구,107.80086748661557,82483.45044745604,0.0013069393545228488
3110372,강북중학교,골목상권,11320512,창2동,도봉구,1.710232934090353,82483.45044745604,2.0734255475646147e-05
3110373,수유역 2번,골목상권,11305595,번1동,강북구,84730.95794425333,84732.11803972168,0.9999863086690716
3110373,수유역 2번,골목상권,11305535,미아동,강북구,1.159813244634521,84732.11803972168,1.3688000152324891e-05
3110373,수유역 2번,골목상권,11305603,번2동,강북구,0.00028222391195393686,84732.11803972168,3.3307784401380445e-09
3110374,송중초등학교,골목상권,11305545,송중동,강북구,204104.8857851926,204374.48103561706,0.9986808761590079
3110374,송중초등학교,골목상권,11305555,송천동,강북구,269.59525042446705,204374.48103561706,0.0013191238409920843
3110375,서울북부고용노동지청,골목상권,11305603,번2동,강북구,58143.019975636475,58262.35839658899,0.9979517063119865
3110375,서울북부고용노동지청,골목상권,11305595,번1동,강북구,119.33842095258782,58262.35839658899,0.0020482936880147746
3110376,수송초등학교,골목상권,11305595,번1동,강북구,206213.12644361425,208928.4152269832,0.987003736277715
3110376,수송초등학교,골목상권,11320512,창2동,도봉구,2715.2887833690756,208928.4152269832,0.012996263722285656
3110377,미아사거리역 3번,골목상권,11305545,송중동,강북구,34562.740873151,35635.09730035874,0.9699072962206575
3110377,미아사거리역 3번,골목상권,11290715,월곡1동,성북구,1072.3564272076967,35635.09730035874,0.030092703779341194
3110378,송중동주민센터,골목상권,11305545,송중동,강북구,53153.88932141764,53153.88932141759,1.0000000000000009
3110379,KT&G 북부지사,골목상권,11305595,번1동,강북구,26176.026994328175,32183.70134213095,0.8133317767295378
3110379,KT&G 북부지사,골목상권,11305603,번2동,강북구,6007.67434780271,32183.70134213095,0.1866682232704602
3110380,강북문화정보도서관,골목상권,11305603,번2동,강북구,40442.88534560799,40504.031525095204,0.998490368064983
3110380,강북문화정보도서관,골목상권,11305608,번3동,강북구,61.146179487085014,40504.031525095204,0.001509631935013691
3110381,번동주공2단지,골목상권,11305608,번3동,강북구,50011.9514751926,50483.884919145494,0.9906518001792308
3110381,번동주공2단지,골목상권,11350570,월계2동,노원구,471.93344395250296,50483.884919145494,0.009348199820761557
3110382,솔밭공원역 1번,골목상권,11320660,쌍문1동,도봉구,34638.63478471244,40165.6855332158,0.8623937155527283
3110382,솔밭공원역 1번,골목상권,11305645,우이동,강북구,5527.050748503122,40165.6855332158,0.1376062844472658
3110383,덕성여대시반거리,골목상권,11320660,쌍문1동,도봉구,28777.093321756314,43039.069884027194,0.6686272124211533
3110383,덕성여대시반거리,골목상권,11305645,우이동,강북구,14261.976562270329,43039.069884027194,0.33137278757883387
3110384,문이교,골목상권,11320660,쌍문1동,도봉구,98868.42100882155,108209.2923501083,0.9136777337840395
3110384,문이교,골목상권,11320710,방학3동,도봉구,9309.400752685899,108209.2923501083,0.08603143547566672
3110384,문이교,골목상권,11305645,우이동,강북구,31.470588601160962,108209.2923501083,0.0002908307402966716
3110385,효문고등학교,골목상권,11320660,쌍문1동,도봉구,95887.05256894798,96072.44991989335,0.9980702339630149
3110385,효문고등학교,골목상권,11320710,방학3동,도봉구,185.39735094541336,96072.44991989335,0.0019297660369856338
3110386,연산군묘,골목상권,11320710,방학3동,도봉구,16362.704857782497,16362.704857782506,0.9999999999999994
3110387,쌍문초등학교,골목상권,11320660,쌍문1동,도봉구,143844.7640169897,143844.7640169896,1.0000000000000009
3110388,도봉우체국,골목상권,11320680,쌍문3동,도봉구,54922.91987521362,55370.73936431239,0.9919123440604192
3110388,도봉우체국,골목상권,11320660,쌍문1동,도봉구,447.8194890984084,55370.73936431239,0.008087655939574423
3110389,한일병원,골목상권,11320680,쌍문3동,도봉구,47848.279365346185,52889.76233048815,0.9046794172823156
3110389,한일병원,골목상권,11320512,창2동,도봉구,3376.2936732391327,52889.76233048815,0.06383643118193552
3110389,한일병원,골목상권,11305635,수유3동,강북구,1665.18929190273,52889.76233048815,0.031484151535746956
3110390,방학초등학교,골목상권,11320700,방학2동,도봉구,38656.54722118863,61820.704449338235,0.6253009823410777
3110390,방학초등학교,골목상권,11320710,방학3동,도봉구,23164.15722815015,61820.704449338235,0.37469901765893115
3110391,샘말어린이공원,골목상권,11320700,방학2동,도봉구,217972.40792464532,245400.53906455668,0.8882311699702667
3110391,샘말어린이공원,골목상권,11320521,도봉1동,도봉구,27147.980737693713,245400.53906455668,0.11062722535646911
3110391,샘말어린이공원,골목상권,11320710,방학3동,도봉구,280.1504022176546,245400.53906455668,0.0011416046732642114
3110392,발바닥공원,골목상권,11320681,쌍문4동,도봉구,10354.54147534708,10354.541475347078,1.0000000000000002
3110393,국민은행방학지점,골목상권,11320710,방학3동,도봉구,18004.756584142553,21358.25525516085,0.842988173380502
3110393,국민은행방학지점,골목상권,11320700,방학2동,도봉구,3352.160076518512,21358.25525516085,0.15694915321833328
3110393,국민은행방학지점,골목상권,11320690,방학1동,도봉구,1.338594499153228,21358.25525516085,6.267340113513157e-05
3110394,방학중학교,골목상권,11320700,방학2동,도봉구,157792.48532356575,157816.71468933616,0.9998464714854943
3110394,방학중학교,골목상권,11320690,방학1동,도봉구,24.229365770262984,157816.71468933616,0.00015352851450468186
3110395,신한은행 방학동지점,골목상권,11320690,방학1동,도봉구,50009.04686952876,52472.346668524224,0.953055276628726
3110395,신한은행 방학동지점,골목상권,11320700,방학2동,도봉구,2463.299798995251,52472.346668524224,0.04694472337127001
