area_type_code,area_type_name,area_code,area_name,source_admin_code,source_admin_name,primary_admin_code,primary_admin_name,primary_district_name,primary_admin_overlap_share,ratio_08,ratio_14,ratio_19,minimum_period_ratio,mean_period_ratio,access_tier,access_buffer_m,store_count_total,store_공부,store_생활서비스,store_쇼핑,store_식사,store_여가문화,store_카페,sales_amount_total,sales_count_total,sales_amount_공부,sales_amount_생활서비스,sales_amount_쇼핑,sales_amount_식사,sales_amount_여가문화,sales_amount_카페,sales_count_공부,sales_count_생활서비스,sales_count_쇼핑,sales_count_식사,sales_count_여가문화,sales_count_카페
A,골목상권,3110136,경수초등학교,11200670,성수2가1동,11200670,성수2가1동,성동구,0.5972013243408527,0.9850299401197605,0.9850299401197605,0.9970059880239521,0.9850299401197605,0.9890219560878245,core_80pct_all_periods,400,2049,58.0,608.0,696.0,432.0,71.0,184.0,45320313851.0,1180378.0,0.0,4685490734.0,17802520293.0,20711454440.0,634031689.0,1486816695.0,0.0,15229.0,291890.0,696925.0,18064.0,158270.0
A,골목상권,3110052,장충초등학교,11140625,다산동,11140625,다산동,중구,0.7168595960384363,0.9850299401197605,0.9880239520958084,0.9940119760479041,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,667,28.0,250.0,231.0,114.0,36.0,8.0,36586349790.0,598267.0,17675975.0,29112515677.0,943850371.0,6279098337.0,233209430.0,0.0,1527.0,369773.0,32837.0,184795.0,9335.0,0.0
R,전통시장,3130015,창신골목시장,11110680,창신2동,11110680,창신2동,종로구,0.7965256898407606,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,555,7.0,107.0,116.0,237.0,76.0,12.0,21744019355.0,927417.0,0.0,356356226.0,8901728083.0,12122021483.0,229011211.0,134902352.0,0.0,9920.0,573870.0,318798.0,5067.0,19762.0
A,골목상권,3110054,청구역 3번,11140645,청구동,11140645,청구동,중구,1.0,0.9850299401197605,0.9880239520958084,0.9940119760479041,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,843,97.0,211.0,323.0,109.0,79.0,24.0,19656415725.0,466746.0,5926165187.0,1224443325.0,7587614791.0,3208447712.0,773788042.0,935956668.0,16088.0,19780.0,236852.0,78066.0,5949.0,110011.0
A,골목상권,3110049,장충단 고개,11140625,다산동,11140625,다산동,중구,0.89225018767081,0.9850299401197605,0.9880239520958084,0.9940119760479041,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,601,35.0,169.0,185.0,125.0,41.0,46.0,18213138990.0,568993.0,182340003.0,0.0,8117940044.0,8957631687.0,695592860.0,259634396.0,505.0,0.0,351701.0,168086.0,15000.0,33701.0
A,골목상권,3110048,장충동주민센터,11140580,장충동,11140580,장충동,중구,0.6964212714283178,0.9850299401197605,0.9880239520958084,0.9940119760479041,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,489,30.0,124.0,279.0,36.0,4.0,16.0,17141814784.0,272016.0,0.0,0.0,16128046530.0,968124543.0,0.0,45643711.0,0.0,0.0,249954.0,14552.0,0.0,7510.0
R,전통시장,3130104,전곡시장,11230660,장안2동,11230660,장안2동,동대문구,1.0,0.9850299401197605,0.9850299401197605,0.9940119760479041,0.9850299401197605,0.9880239520958084,core_80pct_all_periods,400,278,12.0,59.0,111.0,68.0,24.0,4.0,16689707669.0,825590.0,0.0,61336156.0,13629882246.0,2683451461.0,315037806.0,0.0,0.0,1206.0,669148.0,153466.0,1770.0,0.0
R,전통시장,3130063,신금호역 골목형상점가,11200615,금호2·3가동,11200615,금호2·3가동,성동구,0.9999999999999996,0.9850299401197605,0.9910179640718563,0.9940119760479041,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,400,429,23.0,114.0,84.0,137.0,63.0,8.0,12141541387.0,592071.0,575921837.0,539484261.0,2653577626.0,7550231100.0,590485297.0,231841266.0,1168.0,12171.0,217766.0,313980.0,16365.0,30621.0
A,골목상권,3110267,망우역 2번,11260580,상봉1동,11260580,상봉1동,중랑구,0.8988658667770529,1.0,0.9850299401197605,0.9940119760479041,0.9850299401197605,0.9930139720558883,core_80pct_all_periods,400,854,165.0,302.0,178.0,135.0,33.0,41.0,11853505666.0,596961.0,2589257829.0,2980710750.0,4573697535.0,1204525141.0,174824116.0,330490295.0,10422.0,131510.0,315824.0,85930.0,3678.0,49597.0
A,골목상권,3110029,동대문역 1번,11110680,창신2동,11110680,창신2동,종로구,0.7214202247028615,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,549,24.0,225.0,136.0,105.0,27.0,32.0,9816437871.0,609555.0,0.0,28601040.0,7351502053.0,2179241731.0,255415791.0,1677256.0,0.0,1789.0,537170.0,56888.0,13454.0,254.0
R,전통시장,3130128,돌곶이시장(석관황금시장),11290810,석관동,11290810,석관동,성북구,0.9999999999999996,0.9880239520958084,0.9880239520958084,0.9850299401197605,0.9850299401197605,0.9870259481037924,core_80pct_all_periods,400,384,8.0,106.0,123.0,119.0,28.0,0.0,8490187344.0,310733.0,0.0,344497061.0,4872765165.0,3168858757.0,104066361.0,0.0,0.0,8922.0,110550.0,189214.0,2047.0,0.0
A,골목상권,3110225,촬영소사거리,11230610,답십리2동,11230610,답십리2동,동대문구,0.866495323621832,0.9850299401197605,1.0,1.0,0.9850299401197605,0.9950099800399202,core_80pct_all_periods,400,534,46.0,245.0,111.0,90.0,30.0,12.0,7947061307.0,263865.0,1423976048.0,697622179.0,1133604541.0,3711468389.0,420000000.0,560390150.0,4378.0,4510.0,14937.0,167218.0,2142.0,70680.0
A,골목상권,3110334,석관중앙교회,11290810,석관동,11290810,석관동,성북구,0.9999999999999998,0.9880239520958084,0.9880239520958084,0.9850299401197605,0.9850299401197605,0.9870259481037924,core_80pct_all_periods,400,540,22.0,253.0,132.0,109.0,16.0,8.0,7647014384.0,136495.0,0.0,670086355.0,4730257665.0,2246670364.0,0.0,0.0,0.0,21979.0,22724.0,91792.0,0.0,0.0
A,골목상권,3110104,신금호역 4번,11200615,금호2·3가동,11200615,금호2·3가동,성동구,0.9999999999999996,0.9850299401197605,0.9910179640718563,0.9940119760479041,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,400,353,82.0,115.0,61.0,57.0,28.0,10.0,4910639372.0,129778.0,1228059939.0,1345279665.0,99858878.0,1636748807.0,588033016.0,12659067.0,5256.0,13585.0,35967.0,47395.0,25619.0,1956.0
A,골목상권,3110030,동대문역 3번,11110670,창신1동,11110680,창신2동,종로구,0.653548202408914,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,154,0.0,35.0,36.0,72.0,11.0,0.0,4186431056.0,91286.0,0.0,0.0,87461580.0,4098969476.0,0.0,0.0,0.0,0.0,1328.0,89958.0,0.0,0.0
A,골목상권,3110242,면목5동주민센터,11260550,면목5동,11260550,면목5동,중랑구,0.9999999999999998,0.9970059880239521,0.9910179640718563,0.9850299401197605,0.9850299401197605,0.9910179640718564,core_80pct_all_periods,400,504,16.0,208.0,118.0,89.0,60.0,13.0,3906764353.0,263668.0,0.0,515336303.0,1531353604.0,1527434154.0,332640292.0,0.0,0.0,8978.0,177262.0,70647.0,6781.0,0.0
A,골목상권,3110033,창신역 4번,11110700,숭인1동,11110700,숭인1동,종로구,0.9751666714296575,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,328,36.0,160.0,67.0,52.0,11.0,2.0,3304773728.0,98551.0,683015720.0,188620977.0,0.0,2362790361.0,70346670.0,0.0,2326.0,6409.0,0.0,88573.0,1243.0,0.0
A,골목상권,3110203,떡전교사거리,11230705,청량리동,11230705,청량리동,동대문구,0.9999999999999992,0.9850299401197605,0.9910179640718563,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,350,4.0,131.0,77.0,95.0,27.0,16.0,2684793910.0,204707.0,0.0,102361553.0,1191737235.0,963687682.0,218980495.0,208026945.0,0.0,3303.0,142927.0,25516.0,10665.0,22296.0
A,골목상권,3110336,석관고등학교,11290810,석관동,11290810,석관동,성북구,0.9999999999999997,0.9940119760479041,0.9910179640718563,0.9850299401197605,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,400,251,8.0,92.0,39.0,68.0,32.0,12.0,1184886897.0,48701.0,0.0,13337309.0,0.0,1123076881.0,48472707.0,0.0,0.0,566.0,0.0,47859.0,276.0,0.0
A,골목상권,3110034,창신1동주민센터,11110670,창신1동,11110670,창신1동,종로구,0.7516704859121595,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,295,0.0,70.0,170.0,51.0,0.0,4.0,1096902199.0,31685.0,0.0,168000000.0,494826786.0,434075413.0,0.0,0.0,0.0,6383.0,10746.0,14556.0,0.0,0.0
A,골목상권,3110032,수족관거리,11110670,창신1동,11110670,창신1동,종로구,0.9999999999999998,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,85,0.0,16.0,34.0,21.0,9.0,5.0,368310968.0,9049.0,0.0,0.0,0.0,368310968.0,0.0,0.0,0.0,0.0,0.0,9049.0,0.0,0.0
R,전통시장,3130017,동대문상가C동,11110670,창신1동,11140615,신당동,중구,0.6535449819481565,0.9910179640718563,0.9850299401197605,0.9910179640718563,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,400,678,4.0,12.0,661.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,발달상권,3120053,건대입구역(건대),11215710,화양동,11215710,화양동,광진구,0.4643443528211118,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,6210,130.0,1569.0,1825.0,1417.0,918.0,351.0,314816116597.0,15024095.0,1585755490.0,62647148154.0,66416638503.0,112915181070.0,40266482900.0,30984910480.0,180064.0,1447778.0,3336831.0,4465251.0,1945588.0,3648583.0
R,전통시장,3130010,종로신진시장,11110630,종로5·6가동,11110630,종로5·6가동,종로구,0.9887404670777586,0.9820359281437125,0.9880239520958084,0.9940119760479041,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,400,1088,60.0,204.0,349.0,351.0,77.0,47.0,61748979621.0,1325785.0,1039188188.0,4829463924.0,32728990364.0,19502966991.0,2923570501.0,724799653.0,7892.0,59628.0,536869.0,504884.0,90707.0,125805.0
R,전통시장,3130048,동평화시장,11140615,신당동,11140615,신당동,중구,0.9999999999999998,0.9820359281437125,0.9880239520958084,0.9940119760479041,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,400,3073,4.0,47.0,2976.0,36.0,0.0,10.0,45639704834.0,949341.0,0.0,0.0,42751331852.0,1510384785.0,0.0,1377988197.0,0.0,0.0,509766.0,81150.0,0.0,358425.0
A,골목상권,3110140,건대입구역 6번,11215847,자양4동,11215847,자양4동,광진구,0.9979509581739726,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,1574,56.0,550.0,248.0,481.0,177.0,62.0,32797129340.0,1557511.0,173000543.0,2901388410.0,5549179974.0,20445208787.0,3398302331.0,330049295.0,1137.0,179326.0,836238.0,480224.0,38313.0,22273.0
A,골목상권,3110115,상왕십리역 3번,11200535,왕십리도선동,11200535,왕십리도선동,성동구,1.0,0.9820359281437125,0.9940119760479041,0.9970059880239521,0.9820359281437125,0.9910179640718563,core_80pct_all_periods,400,718,55.0,248.0,186.0,128.0,62.0,39.0,17380397928.0,474262.0,0.0,840825644.0,6314822150.0,9406901021.0,471448865.0,346400248.0,0.0,11294.0,288192.0,117646.0,7557.0,49573.0
A,골목상권,3110141,건대입구역 1번,11215710,화양동,11215710,화양동,광진구,0.9999999999999998,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,563,24.0,184.0,72.0,128.0,124.0,31.0,12434307796.0,543279.0,489764371.0,424926449.0,2018871408.0,5069941310.0,4204558124.0,226246134.0,6941.0,19407.0,270462.0,138574.0,81195.0,26700.0
R,전통시장,3130047,테크노상가(엘리시움),11140615,신당동,11140615,신당동,중구,1.0,0.9820359281437125,0.9880239520958084,0.9940119760479041,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,400,3501,0.0,22.0,3448.0,23.0,4.0,4.0,11786270710.0,212471.0,0.0,0.0,11786270710.0,0.0,0.0,0.0,0.0,0.0,212471.0,0.0,0.0,0.0
R,전통시장,3130078,화양제일골목시장,11215710,화양동,11215710,화양동,광진구,0.9999999999999998,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,378,4.0,93.0,104.0,136.0,35.0,6.0,11030417726.0,538978.0,0.0,0.0,6349289128.0,4389376458.0,184483701.0,107268439.0,0.0,0.0,306285.0,204212.0,6467.0,22014.0
A,골목상권,3110057,황학코아루아파트,11140670,황학동,11140670,황학동,중구,0.9985653934214075,0.9820359281437125,0.9880239520958084,0.9940119760479041,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,400,408,24.0,206.0,71.0,25.0,70.0,12.0,10458879334.0,249023.0,0.0,2257534123.0,647588534.0,6235870806.0,467513508.0,850372363.0,0.0,20368.0,28231.0,132040.0,3039.0,65345.0
R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",11110630,종로5·6가동,11110630,종로5·6가동,종로구,0.9842758358300339,0.9820359281437125,0.9880239520958084,0.9940119760479041,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,400,1284,22.0,835.0,329.0,49.0,0.0,49.0,5211126022.0,126380.0,0.0,4209226350.0,0.0,1001899672.0,0.0,0.0,0.0,43132.0,0.0,83248.0,0.0,0.0
R,전통시장,3130079,한아름시장,11215710,화양동,11215710,화양동,광진구,1.0000000000000002,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,158,12.0,43.0,36.0,44.0,19.0,4.0,3234022738.0,89691.0,411903389.0,1430238765.0,0.0,842416031.0,549464553.0,0.0,853.0,48035.0,0.0,16144.0,24659.0,0.0
R,전통시장,3130077,조양시장,11215847,자양4동,11215847,자양4동,광진구,0.9999999999999998,0.9940119760479041,0.9820359281437125,0.9910179640718563,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,400,94,0.0,40.0,16.0,27.0,8.0,3.0,1688246.0,13.0,0.0,0.0,1688246.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
D,발달상권,3120052,성수역,11200690,성수2가3동,11200690,성수2가3동,성동구,0.975345096198684,0.9790419161676647,0.9820359281437125,0.9940119760479041,0.9790419161676647,0.9850299401197605,core_80pct_all_periods,400,6091,215.0,2459.0,1799.0,1046.0,347.0,225.0,252753910293.0,12980443.0,1926919682.0,48417106099.0,82132478828.0,88488337080.0,19559264538.0,12229804066.0,6925.0,1861975.0,5226882.0,3776465.0,631019.0,1477177.0
A,골목상권,3110131,성수동카페거리,11200670,성수2가1동,11200670,성수2가1동,성동구,0.5782489310036227,0.9820359281437125,0.9790419161676647,0.9910179640718563,0.9790419161676647,0.9840319361277445,core_80pct_all_periods,400,2232,38.0,443.0,839.0,625.0,127.0,160.0,194380782326.0,4031400.0,2879688005.0,411552809.0,154655971994.0,28196261178.0,2925657854.0,5311650486.0,26233.0,25106.0,2259968.0,1054235.0,154778.0,511080.0
D,발달상권,3120051,뚝섬역,11200660,성수1가2동,11200660,성수1가2동,성동구,0.6004835327555345,0.9820359281437125,0.9790419161676647,0.9910179640718563,0.9790419161676647,0.9840319361277445,core_80pct_all_periods,400,3424,165.0,1061.0,800.0,946.0,207.0,245.0,133083507259.0,4962655.0,474458566.0,11937937731.0,39587810505.0,60033818103.0,6761632410.0,14287849944.0,8939.0,232589.0,1260396.0,2004392.0,203116.0,1253223.0
A,골목상권,3110335,석계역 7번,11290810,석관동,11290810,석관동,성북구,0.9327277299547306,0.9940119760479041,0.9880239520958084,0.9790419161676647,0.9790419161676647,0.9870259481037924,core_80pct_all_periods,400,1057,31.0,355.0,146.0,334.0,171.0,20.0,54947221666.0,1846982.0,71480917.0,4938050128.0,5678153592.0,36798222054.0,5533551236.0,1927763739.0,228.0,112030.0,773077.0,610712.0,107198.0,243737.0
A,골목상권,3110421,석계역 1번,11350560,월계1동,11350560,월계1동,노원구,0.9543998821009635,0.9880239520958084,0.9790419161676647,0.9790419161676647,0.9790419161676647,0.9820359281437124,core_80pct_all_periods,400,720,41.0,215.0,105.0,238.0,105.0,16.0,33673508026.0,1539824.0,501543546.0,10990120874.0,2196505838.0,15881608474.0,2994687087.0,1109042207.0,1228.0,619565.0,232587.0,510338.0,47687.0,128419.0
A,골목상권,3110205,경희대삼거리,11230710,회기동,11230710,회기동,동대문구,0.9302931440491115,0.9790419161676647,0.9880239520958084,0.9910179640718563,0.9790419161676647,0.9860279441117764,core_80pct_all_periods,400,1005,20.0,284.0,184.0,310.0,117.0,90.0,19068066610.0,669582.0,0.0,1350826556.0,3147985911.0,8572970546.0,5343770328.0,652513269.0,0.0,21266.0,225486.0,249461.0,111583.0,61786.0
A,골목상권,3110333,돌곶이역 5번,11290810,석관동,11290810,석관동,성북구,1.0000000000000013,0.9850299401197605,0.9850299401197605,0.9790419161676647,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,400,606,48.0,237.0,124.0,104.0,71.0,22.0,17210060640.0,455621.0,189318385.0,6886137258.0,2074450725.0,6431537913.0,1455562257.0,173054102.0,719.0,178518.0,40886.0,187422.0,23876.0,24200.0
A,골목상권,3110423,석계역 2번,11350560,월계1동,11350560,월계1동,노원구,0.7468619183250849,0.9880239520958084,0.9790419161676647,0.9790419161676647,0.9790419161676647,0.9820359281437124,core_80pct_all_periods,400,550,8.0,175.0,105.0,153.0,95.0,14.0,6853282832.0,275474.0,0.0,254488862.0,639492535.0,4624663444.0,1253174268.0,81463723.0,0.0,6072.0,108597.0,118046.0,34039.0,8720.0
A,골목상권,3110110,상왕십리역 6번,11200520,왕십리2동,11200520,왕십리2동,성동구,0.6423481387407199,0.9790419161676647,0.9910179640718563,0.9940119760479041,0.9790419161676647,0.9880239520958084,core_80pct_all_periods,400,447,44.0,202.0,114.0,50.0,32.0,5.0,4866972867.0,240317.0,12000000.0,475940010.0,1884885672.0,2441162012.0,0.0,52985173.0,63.0,12658.0,140965.0,80760.0,0.0,5871.0
A,골목상권,3110132,성수2가3동주민센터,11200690,성수2가3동,11200690,성수2가3동,성동구,0.9571603447455258,0.9790419161676647,0.9790419161676647,0.9910179640718563,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,400,528,40.0,145.0,169.0,85.0,26.0,63.0,3357696503.0,176465.0,0.0,0.0,909487763.0,1186913064.0,1474831.0,1259820845.0,0.0,0.0,15398.0,53663.0,4.0,107400.0
R,전통시장,3130127,석관시장,11290810,석관동,11290810,석관동,성북구,0.9999999999999994,0.9850299401197605,0.9850299401197605,0.9790419161676647,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,400,55,0.0,4.0,26.0,13.0,8.0,4.0,1626595712.0,111904.0,0.0,0.0,0.0,1626595712.0,0.0,0.0,0.0,0.0,0.0,111904.0,0.0,0.0
A,골목상권,3110208,시조사삼거리,11230710,회기동,11230710,회기동,동대문구,0.7257816726831884,0.9790419161676647,0.9850299401197605,0.9850299401197605,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,400,158,20.0,60.0,28.0,12.0,28.0,10.0,531700394.0,18720.0,176360294.0,0.0,209941870.0,0.0,145398230.0,0.0,1057.0,0.0,16778.0,0.0,885.0,0.0
R,전통시장,3130071,성수역 골목형상점가,11200690,성수2가3동,11200690,성수2가3동,성동구,0.9999999999999998,0.9790419161676647,0.9790419161676647,0.9910179640718563,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,400,244,4.0,88.0,100.0,44.0,4.0,4.0,372000000.0,23567.0,0.0,0.0,0.0,372000000.0,0.0,0.0,0.0,0.0,0.0,23567.0,0.0,0.0
R,전통시장,3130085,용두시장,11230536,용신동,11230515,신설동,동대문구,0.879538757738578,0.9790419161676647,0.9910179640718563,0.9970059880239521,0.9790419161676647,0.9890219560878243,core_80pct_all_periods,400,29,0.0,4.0,12.0,13.0,0.0,0.0,75208410.0,3724.0,0.0,0.0,0.0,75208410.0,0.0,0.0,0.0,0.0,0.0,3724.0,0.0,0.0
R,전통시장,3130036,중부시장(신중부시장),11140590,광희동,11140590,광희동,중구,0.5300343130899736,0.9760479041916168,0.9850299401197605,0.9910179640718563,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,400,2615,54.0,248.0,1959.0,235.0,71.0,48.0,281593117704.0,4082093.0,469690947.0,1455221268.0,241853477753.0,34677688730.0,1542187017.0,1594851989.0,33970.0,63306.0,3035482.0,695567.0,18694.0,235074.0
R,전통시장,3130007,광장시장(광장전통시장),11110615,종로1·2·3·4가동,11110615,종로1·2·3·4가동,종로구,0.7139770568591213,0.9760479041916168,0.9850299401197605,0.9910179640718563,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,400,2323,12.0,719.0,1142.0,390.0,36.0,24.0,104671499842.0,3782722.0,0.0,34624078426.0,37055314127.0,28612635995.0,2975131590.0,1404339704.0,0.0,525228.0,1898861.0,1067564.0,102038.0,189031.0
D,발달상권,3120011,종로4가,11110615,종로1·2·3·4가동,11110615,종로1·2·3·4가동,종로구,0.9607740007173253,0.9760479041916168,0.9850299401197605,0.9910179640718563,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,400,2656,41.0,429.0,1981.0,127.0,44.0,34.0,79622872253.0,1896587.0,0.0,26669269013.0,42238038152.0,7172470355.0,1432927232.0,2110167501.0,0.0,361524.0,1047183.0,200480.0,55806.0,231594.0
R,전통시장,3130014,동문시장,11110670,창신1동,11110670,창신1동,종로구,1.0,0.9760479041916168,0.9850299401197605,0.9910179640718563,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,400,585,4.0,24.0,496.0,42.0,19.0,0.0,19254832040.0,220198.0,0.0,0.0,17881431775.0,1373400265.0,0.0,0.0,0.0,0.0,164655.0,55543.0,0.0,0.0
R,전통시장,3130016,동대문상가B동,11110670,창신1동,11110670,창신1동,종로구,0.5110459042521226,0.9760479041916168,0.9850299401197605,0.9910179640718563,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,400,342,0.0,24.0,309.0,1.0,0.0,8.0,4001935249.0,116830.0,0.0,0.0,4001935249.0,0.0,0.0,0.0,0.0,0.0,116830.0,0.0,0.0,0.0
D,발달상권,3120036,장충동족발거리(남소영길),11140580,장충동,11140580,장충동,중구,0.9999999999999993,0.9730538922155688,0.9850299401197605,0.9850299401197605,0.9730538922155688,0.9810379241516967,core_80pct_all_periods,400,465,29.0,81.0,106.0,191.0,31.0,27.0,31465453266.0,848426.0,463377558.0,0.0,1843162621.0,22673155372.0,1464871118.0,5020886597.0,9147.0,0.0,7386.0,572652.0,48723.0,210518.0
A,골목상권,3110045,동대문역사문화공원역 5번,11140580,장충동,11140580,장충동,중구,0.5774946176193848,0.9730538922155688,0.9850299401197605,0.9850299401197605,0.9730538922155688,0.9810379241516967,core_80pct_all_periods,400,460,20.0,72.0,98.0,210.0,36.0,24.0,22426679384.0,806558.0,0.0,35718254.0,2976602775.0,18402196190.0,999027826.0,13134339.0,0.0,2617.0,404773.0,379908.0,17418.0,1842.0
R,전통시장,3130013,동대문상가A동,11110670,창신1동,11110670,창신1동,종로구,0.7578156468922099,0.9730538922155688,0.9850299401197605,0.9910179640718563,0.9730538922155688,0.9830339321357285,core_80pct_all_periods,400,328,3.0,52.0,273.0,0.0,0.0,0.0,22204631943.0,399302.0,0.0,0.0,22204631943.0,0.0,0.0,0.0,0.0,0.0,399302.0,0.0,0.0,0.0
A,골목상권,3110331,돌곶이역 8번,11290810,석관동,11290810,석관동,성북구,1.0000000000000004,0.9790419161676647,0.9730538922155688,0.9760479041916168,0.9730538922155688,0.9760479041916167,core_80pct_all_periods,400,675,25.0,263.0,112.0,152.0,71.0,52.0,21218458507.0,1090719.0,0.0,12103779936.0,886596176.0,6024429241.0,1406126435.0,797526719.0,0.0,593203.0,102735.0,274435.0,26891.0,93455.0
A,골목상권,3110332,돌곶이역 3번,11290770,장위2동,11290770,장위2동,성북구,0.5241709176882583,0.9790419161676647,0.9730538922155688,0.9760479041916168,0.9730538922155688,0.9760479041916167,core_80pct_all_periods,400,189,0.0,72.0,61.0,38.0,10.0,8.0,3801952129.0,114301.0,0.0,0.0,238191297.0,3563760832.0,0.0,0.0,0.0,0.0,24735.0,89566.0,0.0,0.0
A,골목상권,3110221,의릉,11290810,석관동,11290810,석관동,성북구,0.5411529472245594,0.9760479041916168,0.9730538922155688,0.9730538922155688,0.9730538922155688,0.9740518962075848,core_80pct_all_periods,400,177,0.0,80.0,28.0,41.0,16.0,12.0,2890706596.0,107085.0,0.0,40655868.0,0.0,2191351982.0,405148011.0,253550735.0,0.0,1185.0,0.0,39638.0,8993.0,57269.0
A,골목상권,3110433,공릉역 2번,11350595,공릉1동,11350595,공릉1동,노원구,0.9867272486886112,0.9910179640718563,0.9730538922155688,0.9790419161676647,0.9730538922155688,0.9810379241516965,core_80pct_all_periods,400,848,63.0,310.0,156.0,190.0,36.0,93.0,2825227313.0,220933.0,38761482.0,454525122.0,459223150.0,980967204.0,184741279.0,707009076.0,1614.0,19360.0,29498.0,125660.0,4240.0,40561.0
D,발달상권,3120009,종로3가역,11110615,종로1·2·3·4가동,11110615,종로1·2·3·4가동,종로구,0.980319530527998,0.9700598802395209,0.9790419161676647,0.9850299401197605,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,400,16598,328.0,1974.0,10364.0,2227.0,1220.0,485.0,1269283939350.0,19138580.0,4358504647.0,47954456459.0,911004983419.0,186450900726.0,90365838382.0,29149255717.0,118257.0,996208.0,7635212.0,4950061.0,2292931.0,3145911.0
D,발달상권,3120031,을지로3가역,11140605,을지로동,11140605,을지로동,중구,0.7327351286830555,0.9700598802395209,0.9790419161676647,0.9850299401197605,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,400,4736,296.0,1455.0,1069.0,1139.0,495.0,282.0,384681062457.0,20594084.0,72008804731.0,7801921371.0,90666771035.0,163024205857.0,28528642179.0,22650717284.0,644417.0,459850.0,4400029.0,12135335.0,513083.0,2441370.0
D,발달상권,3120033,을지로4가역,11140605,을지로동,11140605,을지로동,중구,0.9332752736001185,0.9700598802395209,0.9790419161676647,0.9850299401197605,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,400,968,26.0,185.0,523.0,148.0,34.0,52.0,151529081220.0,1718540.0,5002482895.0,171831112.0,142263686154.0,3393700205.0,324000000.0,373380854.0,15082.0,2373.0,1596107.0,74112.0,4792.0,26074.0
A,골목상권,3110232,동대부고,11230660,장안2동,11230660,장안2동,동대문구,1.0000000000000002,0.9730538922155688,0.9700598802395209,0.9850299401197605,0.9700598802395209,0.9760479041916167,core_80pct_all_periods,400,998,148.0,406.0,218.0,150.0,37.0,39.0,89509931730.0,1457084.0,12457841032.0,15352789316.0,56577677860.0,4614514169.0,70849093.0,436260260.0,103145.0,234753.0,846049.0,212421.0,391.0,60325.0
R,전통시장,3130033,대림상가(청계상가),11140605,을지로동,11140605,을지로동,중구,1.0000000000000002,0.9700598802395209,0.9790419161676647,0.9850299401197605,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,400,816,23.0,88.0,626.0,32.0,12.0,35.0,72799000958.0,538694.0,0.0,538239906.0,71948761052.0,0.0,0.0,312000000.0,0.0,3371.0,509830.0,0.0,0.0,25493.0
