"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20241","11530540","구로3동","CS200012","법무사사무소","20","20","0","0","0","0","0"
"20241","11530540","구로3동","CS200013","기타법무서비스","67","67","2","1","0","0","0"
"20241","11530540","구로3동","CS200014","회계사사무소","16","16","0","0","0","0","0"
"20241","11530540","구로3동","CS200015","세무사사무소","53","53","2","1","0","0","0"
"20241","11530540","구로3동","CS200016","당구장","19","20","10","2","5","1","1"
"20241","11530540","구로3동","CS200017","골프연습장","14","16","6","1","19","3","2"
"20241","11530540","구로3동","CS200018","볼링장","2","2","0","0","0","0","0"
"20241","11530540","구로3동","CS200019","PC방","5","5","0","0","0","0","0"
"20241","11530540","구로3동","CS200020","전자게임장","6","6","0","0","0","0","0"
"20241","11530540","구로3동","CS200021","기타오락장","7","8","0","0","0","0","1"
"20241","11530540","구로3동","CS200022","복권방","5","5","0","0","0","0","0"
"20241","11530540","구로3동","CS200023","통신기기수리","9","9","0","0","0","0","0"
"20241","11530540","구로3동","CS200024","스포츠클럽","31","32","3","1","0","0","1"
"20241","11530540","구로3동","CS200025","자동차수리","8","10","0","0","0","0","2"
"20241","11530540","구로3동","CS200026","자동차미용","5","5","0","0","0","0","0"
"20241","11530540","구로3동","CS200028","미용실","54","63","5","3","2","1","9"
"20241","11530540","구로3동","CS200029","네일숍","20","21","5","1","0","0","1"
"20241","11530540","구로3동","CS200030","피부관리실","29","34","12","4","6","2","5"
"20241","11530540","구로3동","CS200031","세탁소","17","21","0","0","0","0","4"
"20241","11530540","구로3동","CS200032","가전제품수리","18","18","0","0","6","1","0"
"20241","11530540","구로3동","CS200033","부동산중개업","319","319","0","0","2","6","0"
"20241","11530540","구로3동","CS200034","여관","19","19","11","2","0","0","0"
"20241","11530540","구로3동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20241","11530540","구로3동","CS200036","고시원","0","0","0","0","0","1","0"
"20241","11530540","구로3동","CS200037","노래방","43","44","0","0","0","0","1"
"20241","11530540","구로3동","CS200038","독서실","6","6","17","1","0","0","0"
"20241","11530540","구로3동","CS200040","녹음실","5","5","0","0","0","0","0"
"20241","11530540","구로3동","CS200041","사진관","28","29","0","0","0","0","1"
"20241","11530540","구로3동","CS200042","통번역서비스","19","19","0","0","16","3","0"
"20241","11530540","구로3동","CS200043","건축물청소","36","38","0","0","0","0","2"
"20241","11530540","구로3동","CS200044","여행사","65","65","0","0","0","0","0"
"20241","11530540","구로3동","CS200045","비디오/서적임대","2","2","0","0","0","0","0"
"20241","11530540","구로3동","CS200047","가정용품임대","20","20","0","0","0","0","0"
"20241","11530540","구로3동","CS300001","슈퍼마켓","39","63","8","5","0","0","24"
"20241","11530540","구로3동","CS300002","편의점","14","69","4","3","3","2","55"
"20241","11530540","구로3동","CS300003","컴퓨터및주변장치판매","256","256","0","1","1","3","0"
"20241","11530540","구로3동","CS300004","핸드폰","60","60","0","0","2","1","0"
"20241","11530540","구로3동","CS300005","주류도매","4","4","0","0","0","0","0"
"20241","11530540","구로3동","CS300006","미곡판매","15","15","0","0","0","0","0"
"20241","11530540","구로3동","CS300007","육류판매","17","17","0","0","0","0","0"
"20241","11530540","구로3동","CS300008","수산물판매","14","14","0","0","0","0","0"
"20241","11530540","구로3동","CS300009","청과상","21","22","0","0","5","1","1"
"20241","11530540","구로3동","CS300010","반찬가게","86","90","2","2","2","2","4"
"20241","11530540","구로3동","CS300011","일반의류","155","155","0","0","3","5","0"
"20241","11530540","구로3동","CS300012","한복점","1","1","0","0","0","0","0"
"20241","11530540","구로3동","CS300013","유아의류","7","7","0","0","0","0","0"
"20241","11530540","구로3동","CS300014","신발","15","17","6","1","12","2","2"
"20241","11530540","구로3동","CS300015","가방","12","12","0","0","8","1","0"
"20241","11530540","구로3동","CS300016","안경","12","17","0","0","0","0","5"
"20241","11530540","구로3동","CS300017","시계및귀금속","21","21","0","0","0","0","0"
"20241","11530540","구로3동","CS300018","의약품","58","60","0","0","0","0","2"
"20241","11530540","구로3동","CS300019","의료기기","68","68","3","2","0","0","0"
"20241","11530540","구로3동","CS300020","서적","37","39","0","0","0","0","2"
"20241","11530540","구로3동","CS300021","문구","32","39","3","1","3","1","7"
"20241","11530540","구로3동","CS300022","화장품","225","229","0","1","5","11","4"
"20241","11530540","구로3동","CS300023","미용재료","12","12","0","0","0","0","0"
"20241","11530540","구로3동","CS300024","운동/경기용품","20","20","0","0","0","0","0"
"20241","11530540","구로3동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20241","11530540","구로3동","CS300026","완구","2","2","0","0","0","0","0"
"20241","11530540","구로3동","CS300027","섬유제품","17","17","0","0","0","0","0"
"20241","11530540","구로3동","CS300028","화초","23","23","4","1","0","0","0"
"20241","11530540","구로3동","CS300029","애완동물","10","13","0","0","0","0","3"
"20241","11530540","구로3동","CS300031","가구","12","12","0","0","8","1","0"
"20241","11530540","구로3동","CS300032","가전제품","23","23","0","0","0","0","0"
"20241","11530540","구로3동","CS300033","철물점","3","3","0","0","0","0","0"
"20241","11530540","구로3동","CS300035","인테리어","10","10","0","0","10","1","0"
"20241","11530540","구로3동","CS300036","조명용품","164","164","1","1","2","3","0"
"20241","11530540","구로3동","CS300037","중고차판매","6","6","17","1","0","0","0"
"20241","11530540","구로3동","CS300038","자동차부품","37","37","0","0","3","1","0"
"20241","11530540","구로3동","CS300039","모터사이클및부품","4","4","0","0","50","2","0"
"20241","11530540","구로3동","CS300040","재생용품 판매점","6","6","0","0","17","1","0"
"20241","11530540","구로3동","CS300041","예술품","7","7","0","0","0","0","0"
"20241","11530540","구로3동","CS300042","주유소","3","3","0","0","33","1","0"
"20241","11530540","구로3동","CS300043","전자상거래업","166","166","0","0","5","8","0"
"20241","11530550","구로4동","CS100001","한식음식점","153","169","5","8","4","7","16"
"20241","11530550","구로4동","CS100002","중식음식점","78","78","6","5","6","5","0"
"20241","11530550","구로4동","CS100003","일식음식점","4","5","0","0","0","0","1"
"20241","11530550","구로4동","CS100004","양식음식점","5","5","0","0","40","2","0"
"20241","11530550","구로4동","CS100005","제과점","13","18","6","1","6","1","5"
"20241","11530550","구로4동","CS100006","패스트푸드점","3","10","0","0","0","0","7"
"20241","11530550","구로4동","CS100007","치킨전문점","8","14","0","0","0","0","6"
"20241","11530550","구로4동","CS100008","분식전문점","26","34","3","1","9","3","8"
"20241","11530550","구로4동","CS100009","호프-간이주점","111","118","3","4","3","4","7"
"20241","11530550","구로4동","CS100010","커피-음료","22","36","22","8","17","6","14"
"20241","11530550","구로4동","CS200001","일반교습학원","33","36","3","1","6","2","3"
"20241","11530550","구로4동","CS200002","외국어학원","3","3","0","0","0","0","0"
"20241","11530550","구로4동","CS200003","예술학원","11","11","0","0","0","0","0"
"20241","11530550","구로4동","CS200005","스포츠 강습","13","13","8","1","15","2","0"
"20241","11530550","구로4동","CS200006","일반의원","28","28","4","1","0","0","0"
"20241","11530550","구로4동","CS200007","치과의원","18","18","0","0","6","1","0"
"20241","11530550","구로4동","CS200008","한의원","16","16","0","0","0","0","0"
"20241","11530550","구로4동","CS200009","동물병원","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20241","11530550","구로4동","CS200011","변리사사무소","3","3","0","0","0","0","0"
"20241","11530550","구로4동","CS200012","법무사사무소","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS200013","기타법무서비스","21","21","0","0","0","0","0"
"20241","11530550","구로4동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS200015","세무사사무소","9","9","11","1","0","0","0"
"20241","11530550","구로4동","CS200016","당구장","8","8","0","0","13","1","0"
"20241","11530550","구로4동","CS200017","골프연습장","3","3","0","0","33","1","0"
"20241","11530550","구로4동","CS200019","PC방","9","9","0","0","0","0","0"
"20241","11530550","구로4동","CS200020","전자게임장","2","2","0","0","0","0","0"
"20241","11530550","구로4동","CS200021","기타오락장","11","11","0","0","9","1","0"
"20241","11530550","구로4동","CS200022","복권방","8","8","0","0","0","0","0"
"20241","11530550","구로4동","CS200023","통신기기수리","1","1","0","0","100","1","0"
"20241","11530550","구로4동","CS200024","스포츠클럽","5","5","0","0","0","0","0"
"20241","11530550","구로4동","CS200025","자동차수리","5","5","0","0","0","0","0"
"20241","11530550","구로4동","CS200026","자동차미용","5","5","0","0","0","0","0"
"20241","11530550","구로4동","CS200028","미용실","73","74","0","0","3","2","1"
"20241","11530550","구로4동","CS200029","네일숍","16","16","0","0","19","3","0"
"20241","11530550","구로4동","CS200030","피부관리실","18","18","17","3","0","0","0"
"20241","11530550","구로4동","CS200031","세탁소","7","9","0","0","0","0","2"
"20241","11530550","구로4동","CS200032","가전제품수리","6","6","0","0","0","0","0"
"20241","11530550","구로4동","CS200033","부동산중개업","77","77","4","3","7","5","0"
"20241","11530550","구로4동","CS200034","여관","21","21","10","2","5","1","0"
"20241","11530550","구로4동","CS200037","노래방","43","44","5","2","5","2","1"
"20241","11530550","구로4동","CS200038","독서실","4","4","0","0","0","0","0"
"20241","11530550","구로4동","CS200041","사진관","8","8","0","0","0","0","0"
"20241","11530550","구로4동","CS200042","통번역서비스","10","10","0","0","0","0","0"
"20241","11530550","구로4동","CS200043","건축물청소","18","18","0","0","0","0","0"
"20241","11530550","구로4동","CS200044","여행사","35","35","0","0","6","2","0"
"20241","11530550","구로4동","CS200045","비디오/서적임대","2","2","0","0","0","0","0"
"20241","11530550","구로4동","CS300001","슈퍼마켓","49","55","0","0","2","1","6"
"20241","11530550","구로4동","CS300002","편의점","9","22","0","0","0","0","13"
"20241","11530550","구로4동","CS300003","컴퓨터및주변장치판매","6","6","0","0","17","1","0"
"20241","11530550","구로4동","CS300004","핸드폰","64","64","6","4","5","3","0"
"20241","11530550","구로4동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20241","11530550","구로4동","CS300007","육류판매","25","25","4","1","0","0","0"
"20241","11530550","구로4동","CS300008","수산물판매","25","26","0","0","0","0","1"
"20241","11530550","구로4동","CS300009","청과상","49","49","0","0","2","1","0"
"20241","11530550","구로4동","CS300010","반찬가게","40","40","0","0","0","0","0"
"20241","11530550","구로4동","CS300011","일반의류","103","103","1","1","3","3","0"
"20241","11530550","구로4동","CS300012","한복점","6","6","0","0","0","0","0"
"20241","11530550","구로4동","CS300013","유아의류","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS300014","신발","10","10","0","0","0","0","0"
"20241","11530550","구로4동","CS300015","가방","4","4","0","0","0","0","0"
"20241","11530550","구로4동","CS300016","안경","7","9","0","0","22","2","2"
"20241","11530550","구로4동","CS300017","시계및귀금속","7","7","14","1","29","2","0"
"20241","11530550","구로4동","CS300018","의약품","23","24","0","0","4","1","1"
"20241","11530550","구로4동","CS300019","의료기기","13","13","0","0","0","0","0"
"20241","11530550","구로4동","CS300020","서적","7","7","14","1","0","0","0"
"20241","11530550","구로4동","CS300021","문구","2","3","0","0","0","0","1"
"20241","11530550","구로4동","CS300022","화장품","49","49","0","0","2","1","0"
"20241","11530550","구로4동","CS300023","미용재료","9","9","0","0","0","0","0"
"20241","11530550","구로4동","CS300024","운동/경기용품","4","4","25","1","0","0","0"
"20241","11530550","구로4동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS300027","섬유제품","12","12","0","0","0","0","0"
"20241","11530550","구로4동","CS300028","화초","4","4","0","0","50","2","0"
"20241","11530550","구로4동","CS300029","애완동물","2","2","0","0","0","0","0"
"20241","11530550","구로4동","CS300031","가구","4","4","0","0","25","1","0"
"20241","11530550","구로4동","CS300032","가전제품","4","4","0","0","25","1","0"
"20241","11530550","구로4동","CS300033","철물점","10","10","0","0","0","0","0"
"20241","11530550","구로4동","CS300034","악기","1","1","0","0","0","0","0"
"20241","11530550","구로4동","CS300035","인테리어","17","17","0","0","0","0","0"
"20241","11530550","구로4동","CS300036","조명용품","7","7","0","0","0","0","0"
"20241","11530550","구로4동","CS300038","자동차부품","5","5","0","0","0","0","0"
"20241","11530550","구로4동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20241","11530550","구로4동","CS300040","재생용품 판매점","1","1","0","0","100","1","0"
"20241","11530550","구로4동","CS300041","예술품","3","3","0","0","0","0","0"
"20241","11530550","구로4동","CS300042","주유소","2","2","0","0","0","0","0"
"20241","11530550","구로4동","CS300043","전자상거래업","50","50","2","1","18","9","0"
"20241","11530560","구로5동","CS100001","한식음식점","241","287","7","19","4","11","46"
"20241","11530560","구로5동","CS100002","중식음식점","37","42","7","3","5","2","5"
"20241","11530560","구로5동","CS100003","일식음식점","22","25","0","0","0","0","3"
"20241","11530560","구로5동","CS100004","양식음식점","15","25","0","0","8","2","10"
"20241","11530560","구로5동","CS100005","제과점","17","27","0","0","4","1","10"
"20241","11530560","구로5동","CS100006","패스트푸드점","17","29","14","4","14","4","12"
"20241","11530560","구로5동","CS100007","치킨전문점","8","27","0","0","7","2","19"
"20241","11530560","구로5동","CS100008","분식전문점","47","63","6","4","5","3","16"
"20241","11530560","구로5동","CS100009","호프-간이주점","56","70","1","1","1","1","14"
"20241","11530560","구로5동","CS100010","커피-음료","60","101","2","2","5","5","41"
"20241","11530560","구로5동","CS200001","일반교습학원","44","46","2","1","2","1","2"
"20241","11530560","구로5동","CS200002","외국어학원","6","6","0","0","0","0","0"
"20241","11530560","구로5동","CS200003","예술학원","36","37","0","0","0","0","1"
"20241","11530560","구로5동","CS200004","컴퓨터학원","5","5","0","0","0","0","0"
"20241","11530560","구로5동","CS200005","스포츠 강습","22","24","0","0","8","2","2"
"20241","11530560","구로5동","CS200006","일반의원","28","28","0","0","0","0","0"
"20241","11530560","구로5동","CS200007","치과의원","12","12","0","0","0","0","0"
"20241","11530560","구로5동","CS200008","한의원","7","7","0","0","0","0","0"
"20241","11530560","구로5동","CS200009","동물병원","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200010","변호사사무소","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200012","법무사사무소","2","2","50","1","50","1","0"
"20241","11530560","구로5동","CS200013","기타법무서비스","7","7","0","0","0","0","0"
"20241","11530560","구로5동","CS200014","회계사사무소","7","7","0","0","0","0","0"
"20241","11530560","구로5동","CS200015","세무사사무소","25","25","4","1","0","0","0"
"20241","11530560","구로5동","CS200016","당구장","19","19","0","0","0","0","0"
"20241","11530560","구로5동","CS200017","골프연습장","12","12","8","1","8","1","0"
"20241","11530560","구로5동","CS200018","볼링장","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200019","PC방","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS200020","전자게임장","3","3","0","0","0","0","0"
"20241","11530560","구로5동","CS200021","기타오락장","3","3","0","0","0","0","0"
"20241","11530560","구로5동","CS200022","복권방","2","2","0","0","0","0","0"
"20241","11530560","구로5동","CS200023","통신기기수리","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS200024","스포츠클럽","13","14","7","1","0","0","1"
"20241","11530560","구로5동","CS200025","자동차수리","12","14","0","0","0","0","2"
"20241","11530560","구로5동","CS200026","자동차미용","8","8","0","0","0","0","0"
"20241","11530560","구로5동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200028","미용실","52","54","2","1","4","2","2"
"20241","11530560","구로5동","CS200029","네일숍","43","44","0","0","0","0","1"
"20241","11530560","구로5동","CS200030","피부관리실","28","29","7","2","0","0","1"
"20241","11530560","구로5동","CS200031","세탁소","24","30","0","0","0","0","6"
"20241","11530560","구로5동","CS200032","가전제품수리","11","11","0","0","0","0","0"
"20241","11530560","구로5동","CS200033","부동산중개업","147","147","0","0","1","1","0"
"20241","11530560","구로5동","CS200034","여관","13","14","0","0","0","0","1"
"20241","11530560","구로5동","CS200036","고시원","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200037","노래방","37","38","3","1","0","0","1"
"20241","11530560","구로5동","CS200038","독서실","12","12","25","3","0","0","0"
"20241","11530560","구로5동","CS200040","녹음실","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS200041","사진관","13","13","0","0","8","1","0"
"20241","11530560","구로5동","CS200042","통번역서비스","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS200043","건축물청소","16","16","0","0","0","0","0"
"20241","11530560","구로5동","CS200044","여행사","39","39","0","0","3","1","0"
"20241","11530560","구로5동","CS200046","의류임대","6","6","0","0","0","0","0"
"20241","11530560","구로5동","CS200047","가정용품임대","11","11","0","0","0","0","0"
"20241","11530560","구로5동","CS300001","슈퍼마켓","33","44","5","2","0","0","11"
"20241","11530560","구로5동","CS300002","편의점","9","34","9","3","6","2","25"
"20241","11530560","구로5동","CS300003","컴퓨터및주변장치판매","77","77","4","3","0","0","0"
"20241","11530560","구로5동","CS300004","핸드폰","301","305","2","6","3","9","4"
"20241","11530560","구로5동","CS300005","주류도매","8","8","0","0","0","0","0"
"20241","11530560","구로5동","CS300006","미곡판매","9","9","11","1","0","0","0"
"20241","11530560","구로5동","CS300007","육류판매","11","11","0","0","0","0","0"
"20241","11530560","구로5동","CS300008","수산물판매","6","6","0","0","0","0","0"
"20241","11530560","구로5동","CS300009","청과상","13","13","8","1","0","0","0"
"20241","11530560","구로5동","CS300010","반찬가게","40","40","3","1","8","3","0"
"20241","11530560","구로5동","CS300011","일반의류","287","287","0","0","2","7","0"
"20241","11530560","구로5동","CS300012","한복점","2","2","0","0","0","0","0"
"20241","11530560","구로5동","CS300013","유아의류","37","40","0","0","0","0","3"
"20241","11530560","구로5동","CS300014","신발","41","43","0","0","5","2","2"
"20241","11530560","구로5동","CS300015","가방","25","25","4","1","8","2","0"
"20241","11530560","구로5동","CS300016","안경","6","11","0","0","0","0","5"
"20241","11530560","구로5동","CS300017","시계및귀금속","32","32","0","0","0","0","0"
"20241","11530560","구로5동","CS300018","의약품","33","34","0","0","0","0","1"
"20241","11530560","구로5동","CS300019","의료기기","20","20","5","1","0","0","0"
"20241","11530560","구로5동","CS300020","서적","23","23","0","0","4","1","0"
"20241","11530560","구로5동","CS300021","문구","17","17","0","0","12","2","0"
"20241","11530560","구로5동","CS300022","화장품","85","94","0","0","3","3","9"
"20241","11530560","구로5동","CS300023","미용재료","6","6","0","0","0","0","0"
"20241","11530560","구로5동","CS300024","운동/경기용품","21","21","10","2","5","1","0"
"20241","11530560","구로5동","CS300025","자전거 및 기타운송장비","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS300026","완구","8","8","0","0","13","1","0"
"20241","11530560","구로5동","CS300027","섬유제품","23","23","4","1","0","0","0"
"20241","11530560","구로5동","CS300028","화초","8","8","0","0","0","0","0"
"20241","11530560","구로5동","CS300029","애완동물","8","8","13","1","0","0","0"
"20241","11530560","구로5동","CS300030","중고가구","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS300031","가구","35","35","0","0","3","1","0"
"20241","11530560","구로5동","CS300032","가전제품","37","37","3","1","5","2","0"
"20241","11530560","구로5동","CS300033","철물점","8","8","0","0","0","0","0"
"20241","11530560","구로5동","CS300034","악기","1","1","0","0","0","0","0"
"20241","11530560","구로5동","CS300035","인테리어","29","29","0","0","3","1","0"
"20241","11530560","구로5동","CS300036","조명용품","70","70","0","0","1","1","0"
"20241","11530560","구로5동","CS300037","중고차판매","3","3","0","0","0","0","0"
"20241","11530560","구로5동","CS300038","자동차부품","8","8","0","0","0","0","0"
"20241","11530560","구로5동","CS300040","재생용품 판매점","4","4","0","0","0","0","0"
"20241","11530560","구로5동","CS300041","예술품","4","4","0","0","25","1","0"
"20241","11530560","구로5동","CS300042","주유소","3","3","0","0","0","0","0"
"20241","11530560","구로5동","CS300043","전자상거래업","68","68","0","0","12","8","0"
"20241","11530595","가리봉동","CS100001","한식음식점","72","75","4","3","4","3","3"
"20241","11530595","가리봉동","CS100002","중식음식점","70","70","4","3","3","2","0"
"20241","11530595","가리봉동","CS100003","일식음식점","2","2","50","1","0","0","0"
"20241","11530595","가리봉동","CS100004","양식음식점","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS100005","제과점","2","2","0","0","50","1","0"
"20241","11530595","가리봉동","CS100006","패스트푸드점","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS100007","치킨전문점","3","5","20","1","0","0","2"
"20241","11530595","가리봉동","CS100008","분식전문점","9","10","0","0","20","2","1"
"20241","11530595","가리봉동","CS100009","호프-간이주점","59","59","3","2","7","4","0"
"20241","11530595","가리봉동","CS100010","커피-음료","9","11","0","0","0","0","2"
"20241","11530595","가리봉동","CS200001","일반교습학원","5","5","20","1","0","0","0"
"20241","11530595","가리봉동","CS200003","예술학원","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS200005","스포츠 강습","6","6","0","0","17","1","0"
"20241","11530595","가리봉동","CS200006","일반의원","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS200007","치과의원","4","4","25","1","25","1","0"
"20241","11530595","가리봉동","CS200008","한의원","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS200013","기타법무서비스","15","15","0","0","13","2","0"
"20241","11530595","가리봉동","CS200015","세무사사무소","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS200016","당구장","8","8","13","1","13","1","0"
"20241","11530595","가리봉동","CS200019","PC방","9","9","0","0","0","0","0"
"20241","11530595","가리봉동","CS200020","전자게임장","4","4","0","0","0","0","0"
"20241","11530595","가리봉동","CS200021","기타오락장","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS200022","복권방","6","6","0","0","17","1","0"
"20241","11530595","가리봉동","CS200024","스포츠클럽","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS200025","자동차수리","5","8","0","0","0","0","3"
"20241","11530595","가리봉동","CS200026","자동차미용","4","4","0","0","25","1","0"
"20241","11530595","가리봉동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS200028","미용실","36","36","3","1","3","1","0"
"20241","11530595","가리봉동","CS200029","네일숍","7","7","0","0","0","0","0"
"20241","11530595","가리봉동","CS200030","피부관리실","9","9","56","5","0","0","0"
"20241","11530595","가리봉동","CS200031","세탁소","3","5","0","0","0","0","2"
"20241","11530595","가리봉동","CS200032","가전제품수리","7","7","0","0","0","0","0"
"20241","11530595","가리봉동","CS200033","부동산중개업","37","37","3","1","3","1","0"
"20241","11530595","가리봉동","CS200034","여관","30","30","3","1","3","1","0"
"20241","11530595","가리봉동","CS200035","게스트하우스","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS200037","노래방","39","40","0","0","0","0","1"
"20241","11530595","가리봉동","CS200041","사진관","7","7","0","0","0","0","0"
"20241","11530595","가리봉동","CS200042","통번역서비스","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS200043","건축물청소","8","8","0","0","25","2","0"
"20241","11530595","가리봉동","CS200044","여행사","13","13","0","0","23","3","0"
"20241","11530595","가리봉동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300001","슈퍼마켓","44","44","5","2","0","0","0"
"20241","11530595","가리봉동","CS300002","편의점","7","19","11","2","0","0","12"
"20241","11530595","가리봉동","CS300003","컴퓨터및주변장치판매","7","7","0","0","0","0","0"
"20241","11530595","가리봉동","CS300004","핸드폰","22","22","5","1","0","0","0"
"20241","11530595","가리봉동","CS300005","주류도매","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20241","11530595","가리봉동","CS300007","육류판매","8","8","0","0","0","0","0"
"20241","11530595","가리봉동","CS300008","수산물판매","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS300009","청과상","11","11","0","0","18","2","0"
"20241","11530595","가리봉동","CS300010","반찬가게","22","22","9","2","9","2","0"
"20241","11530595","가리봉동","CS300011","일반의류","22","22","0","0","9","2","0"
"20241","11530595","가리봉동","CS300012","한복점","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300014","신발","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS300015","가방","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS300017","시계및귀금속","4","4","0","0","0","0","0"
"20241","11530595","가리봉동","CS300018","의약품","5","5","0","0","20","1","0"
"20241","11530595","가리봉동","CS300019","의료기기","4","4","0","0","0","0","0"
"20241","11530595","가리봉동","CS300020","서적","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300021","문구","9","9","0","0","0","0","0"
"20241","11530595","가리봉동","CS300022","화장품","18","18","0","0","0","0","0"
"20241","11530595","가리봉동","CS300023","미용재료","2","2","0","0","50","1","0"
"20241","11530595","가리봉동","CS300024","운동/경기용품","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS300026","완구","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300027","섬유제품","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300028","화초","2","2","0","0","0","0","0"
"20241","11530595","가리봉동","CS300030","중고가구","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300031","가구","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS300032","가전제품","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS300033","철물점","3","3","0","0","0","0","0"
"20241","11530595","가리봉동","CS300035","인테리어","9","9","0","0","0","0","0"
"20241","11530595","가리봉동","CS300036","조명용품","4","4","0","0","0","0","0"
"20241","11530595","가리봉동","CS300038","자동차부품","5","5","0","0","0","0","0"
"20241","11530595","가리봉동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300042","주유소","1","1","0","0","0","0","0"
"20241","11530595","가리봉동","CS300043","전자상거래업","33","33","0","0","9","3","0"
"20241","11530720","고척1동","CS100001","한식음식점","105","130","6","8","5","7","25"
"20241","11530720","고척1동","CS100002","중식음식점","14","15","0","0","13","2","1"
"20241","11530720","고척1동","CS100003","일식음식점","12","16","0","0","0","0","4"
"20241","11530720","고척1동","CS100004","양식음식점","12","16","0","0","6","1","4"
"20241","11530720","고척1동","CS100005","제과점","8","16","13","2","0","0","8"
"20241","11530720","고척1동","CS100006","패스트푸드점","9","22","5","1","5","1","13"
"20241","11530720","고척1동","CS100007","치킨전문점","10","24","8","2","4","1","14"
"20241","11530720","고척1동","CS100008","분식전문점","19","34","12","4","0","0","15"
"20241","11530720","고척1동","CS100009","호프-간이주점","27","36","0","0","3","1","9"
"20241","11530720","고척1동","CS100010","커피-음료","37","56","18","10","14","8","19"
"20241","11530720","고척1동","CS200001","일반교습학원","37","44","2","1","2","1","7"
"20241","11530720","고척1동","CS200002","외국어학원","17","17","0","0","0","0","0"
"20241","11530720","고척1동","CS200003","예술학원","22","23","13","3","13","3","1"
"20241","11530720","고척1동","CS200005","스포츠 강습","25","25","0","0","0","0","0"
"20241","11530720","고척1동","CS200006","일반의원","21","21","0","0","0","0","0"
"20241","11530720","고척1동","CS200007","치과의원","10","10","0","0","0","0","0"
"20241","11530720","고척1동","CS200008","한의원","10","10","0","0","0","0","0"
"20241","11530720","고척1동","CS200009","동물병원","4","4","0","0","0","0","0"
"20241","11530720","고척1동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20241","11530720","고척1동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20241","11530720","고척1동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20241","11530720","고척1동","CS200015","세무사사무소","5","5","0","0","0","0","0"
"20241","11530720","고척1동","CS200016","당구장","18","18","6","1","28","5","0"
