"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20233","11350640","상계2동","CS200021","기타오락장","14","19","5","1","0","0","5"
"20233","11350640","상계2동","CS200022","복권방","7","7","0","0","0","0","0"
"20233","11350640","상계2동","CS200023","통신기기수리","4","4","0","0","0","0","0"
"20233","11350640","상계2동","CS200024","스포츠클럽","15","15","7","1","7","1","0"
"20233","11350640","상계2동","CS200025","자동차수리","21","24","0","0","4","1","3"
"20233","11350640","상계2동","CS200026","자동차미용","5","5","20","1","20","1","0"
"20233","11350640","상계2동","CS200027","모터사이클수리","3","3","0","0","0","0","0"
"20233","11350640","상계2동","CS200028","미용실","97","103","0","0","0","0","6"
"20233","11350640","상계2동","CS200029","네일숍","33","33","6","2","0","0","0"
"20233","11350640","상계2동","CS200030","피부관리실","41","43","5","2","2","1","2"
"20233","11350640","상계2동","CS200031","세탁소","16","17","6","1","0","0","1"
"20233","11350640","상계2동","CS200032","가전제품수리","10","10","10","1","0","0","0"
"20233","11350640","상계2동","CS200033","부동산중개업","97","98","5","5","2","2","1"
"20233","11350640","상계2동","CS200037","노래방","49","52","6","3","6","3","3"
"20233","11350640","상계2동","CS200038","독서실","6","8","0","0","38","3","2"
"20233","11350640","상계2동","CS200039","DVD방","2","2","0","0","0","0","0"
"20233","11350640","상계2동","CS200040","녹음실","2","2","0","0","0","0","0"
"20233","11350640","상계2동","CS200041","사진관","21","24","8","2","0","0","3"
"20233","11350640","상계2동","CS200042","통번역서비스","5","5","0","0","0","0","0"
"20233","11350640","상계2동","CS200043","건축물청소","21","22","9","2","0","0","1"
"20233","11350640","상계2동","CS200044","여행사","14","14","0","0","0","0","0"
"20233","11350640","상계2동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20233","11350640","상계2동","CS200046","의류임대","2","2","0","0","0","0","0"
"20233","11350640","상계2동","CS200047","가정용품임대","3","3","33","1","0","0","0"
"20233","11350640","상계2동","CS300001","슈퍼마켓","20","27","0","0","7","2","7"
"20233","11350640","상계2동","CS300002","편의점","4","25","12","3","12","3","21"
"20233","11350640","상계2동","CS300003","컴퓨터및주변장치판매","12","13","0","0","0","0","1"
"20233","11350640","상계2동","CS300004","핸드폰","46","46","7","3","2","1","0"
"20233","11350640","상계2동","CS300006","미곡판매","6","6","0","0","0","0","0"
"20233","11350640","상계2동","CS300007","육류판매","23","23","0","0","9","2","0"
"20233","11350640","상계2동","CS300008","수산물판매","10","10","0","0","0","0","0"
"20233","11350640","상계2동","CS300009","청과상","13","13","0","0","8","1","0"
"20233","11350640","상계2동","CS300010","반찬가게","33","35","3","1","3","1","2"
"20233","11350640","상계2동","CS300011","일반의류","409","411","5","20","3","12","2"
"20233","11350640","상계2동","CS300013","유아의류","16","16","0","0","19","3","0"
"20233","11350640","상계2동","CS300014","신발","41","42","2","1","0","0","1"
"20233","11350640","상계2동","CS300015","가방","39","39","0","0","3","1","0"
"20233","11350640","상계2동","CS300016","안경","8","14","0","0","0","0","6"
"20233","11350640","상계2동","CS300017","시계및귀금속","31","32","0","0","0","0","1"
"20233","11350640","상계2동","CS300018","의약품","27","28","4","1","0","0","1"
"20233","11350640","상계2동","CS300019","의료기기","15","15","13","2","7","1","0"
"20233","11350640","상계2동","CS300020","서적","9","9","0","0","22","2","0"
"20233","11350640","상계2동","CS300021","문구","8","9","11","1","0","0","1"
"20233","11350640","상계2동","CS300022","화장품","93","97","4","4","1","1","4"
"20233","11350640","상계2동","CS300023","미용재료","4","4","0","0","0","0","0"
"20233","11350640","상계2동","CS300024","운동/경기용품","19","19","5","1","0","0","0"
"20233","11350640","상계2동","CS300025","자전거 및 기타운송장비","3","3","0","0","0","0","0"
"20233","11350640","상계2동","CS300026","완구","5","5","0","0","0","0","0"
"20233","11350640","상계2동","CS300027","섬유제품","27","27","4","1","0","0","0"
"20233","11350640","상계2동","CS300028","화초","14","14","0","0","0","0","0"
"20233","11350640","상계2동","CS300029","애완동물","12","15","7","1","0","0","3"
"20233","11350640","상계2동","CS300031","가구","44","44","5","2","0","0","0"
"20233","11350640","상계2동","CS300032","가전제품","15","15","0","0","0","0","0"
"20233","11350640","상계2동","CS300033","철물점","6","6","0","0","0","0","0"
"20233","11350640","상계2동","CS300034","악기","3","3","0","0","0","0","0"
"20233","11350640","상계2동","CS300035","인테리어","40","40","0","0","3","1","0"
"20233","11350640","상계2동","CS300036","조명용품","20","20","0","0","0","0","0"
"20233","11350640","상계2동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20233","11350640","상계2동","CS300038","자동차부품","9","9","0","0","0","0","0"
"20233","11350640","상계2동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20233","11350640","상계2동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20233","11350640","상계2동","CS300041","예술품","1","1","0","0","0","0","0"
"20233","11350640","상계2동","CS300042","주유소","4","4","0","0","0","0","0"
"20233","11350640","상계2동","CS300043","전자상거래업","42","42","7","3","2","1","0"
"20233","11350665","상계3·4동","CS100001","한식음식점","101","102","3","3","5","5","1"
"20233","11350665","상계3·4동","CS100002","중식음식점","3","4","0","0","0","0","1"
"20233","11350665","상계3·4동","CS100003","일식음식점","1","1","100","1","0","0","0"
"20233","11350665","상계3·4동","CS100004","양식음식점","4","4","25","1","25","1","0"
"20233","11350665","상계3·4동","CS100005","제과점","4","7","0","0","14","1","3"
"20233","11350665","상계3·4동","CS100006","패스트푸드점","3","5","0","0","0","0","2"
"20233","11350665","상계3·4동","CS100007","치킨전문점","9","12","0","0","0","0","3"
"20233","11350665","상계3·4동","CS100008","분식전문점","16","18","0","0","0","0","2"
"20233","11350665","상계3·4동","CS100009","호프-간이주점","27","33","0","0","3","1","6"
"20233","11350665","상계3·4동","CS100010","커피-음료","22","26","15","4","4","1","4"
"20233","11350665","상계3·4동","CS200001","일반교습학원","41","45","7","3","2","1","4"
"20233","11350665","상계3·4동","CS200002","외국어학원","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200003","예술학원","15","15","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200005","스포츠 강습","7","7","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200006","일반의원","14","14","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200007","치과의원","6","6","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200008","한의원","8","8","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200009","동물병원","2","2","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200013","기타법무서비스","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200016","당구장","10","10","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200017","골프연습장","6","6","17","1","0","0","0"
"20233","11350665","상계3·4동","CS200019","PC방","5","5","20","1","0","0","0"
"20233","11350665","상계3·4동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200022","복권방","4","4","25","1","0","0","0"
"20233","11350665","상계3·4동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200024","스포츠클럽","5","5","0","0","20","1","0"
"20233","11350665","상계3·4동","CS200025","자동차수리","6","8","0","0","0","0","2"
"20233","11350665","상계3·4동","CS200026","자동차미용","5","7","14","1","0","0","2"
"20233","11350665","상계3·4동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200028","미용실","41","41","0","0","2","1","0"
"20233","11350665","상계3·4동","CS200029","네일숍","6","6","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200030","피부관리실","9","9","0","0","22","2","0"
"20233","11350665","상계3·4동","CS200031","세탁소","11","11","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200032","가전제품수리","22","22","5","1","9","2","0"
"20233","11350665","상계3·4동","CS200033","부동산중개업","65","65","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200034","여관","2","2","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200035","게스트하우스","1","1","100","1","0","0","0"
"20233","11350665","상계3·4동","CS200037","노래방","17","17","6","1","12","2","0"
"20233","11350665","상계3·4동","CS200038","독서실","4","4","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200041","사진관","5","5","20","1","0","0","0"
"20233","11350665","상계3·4동","CS200042","통번역서비스","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200043","건축물청소","24","24","8","2","8","2","0"
"20233","11350665","상계3·4동","CS200044","여행사","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300001","슈퍼마켓","33","37","5","2","0","0","4"
"20233","11350665","상계3·4동","CS300002","편의점","5","17","12","2","0","0","12"
"20233","11350665","상계3·4동","CS300003","컴퓨터및주변장치판매","12","12","0","0","8","1","0"
"20233","11350665","상계3·4동","CS300004","핸드폰","15","15","7","1","0","0","0"
"20233","11350665","상계3·4동","CS300005","주류도매","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300006","미곡판매","9","9","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300007","육류판매","7","7","14","1","14","1","0"
"20233","11350665","상계3·4동","CS300008","수산물판매","14","14","14","2","0","0","0"
"20233","11350665","상계3·4동","CS300009","청과상","15","15","0","0","7","1","0"
"20233","11350665","상계3·4동","CS300010","반찬가게","22","22","5","1","5","1","0"
"20233","11350665","상계3·4동","CS300011","일반의류","50","50","2","1","8","4","0"
"20233","11350665","상계3·4동","CS300013","유아의류","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300014","신발","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300015","가방","3","3","33","1","0","0","0"
"20233","11350665","상계3·4동","CS300016","안경","3","4","0","0","0","0","1"
"20233","11350665","상계3·4동","CS300017","시계및귀금속","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300018","의약품","15","16","25","4","6","1","1"
"20233","11350665","상계3·4동","CS300019","의료기기","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300020","서적","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300021","문구","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300022","화장품","12","12","8","1","0","0","0"
"20233","11350665","상계3·4동","CS300023","미용재료","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300024","운동/경기용품","4","4","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300026","완구","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300027","섬유제품","6","6","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300028","화초","6","7","0","0","14","1","1"
"20233","11350665","상계3·4동","CS300029","애완동물","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300031","가구","3","3","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300032","가전제품","5","5","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300033","철물점","10","10","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300034","악기","1","1","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300035","인테리어","12","12","0","0","8","1","0"
"20233","11350665","상계3·4동","CS300036","조명용품","6","6","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300038","자동차부품","7","7","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300040","재생용품 판매점","10","10","0","0","0","0","0"
"20233","11350665","상계3·4동","CS300043","전자상거래업","72","72","10","7","4","3","0"
"20233","11350670","상계5동","CS100001","한식음식점","117","137","5","7","7","9","20"
"20233","11350670","상계5동","CS100002","중식음식점","7","7","0","0","0","0","0"
"20233","11350670","상계5동","CS100003","일식음식점","8","8","13","1","0","0","0"
"20233","11350670","상계5동","CS100004","양식음식점","1","3","0","0","33","1","2"
"20233","11350670","상계5동","CS100005","제과점","22","25","0","0","0","0","3"
"20233","11350670","상계5동","CS100006","패스트푸드점","7","13","0","0","8","1","6"
"20233","11350670","상계5동","CS100007","치킨전문점","8","20","10","2","10","2","12"
"20233","11350670","상계5동","CS100008","분식전문점","23","29","7","2","14","4","6"
"20233","11350670","상계5동","CS100009","호프-간이주점","33","35","3","1","3","1","2"
"20233","11350670","상계5동","CS100010","커피-음료","35","48","4","2","2","1","13"
"20233","11350670","상계5동","CS200001","일반교습학원","59","61","0","0","3","2","2"
"20233","11350670","상계5동","CS200002","외국어학원","5","5","0","0","0","0","0"
"20233","11350670","상계5동","CS200003","예술학원","31","31","7","2","3","1","0"
"20233","11350670","상계5동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200005","스포츠 강습","29","29","0","0","0","0","0"
"20233","11350670","상계5동","CS200006","일반의원","10","10","0","0","0","0","0"
"20233","11350670","상계5동","CS200007","치과의원","7","7","0","0","14","1","0"
"20233","11350670","상계5동","CS200008","한의원","6","6","17","1","0","0","0"
"20233","11350670","상계5동","CS200009","동물병원","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS200012","법무사사무소","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200013","기타법무서비스","3","3","0","0","0","0","0"
"20233","11350670","상계5동","CS200015","세무사사무소","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200016","당구장","10","10","10","1","0","0","0"
"20233","11350670","상계5동","CS200017","골프연습장","3","3","0","0","0","0","0"
"20233","11350670","상계5동","CS200019","PC방","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS200021","기타오락장","1","1","100","1","0","0","0"
"20233","11350670","상계5동","CS200022","복권방","7","7","0","0","0","0","0"
"20233","11350670","상계5동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200024","스포츠클럽","10","10","0","0","0","0","0"
"20233","11350670","상계5동","CS200025","자동차수리","12","13","0","0","0","0","1"
"20233","11350670","상계5동","CS200026","자동차미용","3","4","0","0","0","0","1"
"20233","11350670","상계5동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS200028","미용실","73","74","3","2","1","1","1"
"20233","11350670","상계5동","CS200029","네일숍","15","15","0","0","0","0","0"
"20233","11350670","상계5동","CS200030","피부관리실","31","31","0","0","0","0","0"
"20233","11350670","상계5동","CS200031","세탁소","16","18","6","1","6","1","2"
"20233","11350670","상계5동","CS200032","가전제품수리","15","15","7","1","0","0","0"
"20233","11350670","상계5동","CS200033","부동산중개업","80","80","1","1","1","1","0"
"20233","11350670","상계5동","CS200034","여관","5","5","0","0","0","0","0"
"20233","11350670","상계5동","CS200037","노래방","15","15","0","0","0","0","0"
"20233","11350670","상계5동","CS200038","독서실","6","6","0","0","0","0","0"
"20233","11350670","상계5동","CS200040","녹음실","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200041","사진관","8","8","25","2","0","0","0"
"20233","11350670","상계5동","CS200042","통번역서비스","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200043","건축물청소","36","36","0","0","6","2","0"
"20233","11350670","상계5동","CS200044","여행사","8","8","0","0","0","0","0"
"20233","11350670","상계5동","CS200046","의류임대","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS200047","가정용품임대","6","6","0","0","0","0","0"
"20233","11350670","상계5동","CS300001","슈퍼마켓","19","29","3","1","3","1","10"
"20233","11350670","상계5동","CS300002","편의점","5","16","0","0","6","1","11"
"20233","11350670","상계5동","CS300003","컴퓨터및주변장치판매","12","12","0","0","0","0","0"
"20233","11350670","상계5동","CS300004","핸드폰","21","21","5","1","0","0","0"
"20233","11350670","상계5동","CS300005","주류도매","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS300006","미곡판매","6","6","0","0","0","0","0"
"20233","11350670","상계5동","CS300007","육류판매","12","12","0","0","0","0","0"
"20233","11350670","상계5동","CS300008","수산물판매","5","5","0","0","0","0","0"
"20233","11350670","상계5동","CS300009","청과상","20","20","5","1","5","1","0"
"20233","11350670","상계5동","CS300010","반찬가게","23","24","0","0","4","1","1"
"20233","11350670","상계5동","CS300011","일반의류","58","58","9","5","2","1","0"
"20233","11350670","상계5동","CS300013","유아의류","5","5","0","0","0","0","0"
"20233","11350670","상계5동","CS300014","신발","8","8","0","0","0","0","0"
"20233","11350670","상계5동","CS300015","가방","6","6","0","0","0","0","0"
"20233","11350670","상계5동","CS300016","안경","4","5","0","0","0","0","1"
"20233","11350670","상계5동","CS300017","시계및귀금속","5","5","0","0","0","0","0"
"20233","11350670","상계5동","CS300018","의약품","21","21","0","0","0","0","0"
"20233","11350670","상계5동","CS300019","의료기기","16","16","0","0","0","0","0"
"20233","11350670","상계5동","CS300020","서적","21","21","0","0","0","0","0"
"20233","11350670","상계5동","CS300021","문구","15","15","7","1","0","0","0"
"20233","11350670","상계5동","CS300022","화장품","28","28","4","1","0","0","0"
"20233","11350670","상계5동","CS300023","미용재료","2","2","50","1","0","0","0"
"20233","11350670","상계5동","CS300024","운동/경기용품","4","4","0","0","25","1","0"
"20233","11350670","상계5동","CS300025","자전거 및 기타운송장비","6","6","0","0","0","0","0"
"20233","11350670","상계5동","CS300026","완구","3","3","33","1","0","0","0"
"20233","11350670","상계5동","CS300027","섬유제품","11","11","0","0","0","0","0"
"20233","11350670","상계5동","CS300028","화초","11","11","0","0","0","0","0"
"20233","11350670","상계5동","CS300029","애완동물","8","9","11","1","0","0","1"
"20233","11350670","상계5동","CS300031","가구","9","9","0","0","0","0","0"
"20233","11350670","상계5동","CS300032","가전제품","2","2","0","0","50","1","0"
"20233","11350670","상계5동","CS300033","철물점","8","8","0","0","0","0","0"
"20233","11350670","상계5동","CS300034","악기","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS300035","인테리어","18","18","0","0","0","0","0"
"20233","11350670","상계5동","CS300036","조명용품","19","19","0","0","5","1","0"
"20233","11350670","상계5동","CS300037","중고차판매","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS300038","자동차부품","8","8","0","0","0","0","0"
"20233","11350670","상계5동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20233","11350670","상계5동","CS300040","재생용품 판매점","2","2","0","0","0","0","0"
"20233","11350670","상계5동","CS300041","예술품","1","1","0","0","0","0","0"
"20233","11350670","상계5동","CS300043","전자상거래업","48","48","6","3","0","0","0"
"20233","11350695","상계6·7동","CS100001","한식음식점","111","132","5","6","5","6","21"
"20233","11350695","상계6·7동","CS100002","중식음식점","10","12","0","0","0","0","2"
"20233","11350695","상계6·7동","CS100003","일식음식점","13","17","6","1","6","1","4"
"20233","11350695","상계6·7동","CS100004","양식음식점","16","22","0","0","5","1","6"
"20233","11350695","상계6·7동","CS100005","제과점","6","16","6","1","19","3","10"
"20233","11350695","상계6·7동","CS100006","패스트푸드점","5","16","0","0","13","2","11"
"20233","11350695","상계6·7동","CS100007","치킨전문점","13","26","8","2","0","0","13"
"20233","11350695","상계6·7동","CS100008","분식전문점","27","39","3","1","5","2","12"
"20233","11350695","상계6·7동","CS100009","호프-간이주점","23","25","0","0","12","3","2"
"20233","11350695","상계6·7동","CS100010","커피-음료","29","47","9","4","11","5","18"
"20233","11350695","상계6·7동","CS200001","일반교습학원","94","104","4","4","6","6","10"
"20233","11350695","상계6·7동","CS200002","외국어학원","11","11","0","0","9","1","0"
"20233","11350695","상계6·7동","CS200003","예술학원","69","76","1","1","1","1","7"
"20233","11350695","상계6·7동","CS200004","컴퓨터학원","2","2","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200005","스포츠 강습","39","40","0","0","0","0","1"
"20233","11350695","상계6·7동","CS200006","일반의원","104","104","2","2","0","0","0"
"20233","11350695","상계6·7동","CS200007","치과의원","38","38","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200008","한의원","38","38","3","1","0","0","0"
"20233","11350695","상계6·7동","CS200009","동물병원","5","5","20","1","0","0","0"
"20233","11350695","상계6·7동","CS200010","변호사사무소","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200012","법무사사무소","8","8","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200013","기타법무서비스","5","5","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200015","세무사사무소","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200016","당구장","14","14","0","0","7","1","0"
"20233","11350695","상계6·7동","CS200017","골프연습장","11","12","17","2","0","0","1"
"20233","11350695","상계6·7동","CS200019","PC방","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200021","기타오락장","3","4","0","0","0","0","1"
"20233","11350695","상계6·7동","CS200022","복권방","1","1","100","1","0","0","0"
"20233","11350695","상계6·7동","CS200023","통신기기수리","5","5","20","1","0","0","0"
"20233","11350695","상계6·7동","CS200024","스포츠클럽","16","18","0","0","6","1","2"
"20233","11350695","상계6·7동","CS200025","자동차수리","2","2","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200026","자동차미용","2","3","0","0","0","0","1"
"20233","11350695","상계6·7동","CS200028","미용실","54","66","3","2","0","0","12"
"20233","11350695","상계6·7동","CS200029","네일숍","25","25","8","2","4","1","0"
"20233","11350695","상계6·7동","CS200030","피부관리실","43","46","4","2","2","1","3"
"20233","11350695","상계6·7동","CS200031","세탁소","8","11","0","0","0","0","3"
"20233","11350695","상계6·7동","CS200032","가전제품수리","13","13","23","3","0","0","0"
"20233","11350695","상계6·7동","CS200033","부동산중개업","95","95","4","4","1","1","0"
"20233","11350695","상계6·7동","CS200034","여관","18","18","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200037","노래방","15","15","0","0","13","2","0"
"20233","11350695","상계6·7동","CS200038","독서실","10","13","15","2","0","0","3"
"20233","11350695","상계6·7동","CS200041","사진관","16","16","0","0","6","1","0"
"20233","11350695","상계6·7동","CS200042","통번역서비스","6","6","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200043","건축물청소","14","14","7","1","7","1","0"
"20233","11350695","상계6·7동","CS200044","여행사","6","6","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200046","의류임대","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS200047","가정용품임대","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300001","슈퍼마켓","18","31","0","0","0","0","13"
"20233","11350695","상계6·7동","CS300002","편의점","9","28","4","1","0","0","19"
"20233","11350695","상계6·7동","CS300003","컴퓨터및주변장치판매","13","13","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300004","핸드폰","24","24","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300007","육류판매","12","12","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300008","수산물판매","2","3","0","0","0","0","1"
"20233","11350695","상계6·7동","CS300009","청과상","17","17","6","1","0","0","0"
"20233","11350695","상계6·7동","CS300010","반찬가게","13","15","0","0","7","1","2"
"20233","11350695","상계6·7동","CS300011","일반의류","53","53","8","4","8","4","0"
"20233","11350695","상계6·7동","CS300013","유아의류","3","3","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300014","신발","15","16","0","0","0","0","1"
"20233","11350695","상계6·7동","CS300015","가방","8","8","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300016","안경","6","7","0","0","0","0","1"
"20233","11350695","상계6·7동","CS300017","시계및귀금속","3","4","0","0","0","0","1"
"20233","11350695","상계6·7동","CS300018","의약품","45","47","0","0","0","0","2"
"20233","11350695","상계6·7동","CS300019","의료기기","23","23","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300020","서적","19","19","5","1","5","1","0"
"20233","11350695","상계6·7동","CS300021","문구","11","12","0","0","0","0","1"
"20233","11350695","상계6·7동","CS300022","화장품","46","52","4","2","4","2","6"
"20233","11350695","상계6·7동","CS300024","운동/경기용품","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300028","화초","11","11","0","0","9","1","0"
"20233","11350695","상계6·7동","CS300029","애완동물","4","5","0","0","20","1","1"
"20233","11350695","상계6·7동","CS300030","중고가구","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300031","가구","4","4","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300032","가전제품","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300033","철물점","3","3","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300034","악기","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300035","인테리어","5","5","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300036","조명용품","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300038","자동차부품","2","2","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300041","예술품","1","1","0","0","0","0","0"
"20233","11350695","상계6·7동","CS300043","전자상거래업","79","79","9","7","1","1","0"
"20233","11350700","상계8동","CS100001","한식음식점","17","20","5","1","10","2","3"
"20233","11350700","상계8동","CS100002","중식음식점","3","5","0","0","0","0","2"
"20233","11350700","상계8동","CS100003","일식음식점","2","2","0","0","0","0","0"
"20233","11350700","상계8동","CS100004","양식음식점","1","2","50","1","0","0","1"
"20233","11350700","상계8동","CS100005","제과점","4","5","0","0","0","0","1"
"20233","11350700","상계8동","CS100006","패스트푸드점","2","4","0","0","0","0","2"
"20233","11350700","상계8동","CS100007","치킨전문점","0","5","0","0","0","0","5"
"20233","11350700","상계8동","CS100008","분식전문점","3","7","14","1","0","0","4"
"20233","11350700","상계8동","CS100009","호프-간이주점","4","5","20","1","0","0","1"
"20233","11350700","상계8동","CS100010","커피-음료","3","7","0","0","14","1","4"
"20233","11350700","상계8동","CS200001","일반교습학원","59","63","5","3","6","4","4"
"20233","11350700","상계8동","CS200002","외국어학원","10","10","0","0","0","0","0"
"20233","11350700","상계8동","CS200003","예술학원","15","16","0","0","0","0","1"
"20233","11350700","상계8동","CS200005","스포츠 강습","8","9","0","0","0","0","1"
"20233","11350700","상계8동","CS200006","일반의원","16","16","0","0","0","0","0"
"20233","11350700","상계8동","CS200007","치과의원","8","8","0","0","0","0","0"
"20233","11350700","상계8동","CS200008","한의원","6","6","0","0","0","0","0"
"20233","11350700","상계8동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20233","11350700","상계8동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20233","11350700","상계8동","CS200017","골프연습장","1","1","0","0","0","0","0"
"20233","11350700","상계8동","CS200019","PC방","3","4","0","0","0","0","1"
"20233","11350700","상계8동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20233","11350700","상계8동","CS200024","스포츠클럽","8","9","11","1","22","2","1"
"20233","11350700","상계8동","CS200025","자동차수리","1","1","0","0","0","0","0"
"20233","11350700","상계8동","CS200028","미용실","18","18","6","1","6","1","0"
"20233","11350700","상계8동","CS200029","네일숍","5","5","0","0","0","0","0"
"20233","11350700","상계8동","CS200030","피부관리실","3","3","0","0","0","0","0"
"20233","11350700","상계8동","CS200031","세탁소","3","6","0","0","0","0","3"
"20233","11350700","상계8동","CS200032","가전제품수리","8","8","25","2","0","0","0"
"20233","11350700","상계8동","CS200033","부동산중개업","20","20","0","0","0","0","0"
"20233","11350700","상계8동","CS200037","노래방","3","4","0","0","0","0","1"
"20233","11350700","상계8동","CS200038","독서실","6","7","0","0","0","0","1"
"20233","11350700","상계8동","CS200041","사진관","4","4","0","0","25","1","0"
