quarter,area_code,purpose,area_name,area_type_name,primary_admin_name,primary_district_name,ratio_08,ratio_14,ratio_19,minimum_period_ratio,mean_period_ratio,access_tier,purpose_store_count,purpose_sales_amount,purpose_time_fit_amount,purpose_store_share,purpose_sales_share,purpose_time_fit_share,store_count_percentile,store_share_percentile,sales_amount_percentile,sales_share_percentile,time_fit_percentile,purpose_supply_score,current_sales_signal,lagged_sales_signal,path_v0_score,purpose_rank,source_year,source_dataset,mapping_method,purpose_industry_scope,historical_2025_use_allowed
20251,3110024,공부,혜회동주민센터,골목상권,혜화동,종로구,0.8682634730538922,0.8473053892215568,0.8892215568862275,0.8473053892215568,0.8682634730538922,core_80pct_all_periods,11.0,177717051.0,73805133.0,0.1666666666666666,0.1034403400820001,0.4152957332158297,58.524173027989825,83.65139949109415,72.13740458015268,83.46055979643766,62.213740458015266,67.31870229007635,72.48727735368956,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110025,공부,충신시장옆,골목상권,종로5·6가동,종로구,0.9281437125748504,0.9311377245508982,0.9610778443113772,0.9281437125748504,0.940119760479042,core_80pct_all_periods,5.0,0.0,0.0,0.0862068965517241,0.0,0.0,33.14249363867685,57.06106870229007,23.791348600508904,23.791348600508904,24.10941475826972,41.51399491094148,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110026,공부,종로5가역 4번,골목상권,종로5·6가동,종로구,0.9491017964071856,0.9580838323353292,0.9790419161676648,0.9491017964071856,0.9620758483033932,core_80pct_all_periods,3.0,461479.0,461479.0,0.125,1.0,1.0,23.40966921119593,73.02798982188295,47.58269720101781,99.61832061068702,99.36386768447836,40.776081424936386,73.53689567430025,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110027,공부,혜화역 1번,골목상권,이화동,종로구,0.8682634730538922,0.8473053892215568,0.8892215568862275,0.8473053892215568,0.8682634730538922,core_80pct_all_periods,10.0,4074273.0,2821585.0,0.15625,0.0142217302622923,0.6925370489410012,55.216284987277355,80.72519083969466,48.72773536895674,62.59541984732825,89.18575063613231,64.14440203562341,62.30916030534351,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110028,공부,이화달팽이길,골목상권,이화동,종로구,0.9640718562874252,0.9790419161676648,0.9880239520958084,0.9640718562874252,0.9770459081836328,core_80pct_all_periods,15.0,126466682.0,52690845.0,0.12,0.0305789153186199,0.4166381545457166,68.25699745547074,70.99236641221374,68.57506361323156,68.95674300254453,62.59541984732825,69.21437659033079,67.17557251908397,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110029,공부,동대문역 1번,골목상권,창신2동,종로구,0.9910179640718564,0.9850299401197604,0.9910179640718564,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,6.0,0.0,0.0,0.0606060606060606,0.0,0.0,38.040712468193384,41.475826972010175,23.791348600508904,23.791348600508904,24.10941475826972,39.24300254452926,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110030,공부,동대문역 3번,골목상권,창신2동,종로구,0.9910179640718564,0.9850299401197604,0.9910179640718564,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,23.791348600508904,23.791348600508904,24.10941475826972,4.134860050890586,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110031,공부,창신역 1번,골목상권,창신3동,종로구,0.940119760479042,0.9281437125748504,0.9640718562874252,0.9281437125748504,0.9441117764471058,core_80pct_all_periods,2.0,0.0,0.0,0.074074074074074,0.0,0.0,18.00254452926209,50.38167938931297,23.791348600508904,23.791348600508904,24.10941475826972,29.335241730279897,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110032,공부,수족관거리,골목상권,창신1동,종로구,0.9910179640718564,0.9850299401197604,0.9910179640718564,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,23.791348600508904,23.791348600508904,24.10941475826972,4.134860050890586,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110033,공부,창신역 4번,골목상권,숭인1동,종로구,0.9910179640718564,0.9850299401197604,0.9910179640718564,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,9.0,155418586.0,116277328.0,0.173076923076923,0.2785476518753399,0.7481558737125559,51.526717557251914,85.87786259541986,71.50127226463104,92.87531806615776,93.12977099236642,63.54961832061069,82.25190839694656,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110034,공부,창신1동주민센터,골목상권,창신1동,종로구,0.9910179640718564,0.9850299401197604,0.9910179640718564,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,23.791348600508904,23.791348600508904,24.10941475826972,4.134860050890586,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110035,공부,동묘앞역 2번,골목상권,숭인2동,종로구,0.994011976047904,0.997005988023952,1.0,0.994011976047904,0.997005988023952,core_80pct_all_periods,6.0,0.0,0.0,0.0631578947368421,0.0,0.0,38.040712468193384,43.19338422391857,23.791348600508904,23.791348600508904,24.10941475826972,39.8441475826972,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110036,공부,동묘앞역 3번,골목상권,숭인2동,종로구,0.994011976047904,0.997005988023952,0.997005988023952,0.994011976047904,0.996007984031936,core_80pct_all_periods,3.0,0.0,0.0,0.088235294117647,0.0,0.0,23.40966921119593,58.333333333333336,23.791348600508904,23.791348600508904,24.10941475826972,35.63295165394402,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110037,공부,신설동역 12번,골목상권,보문동,성북구,0.994011976047904,0.997005988023952,1.0,0.994011976047904,0.997005988023952,core_80pct_all_periods,1.0,0.0,0.0,0.0125,0.0,0.0,11.83206106870229,12.213740458015266,23.791348600508904,23.791348600508904,24.10941475826972,11.965648854961833,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110038,공부,경향신문사,골목상권,소공동,중구,0.781437125748503,0.7125748502994012,0.7604790419161677,0.7125748502994012,0.7514970059880239,base_50pct_all_periods,5.0,0.0,0.0,0.131578947368421,0.0,0.0,33.14249363867685,75.12722646310432,23.791348600508904,23.791348600508904,24.10941475826972,47.837150127226465,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110039,공부,회현역 1번,골목상권,회현동,중구,0.8173652694610778,0.7664670658682635,0.8083832335329342,0.7664670658682635,0.7974051896207586,base_50pct_all_periods,1.0,0.0,0.0,0.0666666666666666,0.0,0.0,11.83206106870229,45.29262086513995,23.791348600508904,23.791348600508904,24.10941475826972,23.54325699745547,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110040,공부,중구회현체육센터(정화예술대남산캠퍼스),골목상권,회현동,중구,0.8173652694610778,0.7664670658682635,0.8083832335329342,0.7664670658682635,0.7974051896207586,base_50pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,23.791348600508904,23.791348600508904,24.10941475826972,4.134860050890586,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110041,공부,남산케이블카,골목상권,명동,중구,0.8473053892215568,0.8233532934131736,0.8532934131736527,0.8233532934131736,0.841317365269461,core_80pct_all_periods,7.0,41716431.0,30585229.0,0.075268817204301,0.0085730505402973,0.7331698390018072,42.49363867684479,51.463104325699746,58.269720101781175,58.651399491094146,91.73027989821882,45.63295165394402,66.73027989821882,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110042,공부,남산골공원옆,골목상권,필동,중구,0.8982035928143712,0.8562874251497006,0.907185628742515,0.8562874251497006,0.8872255489021956,core_80pct_all_periods,10.0,2417718430.0,2417718430.0,0.217391304347826,0.8751315985352953,1.0,55.216284987277355,90.83969465648856,93.38422391857506,98.6005089058524,99.36386768447836,67.68447837150127,96.18320610687022,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110043,공부,충무초등학교,골목상권,장충동,중구,0.9311377245508982,0.940119760479042,0.9580838323353292,0.9311377245508982,0.94311377245509,core_80pct_all_periods,26.0,25812065.0,0.0,0.2385321100917431,0.0160390103889644,0.0,82.82442748091603,92.1119592875318,54.961832061068705,63.48600508905853,24.10941475826972,86.07506361323155,49.37977099236642,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110044,공부,관성묘,골목상권,장충동,중구,0.9700598802395208,0.9790419161676648,0.9850299401197604,0.9700598802395208,0.9780439121756488,core_80pct_all_periods,4.0,0.0,0.0,0.1666666666666666,0.0,0.0,28.56234096692112,83.65139949109415,23.791348600508904,23.791348600508904,24.10941475826972,47.84351145038168,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110045,공부,동대문역사문화공원역 5번,골목상권,장충동,중구,0.9730538922155688,0.9850299401197604,0.9850299401197604,0.9730538922155688,0.9810379241516968,core_80pct_all_periods,5.0,0.0,0.0,0.0510204081632653,0.0,0.0,33.14249363867685,34.73282442748092,23.791348600508904,23.791348600508904,24.10941475826972,33.699109414758276,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110046,공부,버티고개,골목상권,다산동,중구,0.9520958083832336,0.9520958083832336,0.9700598802395208,0.9520958083832336,0.9580838323353292,core_80pct_all_periods,1.0,0.0,0.0,0.0588235294117647,0.0,0.0,11.83206106870229,40.20356234096692,23.791348600508904,23.791348600508904,24.10941475826972,21.76208651399491,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110047,공부,다산성곽길,골목상권,다산동,중구,0.9520958083832336,0.9520958083832336,0.9700598802395208,0.9520958083832336,0.9580838323353292,core_80pct_all_periods,3.0,0.0,0.0,0.0789473684210526,0.0,0.0,23.40966921119593,53.56234096692112,23.791348600508904,23.791348600508904,24.10941475826972,33.963104325699746,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110048,공부,장충동주민센터,골목상권,장충동,중구,0.9850299401197604,0.9880239520958084,0.994011976047904,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,8.0,0.0,0.0,0.0769230769230769,0.0,0.0,47.01017811704835,52.2264631043257,23.791348600508904,23.791348600508904,24.10941475826972,48.835877862595424,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110049,공부,장충단 고개,골목상권,다산동,중구,0.9850299401197604,0.9880239520958084,0.994011976047904,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,8.0,55919835.0,0.0,0.0689655172413793,0.0088456524333999,0.0,47.01017811704835,47.07379134860051,60.43256997455471,58.778625954198475,24.10941475826972,47.0324427480916,50.93829516539441,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110050,공부,약수역 7번,골목상권,약수동,중구,0.9520958083832336,0.9520958083832336,0.9700598802395208,0.9520958083832336,0.9580838323353292,core_80pct_all_periods,2.0,0.0,0.0,0.0666666666666666,0.0,0.0,18.00254452926209,45.29262086513995,23.791348600508904,23.791348600508904,24.10941475826972,27.55407124681934,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110051,공부,한양공고앞 교차로,골목상권,신당동,중구,0.9910179640718564,0.9880239520958084,0.994011976047904,0.9880239520958084,0.9910179640718564,core_80pct_all_periods,1.0,0.0,0.0,0.0181818181818181,0.0,0.0,11.83206106870229,14.75826972010178,23.791348600508904,23.791348600508904,24.10941475826972,12.856234096692113,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110052,공부,장충초등학교,골목상권,다산동,중구,0.9850299401197604,0.9880239520958084,0.994011976047904,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,7.0,1911585.0,1408536.0,0.056910569105691,0.0002291733354085,0.7368419400654431,42.49363867684479,38.61323155216285,47.96437659033079,48.091603053435115,92.23918575063614,41.135496183206115,59.06488549618321,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110053,공부,청구역 1번,골목상권,신당동,중구,0.9910179640718564,0.9880239520958084,0.994011976047904,0.9880239520958084,0.9910179640718564,core_80pct_all_periods,7.0,0.0,0.0,0.0538461538461538,0.0,0.0,42.49363867684479,36.38676844783715,23.791348600508904,23.791348600508904,24.10941475826972,40.35623409669211,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110054,공부,청구역 3번,골목상권,청구동,중구,0.9850299401197604,0.9880239520958084,0.994011976047904,0.9850299401197604,0.9890219560878244,core_80pct_all_periods,25.0,1504519171.0,785900625.0,0.1420454545454545,0.3453506545587653,0.5223599939093099,81.74300254452926,77.86259541984732,90.83969465648856,94.0203562340967,74.17302798982189,80.38486005089058,87.46819338422392,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110055,공부,황학동벼룩시장,골목상권,황학동,중구,1.0,0.997005988023952,1.0,0.997005988023952,0.999001996007984,core_80pct_all_periods,0.0,0.0,0.0,0.0,0.0,0.0,4.134860050890586,4.134860050890586,23.791348600508904,23.791348600508904,24.10941475826972,4.134860050890586,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110056,공부,신당역 3번,골목상권,신당5동,중구,0.9910179640718564,0.9880239520958084,0.994011976047904,0.9880239520958084,0.9910179640718564,core_80pct_all_periods,10.0,0.0,0.0,0.0495049504950495,0.0,0.0,55.216284987277355,32.95165394402035,23.791348600508904,23.791348600508904,24.10941475826972,47.42366412213741,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110057,공부,황학코아루아파트,골목상권,황학동,중구,0.9820359281437124,0.9880239520958084,0.994011976047904,0.9820359281437124,0.9880239520958084,core_80pct_all_periods,6.0,0.0,0.0,0.12,0.0,0.0,38.040712468193384,70.99236641221374,23.791348600508904,23.791348600508904,24.10941475826972,49.57379134860051,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110058,공부,성심여자고등학교,골목상권,원효로2동,용산구,0.4431137724550898,0.3323353293413174,0.4011976047904191,0.3323353293413174,0.3922155688622754,exploration_25pct_all_periods,24.0,60949984.0,21172731.0,0.1678321678321678,0.052690165166724,0.34737877863922,80.85241730279898,84.60559796437659,61.45038167938931,76.20865139949109,55.470737913486005,82.16603053435114,63.64503816793893,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110060,공부,효창공원앞역 6번,골목상권,용문동,용산구,0.5718562874251497,0.4940119760479042,0.5449101796407185,0.4940119760479042,0.5369261477045908,exploration_25pct_all_periods,18.0,18931668.0,5003289.0,0.1855670103092783,0.0070977132661242,0.2642814674332975,74.36386768447836,87.91348600508906,52.926208651399484,57.76081424936387,51.14503816793893,79.1062340966921,53.68956743002544,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110061,공부,효창동주민센터,골목상권,효창동,용산구,0.5718562874251497,0.4940119760479042,0.5449101796407185,0.4940119760479042,0.5369261477045908,exploration_25pct_all_periods,17.0,0.0,0.0,0.2463768115942029,0.0,0.0,72.58269720101781,92.36641221374046,23.791348600508904,23.791348600508904,24.10941475826972,79.50699745547074,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
20251,3110062,공부,한강로동땡땡거리(은행나무길),골목상권,한강로동,용산구,0.5688622754491018,0.4880239520958084,0.5389221556886228,0.4880239520958084,0.531936127744511,exploration_25pct_all_periods,6.0,0.0,0.0,0.0251046025104602,0.0,0.0,38.040712468193384,18.956743002544528,23.791348600508904,23.791348600508904,24.10941475826972,31.361323155216283,23.870865139949107,,,,2025,서울시 상권분석서비스(점포-상권),상권코드 직접 결합,독서실·서적·문구·학원 업종,True
